time,r0,r1,r2,r3,r4,r5,r6,r7,r8,wx,wy,wz,mx,my,mz,gx,gy,gz,ax,ay,az,id
766323.954293,0.154447,0.971822,-0.178070,-0.980224,0.173292,0.095558,0.123723,0.159790,0.979367,0.080059,-0.088250,-0.671616,8.767209,-33.884853,-19.550024,0.178070,-0.095558,-0.979367,-0.055069,0.197151,0.117200,1.000000
766323.964000,0.166932,0.970037,-0.176528,-0.978552,0.184918,0.090784,0.120707,0.157587,0.980100,-0.092026,-0.124994,-0.631418,9.122124,-33.857288,-19.435068,0.177516,-0.093929,-0.979625,-0.026958,0.153972,0.111324,1.000000
766323.973706,0.166932,0.970037,-0.176528,-0.978552,0.184918,0.090784,0.120707,0.157587,0.980100,-0.248113,-0.168743,-0.581411,9.122124,-33.857288,-19.435068,0.176527,-0.090784,-0.980100,0.068773,0.109293,0.133405,1.000000
766323.983413,0.172392,0.969383,-0.174867,-0.978055,0.189539,0.086509,0.117004,0.156116,0.980784,-0.370787,-0.234871,-0.516703,9.122124,-33.857288,-19.435068,0.174867,-0.086509,-0.980784,0.107924,0.024192,0.115825,1.000000
766323.993120,0.181611,0.968787,-0.168730,-0.977565,0.196478,0.075911,0.106693,0.151158,0.982735,-0.455146,-0.319671,-0.440901,9.664558,-33.609608,-19.602074,0.172294,-0.081421,-0.981675,0.115197,-0.000321,0.080796,1.000000
766324.002826,0.181611,0.968787,-0.168730,-0.977565,0.196478,0.075911,0.106693,0.151158,0.982735,-0.500812,-0.421738,-0.389351,9.664558,-33.609608,-19.602074,0.168730,-0.075911,-0.982735,0.071154,-0.010011,0.059059,1.000000
766324.012533,0.185686,0.968815,-0.164068,-0.977442,0.199217,0.070136,0.100634,0.147344,0.983952,-0.536329,-0.530758,-0.354850,9.664558,-33.609608,-19.602074,0.164068,-0.070136,-0.983952,0.013254,-0.010049,0.044240,1.000000
766324.022241,0.192949,0.969470,-0.151324,-0.977308,0.203620,0.058371,0.087402,0.136628,0.986759,-0.547302,-0.634550,-0.322609,9.892859,-33.208900,-20.163111,0.158271,-0.064217,-0.985305,-0.024467,-0.023017,0.008346,1.000000
766324.031947,0.192949,0.969470,-0.151324,-0.977308,0.203620,0.058371,0.087402,0.136628,0.986759,-0.544846,-0.751504,-0.262322,9.892859,-33.208900,-20.163111,0.151324,-0.058371,-0.986759,-0.017520,-0.028863,0.009800,1.000000
766324.041654,0.195657,0.970172,-0.143125,-0.977359,0.204895,0.052794,0.080545,0.129555,0.988296,-0.527746,-0.873121,-0.184904,9.892859,-33.208900,-20.163111,0.143125,-0.052794,-0.988296,-0.032361,-0.041795,-0.018937,1.000000
766324.051361,0.198765,0.972297,-0.123007,-0.977740,0.205335,0.043139,0.067202,0.111695,0.991468,-0.486091,-0.994352,-0.103678,9.779653,-32.784275,-20.899769,0.133600,-0.047718,-0.989886,-0.030329,-0.048413,-0.056013,1.000000
766324.061067,0.198765,0.972297,-0.123007,-0.977740,0.205335,0.043139,0.067202,0.111695,0.991468,-0.447191,-1.097588,-0.022363,9.779653,-32.784275,-20.899769,0.123007,-0.043139,-0.991468,-0.068137,-0.063093,-0.077304,1.000000
766324.070774,0.199217,0.973586,-0.111545,-0.978071,0.204596,0.038947,0.060740,0.101340,0.992996,-0.417220,-1.169609,0.042013,9.779653,-32.784275,-20.899769,0.111545,-0.038947,-0.992996,-0.096316,-0.086618,-0.061142,1.000000
766324.080481,0.199409,0.976088,-0.086531,-0.978719,0.202752,0.031642,0.048429,0.078380,0.995747,-0.374295,-1.243520,0.051591,9.212004,-32.455288,-21.657425,0.099338,-0.035198,-0.994431,-0.124210,-0.092991,-0.039978,1.000000
766324.090187,0.199409,0.976088,-0.086531,-0.978719,0.202752,0.031642,0.048429,0.078380,0.995747,-0.360159,-1.293906,0.070887,9.212004,-32.455288,-21.657425,0.086531,-0.031642,-0.995747,-0.099821,-0.102925,0.002827,1.000000
766324.099894,0.199148,0.977211,-0.073480,-0.979058,0.201636,0.028074,0.042251,0.066350,0.996902,-0.366324,-1.307351,0.091497,8.791374,-32.333046,-22.012192,0.073480,-0.028074,-0.996902,-0.068047,-0.122744,0.043426,1.000000
766324.109602,0.198062,0.979009,-0.048084,-0.979738,0.199221,0.020602,0.029749,0.043029,0.998631,-0.369221,-1.285791,0.098923,8.791374,-32.333046,-22.012192,0.060546,-0.024489,-0.997865,-0.058501,-0.119722,0.082048,1.000000
766324.119308,0.198062,0.979009,-0.048084,-0.979738,0.199221,0.020602,0.029749,0.043029,0.998631,-0.407130,-1.231148,0.108769,8.791374,-32.333046,-22.012192,0.048084,-0.020602,-0.998631,-0.049564,-0.107053,0.106175,1.000000
766324.129015,0.197577,0.979617,-0.036244,-0.980011,0.198264,0.016418,0.023269,0.032276,0.999208,-0.429913,-1.167588,0.073649,7.842593,-32.108990,-22.688263,0.036244,-0.016418,-0.999208,-0.037724,-0.111237,0.106752,1.000000
766324.138722,0.197307,0.980226,-0.015037,-0.980292,0.197429,0.007079,0.009908,0.013344,0.999862,-0.456809,-1.082482,0.044727,7.842593,-32.108990,-22.688263,0.025214,-0.011964,-0.999610,-0.040839,-0.102889,0.123588,1.000000
766324.148428,0.197307,0.980226,-0.015037,-0.980292,0.197429,0.007079,0.009908,0.013344,0.999862,-0.500716,-0.997556,-0.002589,7.842593,-32.108990,-22.688263,0.015037,-0.007079,-0.999862,-0.053840,-0.086046,0.140304,1.000000
766324.158135,0.197635,0.980259,-0.005739,-0.980271,0.197648,0.001766,0.002865,0.005277,0.999982,-0.543564,-0.911483,-0.036478,6.951976,-31.835756,-23.353920,0.005739,-0.001766,-0.999982,-0.072267,-0.078251,0.141278,1.000000
766324.167842,0.199565,0.979826,0.010741,-0.979815,0.199670,-0.009732,-0.011681,-0.008582,0.999895,-0.574927,-0.837140,-0.089876,6.951976,-31.835756,-23.353920,-0.002831,0.003927,-0.999988,-0.128043,-0.039587,0.091160,1.000000
766324.177548,0.199565,0.979826,0.010741,-0.979815,0.199670,-0.009732,-0.011681,-0.008582,0.999895,-0.587684,-0.778172,-0.134718,6.951976,-31.835756,-23.353920,-0.010741,0.009732,-0.999895,-0.103135,-0.048169,0.048815,1.000000
766324.187255,0.200882,0.979446,0.018203,-0.979433,0.201169,-0.015579,-0.018920,-0.014699,0.999713,-0.587013,-0.734791,-0.147869,6.318110,-31.452862,-24.042667,-0.018203,0.015579,-0.999713,-0.063310,-0.047149,0.004794,1.000000
766324.196963,0.203475,0.978549,0.032242,-0.978522,0.204361,-0.027056,-0.033065,-0.026044,0.999114,-0.585032,-0.704685,-0.148899,6.097467,-31.228748,-24.389284,-0.025347,0.021411,-0.999449,-0.036345,-0.048846,-0.049150,1.000000
766324.206669,0.203475,0.978549,0.032242,-0.978522,0.204361,-0.027056,-0.033065,-0.026044,0.999114,-0.563227,-0.679029,-0.155932,6.097467,-31.228748,-24.389284,-0.032242,0.027056,-0.999114,-0.029449,-0.054492,-0.049485,1.000000
766324.216376,0.204771,0.978038,0.038866,-0.978000,0.206055,-0.032513,-0.039808,-0.031353,0.998715,-0.545220,-0.651064,-0.156877,6.097467,-31.228748,-24.389284,-0.038866,0.032513,-0.998715,-0.020125,-0.046063,-0.066974,1.000000
766324.226083,0.207123,0.976975,0.051187,-0.976913,0.209342,-0.042615,-0.052350,-0.041178,0.997779,-0.518755,-0.623032,-0.144359,5.719586,-30.774548,-25.049240,-0.045211,0.037697,-0.998266,0.000610,-0.039559,-0.075724,1.000000
766324.235789,0.207123,0.976975,0.051187,-0.976913,0.209342,-0.042615,-0.052350,-0.041178,0.997779,-0.492262,-0.584076,-0.150066,5.719586,-30.774548,-25.049240,-0.051187,0.042615,-0.997779,0.012460,-0.045560,-0.073265,1.000000
766324.245496,0.208176,0.976440,0.056808,-0.976365,0.210907,-0.047217,-0.058086,-0.045636,0.997268,-0.460962,-0.549945,-0.138702,5.719586,-30.774548,-25.049240,-0.056808,0.047217,-0.997268,0.032501,-0.045523,-0.060044,1.000000
766324.255203,0.209911,0.975407,0.067222,-0.975337,0.213702,-0.055221,-0.068228,-0.053973,0.996209,-0.422188,-0.524130,-0.123685,5.392297,-30.360464,-25.620623,-0.062141,0.051465,-0.996740,0.051673,-0.021543,-0.050303,1.000000
766324.264909,0.209911,0.975407,0.067222,-0.975337,0.213702,-0.055221,-0.068228,-0.053973,0.996209,-0.373498,-0.496900,-0.117134,5.392297,-30.360464,-25.620623,-0.067222,0.055221,-0.996209,0.046501,-0.010513,-0.041084,1.000000
766324.274616,0.210745,0.974891,0.071926,-0.974857,0.215046,-0.058391,-0.072392,-0.057811,0.995699,-0.313881,-0.455013,-0.118965,5.392297,-30.360464,-25.620623,-0.071926,0.058391,-0.995699,0.039928,-0.000988,-0.015501,1.000000
766324.284324,0.212464,0.973902,0.079844,-0.973975,0.217663,-0.063219,-0.078948,-0.064334,0.994801,-0.260563,-0.410876,-0.111067,5.105664,-30.025957,-26.069620,-0.076201,0.061018,-0.995224,0.044203,-0.003615,-0.015976,1.000000
766324.294030,0.212464,0.973902,0.079844,-0.973975,0.217663,-0.063219,-0.078948,-0.064334,0.994801,-0.220966,-0.341603,-0.122611,5.105664,-30.025957,-26.069620,-0.079844,0.063219,-0.994801,0.020548,0.021819,0.005924,1.000000
766324.303737,0.213617,0.973388,0.082969,-0.973515,0.219186,-0.065003,-0.081459,-0.066885,0.994430,-0.177233,-0.290229,-0.147648,5.105664,-30.025957,-26.069620,-0.082969,0.065003,-0.994430,-0.017327,0.052840,0.017196,1.000000
766324.313444,0.216115,0.972438,0.087519,-0.972727,0.222176,-0.066630,-0.084238,-0.070733,0.993932,-0.111804,-0.230225,-0.145680,4.908902,-29.807749,-26.356243,-0.085511,0.066181,-0.994137,-0.024368,0.081264,0.015347,1.000000
766324.323150,0.216115,0.972438,0.087519,-0.972727,0.222176,-0.066630,-0.084238,-0.070733,0.993932,-0.043650,-0.182169,-0.149862,4.908902,-29.807749,-26.356243,-0.087519,0.066630,-0.993932,-0.012853,0.097631,-0.010508,1.000000
766324.332857,0.217459,0.971995,0.089091,-0.972420,0.223628,-0.066257,-0.084325,-0.072225,0.993817,0.045483,-0.137368,-0.155155,4.870283,-29.739252,-26.440651,-0.089091,0.066257,-0.993817,0.002176,0.108731,-0.020877,1.000000
766324.342564,0.220099,0.971280,0.090393,-0.972057,0.226137,-0.062990,-0.081622,-0.074003,0.993912,0.119800,-0.089203,-0.160518,4.870283,-29.739252,-26.440651,-0.090254,0.065157,-0.993785,0.105635,0.134687,-0.076177,1.000000
766324.352270,0.220099,0.971280,0.090393,-0.972057,0.226137,-0.062990,-0.081622,-0.074003,0.993912,0.239030,0.032763,-0.110309,4.870283,-29.739252,-26.440651,-0.090393,0.062990,-0.993912,0.131164,0.135542,-0.072891,1.000000
766324.361977,0.221194,0.971117,0.089471,-0.972088,0.226910,-0.059638,-0.078218,-0.073782,0.994202,0.355755,0.115262,-0.107898,4.889788,-29.733089,-26.443983,-0.089471,0.059638,-0.994202,0.130243,0.138894,-0.072601,1.000000
766324.371684,0.224073,0.970695,0.086850,-0.972107,0.228952,-0.050883,-0.069276,-0.073025,0.994921,0.414882,0.138107,-0.147641,4.889788,-29.733089,-26.443983,-0.088197,0.055496,-0.994556,0.037538,0.116150,-0.023617,1.000000
766324.381390,0.224073,0.970695,0.086850,-0.972107,0.228952,-0.050883,-0.069276,-0.073025,0.994921,0.460073,0.143550,-0.126609,4.889788,-29.733089,-26.443983,-0.086850,0.050883,-0.994921,0.054501,0.092000,-0.014860,1.000000
766324.391098,0.224736,0.970668,0.085427,-0.972294,0.229171,-0.046110,-0.064334,-0.072698,0.995277,0.468606,0.157600,-0.031373,5.057660,-29.962177,-26.152224,-0.085427,0.046110,-0.995277,0.140862,0.065325,-0.016900,1.000000
766324.400805,0.223211,0.971442,0.080479,-0.973181,0.226798,-0.038477,-0.055631,-0.069732,0.996013,0.408493,0.218516,0.083232,5.057660,-29.962177,-26.152224,-0.083403,0.041913,-0.995634,0.181120,0.048083,0.025038,1.000000
766324.410511,0.223211,0.971442,0.080479,-0.973181,0.226798,-0.038477,-0.055631,-0.069732,0.996013,0.336168,0.312004,0.143089,5.057660,-29.962177,-26.152224,-0.080479,0.038477,-0.996013,0.159916,0.024679,0.088375,1.000000
766324.420218,0.221970,0.972038,0.076626,-0.973657,0.225171,-0.035919,-0.052169,-0.066634,0.996413,0.247336,0.403143,0.143090,5.226687,-30.305861,-25.719398,-0.076626,0.035919,-0.996413,0.093258,-0.005676,0.113524,1.000000
766324.429925,0.221365,0.972931,0.066360,-0.974039,0.223898,-0.033432,-0.047385,-0.057237,0.997236,0.145587,0.495580,0.086935,5.283424,-30.445110,-25.542738,-0.071892,0.034288,-0.996823,0.011452,-0.013185,0.136990,1.000000
766324.439631,0.221365,0.972931,0.066360,-0.974039,0.223898,-0.033432,-0.047385,-0.057237,0.997236,0.065588,0.570604,-0.017960,5.283424,-30.445110,-25.542738,-0.066360,0.033432,-0.997236,-0.108674,0.004898,0.112272,1.000000
766324.449338,0.222445,0.973072,0.060402,-0.973862,0.224691,-0.033269,-0.045945,-0.051422,0.997620,-0.001702,0.607245,-0.103498,5.283424,-30.445110,-25.542738,-0.060402,0.033269,-0.997620,-0.114632,0.005061,0.112656,1.000000
766324.459046,0.224298,0.973007,0.054290,-0.973487,0.226278,-0.033496,-0.044876,-0.045338,0.997963,-0.041740,0.621399,-0.173153,5.623428,-30.553537,-25.339874,-0.054290,0.033496,-0.997963,-0.149613,0.029889,0.093788,1.000000
766324.468752,0.226618,0.972786,0.048280,-0.972985,0.228352,-0.033995,-0.044095,-0.039272,0.998255,-0.063072,0.605680,-0.222145,5.623428,-30.553537,-25.339874,-0.048280,0.033995,-0.998255,-0.147109,0.042131,0.087641,1.000000
766324.478459,0.229140,0.972461,0.042594,-0.972427,0.230642,-0.034482,-0.043357,-0.033518,0.998497,-0.052513,0.568626,-0.232054,5.623428,-30.553537,-25.339874,-0.042594,0.034482,-0.998497,-0.100930,0.040133,0.078819,1.000000
766324.488166,0.233361,0.971832,0.032931,-0.971509,0.234457,-0.034641,-0.041386,-0.023909,0.998857,-0.026004,0.508782,-0.205422,6.250051,-30.489172,-25.270498,-0.037408,0.034732,-0.998696,-0.053855,0.030713,0.047677,1.000000
766324.497872,0.233361,0.971832,0.032931,-0.971509,0.234457,-0.034641,-0.041386,-0.023909,0.998857,0.012896,0.435854,-0.167821,6.250051,-30.489172,-25.270498,-0.032931,0.034641,-0.998857,-0.010907,0.022763,0.004884,1.000000
766324.507579,0.234782,0.971612,0.029128,-0.971226,0.235710,-0.034081,-0.039979,-0.020289,0.998995,0.066319,0.369111,-0.117903,6.250051,-30.489172,-25.270498,-0.029128,0.034081,-0.998995,0.022125,0.004402,-0.018950,1.000000
766324.517286,0.235820,0.971523,0.023063,-0.971121,0.236475,-0.031684,-0.036236,-0.014925,0.999232,0.113203,0.314193,-0.050885,6.796272,-30.441820,-25.186447,-0.025887,0.033035,-0.999119,0.042763,-0.011520,-0.018841,1.000000
766324.526992,0.235820,0.971523,0.023063,-0.971121,0.236475,-0.031684,-0.036236,-0.014925,0.999232,0.137935,0.273449,-0.003426,6.796272,-30.441820,-25.186447,-0.023063,0.031684,-0.999232,0.001045,-0.019645,-0.006811,1.000000
766324.536699,0.235703,0.971614,0.020246,-0.971224,0.236239,-0.030247,-0.034172,-0.012534,0.999337,0.144733,0.285401,0.030825,6.796272,-30.441820,-25.186447,-0.020246,0.030247,-0.999337,-0.001772,-0.018208,-0.006705,1.000000
766324.546406,0.234593,0.971992,0.014098,-0.971634,0.234903,-0.027361,-0.029906,-0.007279,0.999526,0.144183,0.302094,0.055305,7.071658,-30.518528,-25.017235,-0.017236,0.028809,-0.999436,-0.025016,-0.041519,0.046723,1.000000
766324.556112,0.234593,0.971992,0.014098,-0.971634,0.234903,-0.027361,-0.029906,-0.007279,0.999526,0.147209,0.313943,0.096847,7.071658,-30.518528,-25.017235,-0.014098,0.027361,-0.999526,-0.033815,-0.048891,0.050460,1.000000
766324.565820,0.233488,0.972298,0.010949,-0.971961,0.233700,-0.026018,-0.027856,-0.004567,0.999602,0.130886,0.312296,0.128439,7.162198,-30.577421,-24.919373,-0.010949,0.026018,-0.999602,-0.031013,-0.052584,0.058256,1.000000
766324.575527,0.230751,0.973000,0.004915,-0.972711,0.230803,-0.023751,-0.024244,0.000700,0.999706,0.119646,0.302328,0.157574,7.162198,-30.577421,-24.919373,-0.007869,0.024786,-0.999662,-0.045018,-0.046347,0.062101,1.000000
766324.585233,0.230751,0.973000,0.004915,-0.972711,0.230803,-0.023751,-0.024244,0.000700,0.999706,0.101667,0.285288,0.140296,7.162198,-30.577421,-24.919373,-0.004915,0.023751,-0.999706,-0.069578,-0.040108,0.059078,1.000000
766324.594940,0.229521,0.973301,0.002238,-0.973038,0.229512,-0.022833,-0.022737,0.003063,0.999737,0.088690,0.259885,0.127875,7.282756,-30.704281,-24.727707,-0.002238,0.022833,-0.999737,-0.077367,-0.029303,0.056316,1.000000
766324.604647,0.227903,0.973681,-0.002237,-0.973462,0.227802,-0.021887,-0.020801,0.007166,0.999758,0.055227,0.227075,0.088463,7.282756,-30.704281,-24.727707,0.000133,0.022198,-0.999754,-0.063656,-0.013226,0.069303,1.000000
766324.614353,0.227903,0.973681,-0.002237,-0.973462,0.227802,-0.021887,-0.020801,0.007166,0.999758,0.017633,0.200043,0.079543,7.282756,-30.704281,-24.727707,0.002237,0.021887,-0.999758,-0.023249,-0.001837,0.094103,1.000000
766324.624060,0.227306,0.973815,-0.004029,-0.973605,0.227165,-0.022122,-0.020627,0.008951,0.999747,-0.040815,0.178753,0.057117,7.362213,-30.796043,-24.589682,0.004029,0.022122,-0.999747,-0.025040,-0.002072,0.094092,1.000000
766324.633767,0.226897,0.973890,-0.007540,-0.973661,0.226652,-0.024747,-0.022392,0.012956,0.999665,-0.121694,0.175134,0.034661,7.362213,-30.796043,-24.589682,0.005780,0.023140,-0.999716,0.008854,0.011131,0.107229,1.000000
766324.643473,0.226897,0.973890,-0.007540,-0.973661,0.226652,-0.024747,-0.022392,0.012956,0.999665,-0.177941,0.175575,0.003842,7.362213,-30.796043,-24.589682,0.007540,0.024747,-0.999665,0.036711,0.037799,0.095475,1.000000
766324.653181,0.227073,0.973836,-0.008971,-0.973583,0.226768,-0.026704,-0.023971,0.014797,0.999603,-0.195240,0.123723,-0.023391,7.443331,-30.786381,-24.577354,0.008971,0.026704,-0.999603,0.060197,0.068435,0.039368,1.000000
766324.662888,0.226067,0.974062,-0.009818,-0.973851,0.225762,-0.025416,-0.022540,0.015307,0.999629,-0.047689,0.029764,0.009866,7.443331,-30.786381,-24.577354,0.009513,0.027823,-0.999568,0.147607,0.064539,-0.223775,1.000000
766324.672594,0.226067,0.974062,-0.009818,-0.973851,0.225762,-0.025416,-0.022540,0.015307,0.999629,0.293995,0.043192,0.126618,7.443331,-30.786381,-24.577354,0.009818,0.025416,-0.999629,0.537255,0.011556,-0.842702,1.000000
766324.682301,0.226132,0.974030,-0.011388,-0.973885,0.225823,-0.023484,-0.020302,0.016401,0.999659,0.143548,0.184772,-0.045369,7.541584,-30.669527,-24.693230,0.011388,0.023484,-0.999659,-0.180944,0.080993,0.191020,1.000000
766324.692008,0.228273,0.973490,-0.014435,-0.973428,0.227932,-0.022027,-0.018153,0.019079,0.999653,0.070621,0.179140,-0.115340,7.520979,-30.769093,-24.575367,0.013253,0.022695,-0.999655,-0.090599,0.028681,0.066885,1.000000
766324.701714,0.228273,0.973490,-0.014435,-0.973428,0.227932,-0.022027,-0.018153,0.019079,0.999653,0.070598,0.102142,-0.110917,7.520979,-30.769093,-24.575367,0.014435,0.022027,-0.999653,-0.091781,0.029350,0.066883,1.000000
766324.711421,0.229241,0.973255,-0.014927,-0.973214,0.228903,-0.021408,-0.017419,0.019435,0.999659,0.057842,0.040481,-0.090631,7.520979,-30.769093,-24.575367,0.014927,0.021408,-0.999659,-0.001484,0.003631,0.036662,1.000000
766324.721128,0.230826,0.972873,-0.015417,-0.972841,0.230479,-0.021449,-0.017313,0.019950,0.999651,0.014895,0.028908,-0.083643,7.716411,-30.809439,-24.463980,0.015249,0.021144,-0.999660,0.017893,-0.018428,0.098186,1.000000
766324.730834,0.230826,0.972873,-0.015417,-0.972841,0.230479,-0.021449,-0.017313,0.019950,0.999651,-0.041501,0.012302,-0.076766,7.716411,-30.809439,-24.463980,0.015417,0.021449,-0.999651,0.007333,-0.042521,0.138140,1.000000
766324.740542,0.231532,0.972708,-0.015262,-0.972661,0.231174,-0.022124,-0.017992,0.019967,0.999639,-0.072980,-0.026701,-0.071086,7.716411,-30.809439,-24.463980,0.015262,0.022124,-0.999639,0.015896,-0.049681,0.077413,1.000000
766324.750249,0.232647,0.972468,-0.013437,-0.972351,0.232287,-0.024000,-0.020218,0.018649,0.999622,-0.085844,-0.077506,-0.056832,7.809393,-30.789825,-24.459167,0.014595,0.022968,-0.999630,0.011483,-0.034503,0.047725,1.000000
766324.759955,0.232647,0.972468,-0.013437,-0.972351,0.232287,-0.024000,-0.020218,0.018649,0.999622,-0.105948,-0.125938,-0.058458,7.809393,-30.789825,-24.459167,0.013437,0.024000,-0.999622,-0.007440,-0.011625,0.034396,1.000000
766324.769662,0.233028,0.972398,-0.011804,-0.972234,0.232687,-0.024839,-0.021407,0.017264,0.999622,-0.072185,-0.177236,-0.032953,7.809393,-30.789825,-24.459167,0.011804,0.024839,-0.999622,0.048484,0.000750,-0.094876,1.000000
766324.779369,0.232950,0.972446,-0.009123,-0.972215,0.232652,-0.025904,-0.023068,0.014904,0.999623,-0.059306,-0.165219,0.007431,7.799269,-30.709644,-24.562979,0.010062,0.025454,-0.999625,0.050225,0.000135,-0.094872,1.000000
766324.789075,0.232950,0.972446,-0.009123,-0.972215,0.232652,-0.025904,-0.023068,0.014904,0.999623,-0.037406,-0.066164,-0.005264,7.799269,-30.709644,-24.562979,0.009123,0.025904,-0.999623,0.047930,0.023565,-0.007778,1.000000
766324.798782,0.233105,0.972407,-0.009293,-0.972178,0.232802,-0.025954,-0.023074,0.015084,0.999620,0.005205,0.045258,-0.017761,7.739305,-30.684450,-24.613379,0.009293,0.025954,-0.999620,-0.035935,0.012666,-0.006026,1.000000
766324.808489,0.232954,0.972421,-0.011362,-0.972238,0.232614,-0.025387,-0.022044,0.016960,0.999613,0.034823,0.100962,0.002254,7.739305,-30.684450,-24.613379,0.010211,0.025653,-0.999619,-0.017413,0.014645,0.001938,1.000000
766324.818195,0.232954,0.972421,-0.011362,-0.972238,0.232614,-0.025387,-0.022044,0.016960,0.999613,0.024406,0.115055,0.032755,7.739305,-30.684450,-24.613379,0.011362,0.025387,-0.999613,-0.033838,0.024509,0.050104,1.000000
766324.827903,0.232297,0.972566,-0.012421,-0.972408,0.231940,-0.025020,-0.021453,0.017890,0.999610,0.041270,0.100612,0.085200,7.748115,-30.678324,-24.618246,0.012421,0.025020,-0.999610,0.045501,-0.004955,-0.019815,1.000000
766324.837610,0.230548,0.972952,-0.014582,-0.972848,0.230158,-0.024358,-0.020343,0.019802,0.999597,0.031195,0.103967,0.101009,7.748115,-30.678324,-24.618246,0.013480,0.024652,-0.999605,-0.008063,0.015402,0.014589,1.000000
766324.847316,0.230548,0.972952,-0.014582,-0.972848,0.230158,-0.024358,-0.020343,0.019802,0.999597,0.030195,0.110125,0.071777,7.748115,-30.678324,-24.618246,0.014582,0.024358,-0.999597,-0.030741,0.011805,0.039316,1.000000
766324.857023,0.230206,0.973013,-0.015833,-0.972942,0.229798,-0.024018,-0.019732,0.020934,0.999586,0.040245,0.128579,0.026834,7.767792,-30.717428,-24.563219,0.015833,0.024018,-0.999586,-0.024652,-0.007600,0.042921,1.000000
766324.866730,0.229750,0.973073,-0.018558,-0.973081,0.229314,-0.022973,-0.018099,0.023336,0.999564,0.040286,0.128600,0.023177,7.767792,-30.717428,-24.563219,0.017117,0.023624,-0.999574,-0.025937,-0.007206,0.042909,1.000000
766324.876436,0.229750,0.973073,-0.018558,-0.973081,0.229314,-0.022973,-0.018099,0.023336,0.999564,0.071830,0.149519,0.032026,7.767792,-30.717428,-24.563219,0.018558,0.022973,-0.999564,0.010983,-0.014794,0.035498,1.000000
766324.886143,0.229298,0.973150,-0.020052,-0.973208,0.228855,-0.022155,-0.016971,0.024595,0.999553,0.078935,0.149502,0.056454,7.812828,-30.753130,-24.504192,0.020052,0.022155,-0.999553,0.047682,-0.012283,0.015712,1.000000
766324.895850,0.228701,0.973212,-0.023530,-0.973390,0.228250,-0.020356,-0.014440,0.027559,0.999516,0.086272,0.169000,0.032228,7.812828,-30.753130,-24.504192,0.021689,0.021266,-0.999539,0.021264,0.003667,0.009899,1.000000
766324.905556,0.228701,0.973212,-0.023530,-0.973390,0.228250,-0.020356,-0.014440,0.027559,0.999516,0.098363,0.186070,0.026306,7.812828,-30.753130,-24.504192,0.023530,0.020356,-0.999516,-0.018876,0.012877,0.008580,1.000000
766324.915264,0.228419,0.973226,-0.025629,-0.973476,0.227967,-0.019401,-0.013039,0.029381,0.999483,0.092882,0.216013,0.032546,7.887454,-30.819565,-24.396582,0.025629,0.019401,-0.999483,-0.021815,0.009927,0.005602,1.000000
766324.924971,0.227551,0.973490,-0.023208,-0.973648,0.227087,-0.021010,-0.015183,0.027377,0.999510,0.097521,0.217137,0.052087,7.943400,-30.856840,-24.331228,0.021098,0.021973,-0.999536,-0.099772,0.051299,0.033365,1.000000
766324.934677,0.227551,0.973490,-0.023208,-0.973648,0.227087,-0.021010,-0.015183,0.027377,0.999510,0.093872,0.206186,0.064193,7.943400,-30.856840,-24.331228,0.023208,0.021010,-0.999510,-0.094893,0.042207,0.051573,1.000000
766324.944384,0.226748,0.973628,-0.025187,-0.973855,0.226280,-0.020119,-0.013889,0.029091,0.999480,0.083946,0.187794,0.098164,7.943400,-30.856840,-24.331228,0.025187,0.020119,-0.999480,-0.030757,0.019783,0.048064,1.000000
766324.954091,0.224098,0.974164,-0.027998,-0.974497,0.223647,-0.018366,-0.011630,0.031400,0.999439,0.085535,0.143141,0.130829,7.892589,-30.850353,-24.355976,0.026751,0.019221,-0.999457,-0.032321,0.020681,0.048041,1.000000
766324.963797,0.224098,0.974164,-0.027998,-0.974497,0.223647,-0.018366,-0.011630,0.031400,0.999439,0.083194,0.116489,0.158701,7.892589,-30.850353,-24.355976,0.027998,0.018366,-0.999439,0.028719,-0.008692,0.054020,1.000000
766324.973504,0.222198,0.974392,-0.034486,-0.974971,0.221769,-0.015841,-0.007788,0.037143,0.999280,0.080011,0.063375,0.192507,7.892589,-30.850353,-24.355976,0.034486,0.015841,-0.999280,0.083312,-0.024493,0.051373,1.000000
766324.983211,0.218702,0.975166,-0.034943,-0.975770,0.218319,-0.014494,-0.006505,0.037266,0.999284,0.064515,0.030627,0.195878,7.998290,-30.985270,-24.149355,0.034901,0.015093,-0.999277,0.125148,-0.031069,0.045007,1.000000
766324.992917,0.218702,0.975166,-0.034943,-0.975770,0.218319,-0.014494,-0.006505,0.037266,0.999284,0.044793,-0.009125,0.147974,7.998290,-30.985270,-24.149355,0.034943,0.014494,-0.999284,0.088745,-0.023191,0.046632,1.000000
766325.002625,0.217676,0.975402,-0.034755,-0.975999,0.217297,-0.014390,-0.006484,0.037053,0.999292,-0.003539,-0.025263,0.093941,7.998290,-30.985270,-24.149355,0.034755,0.014390,-0.999292,0.037251,-0.026414,0.045023,1.000000
766325.012332,0.216288,0.975749,-0.033663,-0.976302,0.215894,-0.014975,-0.007344,0.036104,0.999321,-0.022527,-0.050698,0.069291,7.854634,-31.067163,-24.091223,0.034307,0.014566,-0.999305,-0.001806,-0.010415,0.042915,1.000000
