time,r0,r1,r2,r3,r4,r5,r6,r7,r8,wx,wy,wz,mx,my,mz,gx,gy,gz,ax,ay,az,id
764955.357638,0.207413,-0.977598,0.035796,0.977683,0.208403,0.026540,-0.033405,0.029493,0.999007,0.009895,-0.488193,-2.072856,8.600117,32.551029,-27.855894,-0.031442,-0.025982,-0.999168,-0.094550,0.183071,0.184196,0
764955.367344,0.207413,-0.977598,0.035796,0.977683,0.208403,0.026540,-0.033405,0.029493,0.999007,-0.023321,-0.486322,-2.075485,8.600117,32.551029,-27.855894,-0.035796,-0.026540,-0.999007,-0.019761,0.170735,0.221266,0
764955.377051,0.187002,-0.981553,0.039800,0.981784,0.188125,0.026616,-0.033612,0.034098,0.998853,-0.086853,-0.445338,-2.064653,6.190005,32.995373,-27.972687,-0.039800,-0.026616,-0.998853,0.020101,0.168004,0.274488,0
764955.386758,0.146522,-0.988134,0.046063,0.988698,0.147782,0.025241,-0.031749,0.041844,0.998620,-0.138418,-0.387346,-2.048773,4.979819,33.203480,-27.968061,-0.043262,-0.026224,-0.998720,0.057712,0.168238,0.272828,0
764955.396464,0.146522,-0.988134,0.046063,0.988698,0.147782,0.025241,-0.031749,0.041844,0.998620,-0.202640,-0.315191,-2.021912,4.979819,33.203480,-27.968061,-0.046063,-0.025241,-0.998620,0.078519,0.153354,0.264992,0
764955.406171,0.126589,-0.990781,0.048251,0.991509,0.127842,0.023816,-0.029765,0.044826,0.998551,-0.249461,-0.252357,-1.997439,4.979819,33.203480,-27.968061,-0.048251,-0.023816,-0.998551,0.077227,0.141294,0.246385,0
764955.415878,0.087387,-0.994842,0.051510,0.995873,0.088515,0.020040,-0.024496,0.049546,0.998471,-0.283662,-0.209766,-1.971791,2.702951,33.611019,-27.793442,-0.049991,-0.022040,-0.998506,0.078968,0.139517,0.246340,0
764955.425584,0.087387,-0.994842,0.051510,0.995873,0.088515,0.020040,-0.024496,0.049546,0.998471,-0.303928,-0.190992,-1.947417,2.702951,33.611019,-27.793442,-0.051510,-0.020040,-0.998471,0.076184,0.121038,0.224790,0
764955.435291,0.068002,-0.996280,0.052935,0.997457,0.069025,0.017740,-0.021328,0.051594,0.998440,-0.342389,-0.176033,-1.940246,2.702951,33.611019,-27.793442,-0.052935,-0.017740,-0.998440,0.069170,0.107080,0.221585,0
764955.444997,0.029875,-0.997986,0.055961,0.999461,0.030587,0.011910,-0.013598,0.055575,0.998362,-0.380745,-0.185266,-1.907613,0.571298,33.970387,-27.480335,-0.054468,-0.015061,-0.998402,0.062876,0.103470,0.226246,0
764955.454703,0.029875,-0.997986,0.055961,0.999461,0.030587,0.011910,-0.013598,0.055575,0.998362,-0.432824,-0.171787,-1.890779,0.571298,33.970387,-27.480335,-0.055961,-0.011910,-0.998362,0.057959,0.084664,0.227793,0
764955.464411,0.011081,-0.998294,0.057322,0.999900,0.011566,0.008133,-0.008782,0.057226,0.998323,-0.504710,-0.149001,-1.876448,0.571298,33.970387,-27.480335,-0.057322,-0.008133,-0.998323,0.063334,0.071854,0.244035,0
764955.474117,-0.026000,-0.997939,0.058670,0.999659,-0.026106,-0.001056,0.002585,0.058622,0.998277,-0.554966,-0.095798,-1.860587,-1.495154,34.314964,-27.013510,-0.058338,-0.003792,-0.998290,0.093845,0.065361,0.226012,0
764955.483823,-0.026000,-0.997939,0.058670,0.999659,-0.026106,-0.001056,0.002585,0.058622,0.998277,-0.600845,-0.013692,-1.838434,-1.495154,34.314964,-27.013510,-0.058670,0.001056,-0.998277,0.135315,0.065198,0.193788,0
764955.493530,-0.044154,-0.997322,0.058297,0.998985,-0.044598,-0.006334,0.008917,0.057959,0.998279,-0.646789,0.062319,-1.801686,-1.495154,34.314964,-27.013510,-0.058297,0.006334,-0.998279,0.134942,0.059919,0.193790,0
764955.503237,-0.079386,-0.995251,0.056328,0.996621,-0.080435,-0.016612,0.021064,0.054819,0.998274,-0.629438,0.111773,-1.775686,-3.384844,34.669918,-26.382223,-0.057458,0.011708,-0.998279,0.181161,0.061290,0.147220,0
764955.512943,-0.079386,-0.995251,0.056328,0.996621,-0.080435,-0.016612,0.021064,0.054819,0.998274,-0.575034,0.143733,-1.737371,-3.384844,34.669918,-26.382223,-0.056328,0.016612,-0.998274,0.207878,0.049520,0.104048,0
764955.522650,-0.096382,-0.993807,0.055295,0.995002,-0.097657,-0.020827,0.026098,0.053011,0.998253,-0.495395,0.132779,-1.693062,-4.249266,34.806839,-26.075083,-0.055295,0.020827,-0.998253,0.222165,0.029695,0.071159,0
764955.532357,-0.128788,-0.990157,0.054799,0.991113,-0.130373,-0.026398,0.033282,0.050912,0.998148,-0.394129,0.074042,-1.642807,-4.249266,34.806839,-26.075083,-0.054734,0.024117,-0.998210,0.225190,0.010902,0.038172,0
764955.542063,-0.128788,-0.990157,0.054799,0.991113,-0.130373,-0.026398,0.033282,0.050912,0.998148,-0.293050,0.022485,-1.586416,-4.249266,34.806839,-26.075083,-0.054799,0.026398,-0.998148,0.229588,-0.003082,0.023478,0
764955.551770,-0.144009,-0.988035,0.055202,0.988935,-0.145700,-0.027909,0.035618,0.050572,0.998085,-0.217123,-0.003089,-1.519050,-5.911466,34.879665,-25.650448,-0.055202,0.027909,-0.998085,0.336940,0.005707,0.056664,0
764955.561477,-0.171419,-0.983596,0.056166,0.984435,-0.173250,-0.029512,0.038759,0.050233,0.997985,-0.167658,-0.017288,-1.412760,-5.911466,34.879665,-25.650448,-0.055777,0.028885,-0.998025,0.332145,0.021439,0.061624,0
764955.571183,-0.171419,-0.983596,0.056166,0.984435,-0.173250,-0.029512,0.038759,0.050233,0.997985,-0.127356,0.008097,-1.314827,-5.911466,34.879665,-25.650448,-0.056166,0.029512,-0.997985,0.333373,0.023710,0.069351,0
764955.580890,-0.183694,-0.981376,0.056194,0.982176,-0.185560,-0.029972,0.039841,0.049687,0.997970,-0.110581,0.046349,-1.221838,-7.417987,34.733051,-25.457233,-0.056194,0.029972,-0.997970,0.333401,0.023251,0.069335,0
764955.590596,-0.205913,-0.977038,0.054746,0.977709,-0.207757,-0.030368,0.041045,0.047273,0.998038,-0.087778,0.097977,-1.137268,-7.417987,34.733051,-25.457233,-0.055685,0.030257,-0.997990,0.295126,0.010606,0.068714,0
764955.600302,-0.205913,-0.977038,0.054746,0.977709,-0.207757,-0.030368,0.041045,0.047273,0.998038,-0.063117,0.136608,-1.089340,-7.417987,34.733051,-25.457233,-0.054746,0.030368,-0.998038,0.261427,-0.002765,0.052741,0
764955.610010,-0.216384,-0.974834,0.053628,0.975436,-0.218185,-0.030320,0.041258,0.045750,0.998101,-0.051293,0.143845,-1.057526,-8.569156,34.524109,-25.379869,-0.053628,0.030320,-0.998101,0.250817,-0.012421,0.050606,0
764955.619716,-0.236254,-0.970326,0.051486,0.970816,-0.237958,-0.029867,0.041233,0.042927,0.998227,-0.036761,0.136701,-1.026999,-9.060584,34.402767,-25.373957,-0.052510,0.030156,-0.998165,0.245229,-0.026891,0.049419,0
764955.629422,-0.236254,-0.970326,0.051486,0.970816,-0.237958,-0.029867,0.041233,0.042927,0.998227,-0.018628,0.128360,-0.986704,-9.060584,34.402767,-25.373957,-0.051486,0.029867,-0.998227,0.247623,-0.046347,0.055920,0
764955.639129,-0.245496,-0.968082,0.050488,0.968527,-0.247149,-0.029531,0.041067,0.041649,0.998288,-0.014296,0.130568,-0.937895,-9.060584,34.402767,-25.373957,-0.050488,0.029531,-0.998288,0.266339,-0.057196,0.073376,0
764955.648836,-0.262481,-0.963773,0.047385,0.964054,-0.264025,-0.029852,0.041281,0.037846,0.998431,-0.042504,0.165908,-0.887868,-9.958217,34.143730,-25.387430,-0.049210,0.029453,-0.998354,0.298081,-0.058734,0.105608,0
764955.658542,-0.262481,-0.963773,0.047385,0.964054,-0.264025,-0.029852,0.041281,0.037846,0.998431,-0.093407,0.224845,-0.823207,-9.958217,34.143730,-25.387430,-0.047385,0.029852,-0.998431,0.376776,-0.052618,0.160708,0
764955.668249,-0.269939,-0.961836,0.044776,0.961965,-0.271416,-0.030941,0.041913,0.034721,0.998518,-0.165790,0.304969,-0.739044,-9.958217,34.143730,-25.387430,-0.044776,0.030941,-0.998518,0.374168,-0.053707,0.160795,0
764955.677956,-0.282061,-0.958673,0.037257,0.958335,-0.283363,-0.036057,0.045124,0.025535,0.998655,-0.258069,0.384656,-0.635496,-10.581447,33.987263,-25.345242,-0.041327,0.033000,-0.998601,0.385565,-0.066874,0.175313,0
764955.687662,-0.282061,-0.958673,0.037257,0.958335,-0.283363,-0.036057,0.045124,0.025535,0.998655,-0.354710,0.437874,-0.543104,-10.581447,33.987263,-25.345242,-0.037257,0.036057,-0.998655,0.370464,-0.095383,0.176740,0
764955.697369,-0.286740,-0.957448,0.032778,0.956809,-0.287925,-0.040192,0.047920,0.019838,0.998654,-0.456112,0.472906,-0.438655,-10.581447,33.987263,-25.345242,-0.032778,0.040192,-0.998654,0.349078,-0.124848,0.176129,0
764955.707076,-0.293430,-0.955679,0.024022,0.954320,-0.294308,-0.051541,0.056327,0.007801,0.998382,-0.561646,0.468248,-0.346657,-10.773922,34.110374,-25.097548,-0.028219,0.045446,-0.998568,0.326727,-0.156346,0.166735,0
764955.716782,-0.293430,-0.955679,0.024022,0.954320,-0.294308,-0.051541,0.056327,0.007801,0.998382,-0.630707,0.414884,-0.254727,-10.773922,34.110374,-25.097548,-0.024022,0.051541,-0.998382,0.301289,-0.172025,0.165176,0
764955.726489,-0.294926,-0.955292,0.020870,0.953600,-0.295647,-0.056915,0.060540,0.003116,0.998161,-0.482715,0.280540,-0.093685,-10.773922,34.110374,-25.097548,-0.020870,0.056915,-0.998161,0.388195,-0.253799,-0.112832,0
764955.736195,-0.292620,-0.955991,0.021326,0.954581,-0.293352,-0.052155,0.056116,0.005096,0.998411,0.054454,0.017720,0.105528,-10.705973,34.439640,-24.673376,-0.019916,0.058004,-0.998118,0.460208,-0.354437,-0.783514,0
764955.745901,-0.292620,-0.955991,0.021326,0.954581,-0.293352,-0.052155,0.056116,0.005096,0.998411,0.762995,-0.193566,0.197568,-10.705973,34.439640,-24.673376,-0.021326,0.052155,-0.998411,0.350992,-0.283677,-0.993517,0
764955.755608,-0.290373,-0.956625,0.023503,0.955828,-0.291125,-0.040473,0.045560,0.010712,0.998904,1.288477,-0.222295,0.222520,-10.661300,34.311638,-24.870270,-0.023503,0.040473,-0.998904,0.089146,-0.149436,-0.470716,0
764955.765315,-0.287254,-0.957576,0.023076,0.957700,-0.287557,-0.011040,0.017207,0.018928,0.999673,1.495584,-0.068294,0.179567,-10.661300,34.311638,-24.870270,-0.024614,0.025925,-0.999361,0.090258,-0.134888,-0.470259,0
764955.775021,-0.287254,-0.957576,0.023076,0.957700,-0.287557,-0.011040,0.017207,0.018928,0.999673,1.478979,0.234826,0.122731,-10.661300,34.311638,-24.870270,-0.023076,0.011040,-0.999673,0.022282,-0.018669,-0.030540,0
764955.784728,-0.286582,-0.957881,0.018286,0.958052,-0.286582,0.002713,0.002642,0.018296,0.999829,1.336631,0.561180,0.055518,-10.523292,33.315319,-26.245607,-0.018286,-0.002713,-0.999829,-0.032557,0.013409,0.199673,0
764955.794435,-0.286814,-0.957986,0.000779,0.957690,-0.286705,0.025095,-0.023817,0.007944,0.999685,1.159232,0.843612,-0.003631,-10.523292,33.315319,-26.245607,-0.010500,-0.014766,-0.999836,-0.069334,0.028056,0.284199,0
764955.804141,-0.286814,-0.957986,0.000779,0.957690,-0.286705,0.025095,-0.023817,0.007944,0.999685,0.995070,1.002455,-0.075621,-10.523292,33.315319,-26.245607,-0.000779,-0.025095,-0.999685,-0.093886,0.052499,0.257131,0
764955.813848,-0.287705,-0.957671,-0.009566,0.957076,-0.287864,0.033776,-0.035100,0.000562,0.999384,0.825544,1.028843,-0.135014,-9.909487,32.344872,-27.660322,0.009566,-0.033776,-0.999384,-0.094558,0.079232,0.200388,0
764955.823555,-0.290526,-0.956491,-0.026842,0.955476,-0.291501,0.045738,-0.051573,-0.012359,0.998593,0.648397,0.915562,-0.189180,-9.909487,32.344872,-27.660322,0.019136,-0.040676,-0.998989,-0.048479,0.078472,0.099300,0
764955.833261,-0.290526,-0.956491,-0.026842,0.955476,-0.291501,0.045738,-0.051573,-0.012359,0.998593,0.466117,0.705707,-0.193957,-9.909487,32.344872,-27.660322,0.026842,-0.045738,-0.998593,0.018538,0.054985,0.001950,0
764955.842968,-0.291968,-0.955888,-0.032145,0.954766,-0.293277,0.049102,-0.056363,-0.016355,0.998276,0.303749,0.462352,-0.170769,-9.295918,31.714310,-28.587944,0.032145,-0.049102,-0.998276,0.013235,0.058349,0.001633,0
764955.852674,-0.293895,-0.955197,-0.034992,0.953998,-0.295403,0.051229,-0.059271,-0.018326,0.998074,0.143813,0.208113,-0.129343,-9.179585,31.559923,-28.795639,0.034925,-0.050898,-0.998093,0.087481,0.038951,-0.034622,0
764955.862380,-0.293895,-0.955197,-0.034992,0.953998,-0.295403,0.051229,-0.059271,-0.018326,0.998074,0.004771,-0.062759,-0.062283,-9.179585,31.559923,-28.795639,0.034992,-0.051229,-0.998074,0.099545,-0.016032,-0.018070,0
764955.872088,-0.294159,-0.955192,-0.032847,0.954014,-0.295524,0.050229,-0.057685,-0.016561,0.998197,-0.130473,-0.262592,0.001560,-9.179585,31.559923,-28.795639,0.032847,-0.050229,-0.998197,0.086904,-0.025103,0.028959,0
764955.881794,-0.293934,-0.955510,-0.024550,0.954486,-0.294784,0.045364,-0.050582,-0.010099,0.998669,-0.224451,-0.401395,0.026997,-9.306688,31.569487,-28.744307,0.029134,-0.048230,-0.998411,0.068736,-0.025256,0.074263,0
764955.891500,-0.293934,-0.955510,-0.024550,0.954486,-0.294784,0.045364,-0.050582,-0.010099,0.998669,-0.307261,-0.470252,0.051694,-9.306688,31.569487,-28.744307,0.024550,-0.045364,-0.998669,0.057436,-0.028245,0.110958,0
764955.901207,-0.293461,-0.955768,-0.019677,0.954866,-0.294049,0.042028,-0.045955,-0.006455,0.998923,-0.341799,-0.482997,0.078234,-9.306688,31.569487,-28.744307,0.019677,-0.042028,-0.998923,0.035865,-0.029322,0.110953,0
764955.910914,-0.292318,-0.956258,-0.010975,0.955580,-0.292524,0.036023,-0.037658,0.000043,0.999291,-0.320301,-0.445373,0.081025,-9.643452,31.843567,-28.327957,0.015080,-0.038789,-0.999134,0.016200,-0.029067,0.077213,0
764955.920620,-0.292318,-0.956258,-0.010975,0.955580,-0.292524,0.036023,-0.037658,0.000043,0.999291,-0.259591,-0.392622,0.075606,-9.643452,31.843567,-28.327957,0.010975,-0.036023,-0.999291,0.000760,-0.021457,0.038750,0
764955.930327,-0.292007,-0.956386,-0.007589,0.955781,-0.292093,0.034128,-0.034857,0.002712,0.999389,-0.164431,-0.317474,0.037609,-9.643452,31.843567,-28.327957,0.007589,-0.034128,-0.999389,0.004145,-0.023352,0.038848,0
764955.940034,-0.292195,-0.956352,-0.003718,0.955793,-0.292154,0.033257,-0.032892,0.006164,0.999440,-0.064733,-0.218190,-0.001439,-9.897948,32.053204,-28.001871,0.005166,-0.033245,-0.999434,-0.002343,-0.009098,0.003386,0
764955.949740,-0.292195,-0.956352,-0.003718,0.955793,-0.292154,0.033257,-0.032892,0.006164,0.999440,0.027431,-0.126382,-0.016190,-9.897948,32.053204,-28.001871,0.003718,-0.033257,-0.999440,0.002767,0.006798,-0.022319,0
764955.959447,-0.292591,-0.956233,-0.003093,0.955647,-0.292522,0.034192,-0.033601,0.007049,0.999411,0.113675,-0.039408,-0.044418,-9.897948,32.053204,-28.001871,0.003093,-0.034192,-0.999411,0.003102,0.021589,-0.032740,0
764955.969154,-0.293483,-0.955951,-0.005067,0.955272,-0.293468,0.036501,-0.036380,0.005872,0.999321,0.167974,0.028936,-0.051003,-9.983266,32.040630,-27.985970,0.004348,-0.034555,-0.999393,0.019196,0.022515,-0.007488,0
764955.978860,-0.293483,-0.955951,-0.005067,0.955272,-0.293468,0.036501,-0.036380,0.005872,0.999321,0.197692,0.089540,-0.046808,-9.983266,32.040630,-27.985970,0.005067,-0.036501,-0.999321,0.025161,0.025209,0.012779,0
764955.988567,-0.293818,-0.955841,-0.006290,0.955076,-0.293837,0.038585,-0.038729,0.005329,0.999236,0.211703,0.129412,-0.037954,-9.982493,31.955265,-28.083675,0.006290,-0.038585,-0.999236,0.032711,0.025126,0.024321,0
764955.998273,-0.294137,-0.955696,-0.011358,0.954793,-0.294353,0.041556,-0.043058,0.001378,0.999072,0.199984,0.157996,-0.022006,-9.982493,31.955265,-28.083675,0.007791,-0.040595,-0.999145,0.031302,0.021186,0.031845,0
764956.007979,-0.294137,-0.955696,-0.011358,0.954793,-0.294353,0.041556,-0.043058,0.001378,0.999072,0.180383,0.149306,-0.016081,-9.982493,31.955265,-28.083675,0.011358,-0.041556,-0.999072,0.035685,0.018164,0.026980,0
764956.017686,-0.294187,-0.955663,-0.012702,0.954686,-0.294460,0.043211,-0.045035,0.000586,0.998985,0.158558,0.124852,-0.009042,-9.836123,31.803040,-28.307234,0.012702,-0.043211,-0.998985,0.033563,0.011945,0.029625,0
764956.027393,-0.294125,-0.955665,-0.013920,0.954596,-0.294454,0.045205,-0.047300,0.000008,0.998881,0.112529,0.071094,0.004993,-9.836123,31.803040,-28.307234,0.013534,-0.044444,-0.998920,0.032731,0.013179,0.029560,0
764956.037099,-0.294125,-0.955665,-0.013920,0.954596,-0.294454,0.045205,-0.047300,0.000008,0.998881,0.059254,0.020919,0.001937,-9.836123,31.803040,-28.307234,0.013920,-0.045205,-0.998881,0.035442,0.004968,0.040018,0
764956.046806,-0.294108,-0.955675,-0.013645,0.954600,-0.294424,0.045308,-0.047317,0.000300,0.998880,-0.004853,-0.043867,-0.001271,-9.766932,31.698259,-28.448364,0.013645,-0.045308,-0.998880,0.027813,0.006077,0.048639,0
764956.056513,-0.293940,-0.955742,-0.012487,0.954725,-0.294204,0.044105,-0.045827,0.001042,0.998949,-0.054403,-0.109695,0.017548,-9.766932,31.698259,-28.448364,0.014004,-0.044996,-0.998889,0.022693,-0.000109,0.052341,0
764956.066219,-0.293940,-0.955742,-0.012487,0.954725,-0.294204,0.044105,-0.045827,0.001042,0.998949,-0.096559,-0.164511,0.016970,-9.766932,31.698259,-28.448364,0.012487,-0.044105,-0.998949,0.016336,0.004066,0.044679,0
764956.075926,-0.293833,-0.955798,-0.010549,0.954837,-0.294011,0.042932,-0.044136,0.002542,0.999022,-0.125569,-0.197475,0.019038,-9.799017,31.732227,-28.399422,0.010549,-0.042932,-0.999022,0.011332,0.005930,0.043761,0
764956.085633,-0.294082,-0.955758,-0.006533,0.954926,-0.294102,0.040255,-0.040395,0.005600,0.999168,-0.130866,-0.233515,-0.004372,-9.876968,31.786413,-28.311686,0.008293,-0.041629,-0.999099,0.010734,0.006763,0.026488,0
764956.095339,-0.294082,-0.955758,-0.006533,0.954926,-0.294102,0.040255,-0.040395,0.005600,0.999168,-0.120909,-0.239334,-0.005566,-9.876968,31.786413,-28.311686,0.006533,-0.040255,-0.999168,0.012617,0.002474,0.021690,0
764956.105046,-0.294178,-0.955739,-0.004653,0.954965,-0.294130,0.039102,-0.038740,0.007059,0.999224,-0.109894,-0.237951,-0.001834,-9.876968,31.786413,-28.311686,0.004653,-0.039102,-0.999224,0.011597,0.000391,0.020755,0
764956.114753,-0.294470,-0.955659,-0.001483,0.954963,-0.294314,0.037759,-0.036521,0.009703,0.999286,-0.083299,-0.200155,-0.014862,-10.050861,31.887625,-28.136126,0.002568,-0.038203,-0.999267,0.013683,-0.000508,0.020797,0
764956.124459,-0.294470,-0.955659,-0.001483,0.954963,-0.294314,0.037759,-0.036521,0.009703,0.999286,-0.044897,-0.149059,-0.002137,-10.050861,31.887625,-28.136126,0.001483,-0.037759,-0.999286,0.012830,-0.001944,0.023654,0
764956.134166,-0.294439,-0.955670,-0.000649,0.954992,-0.294256,0.037471,-0.036001,0.010414,0.999297,-0.009008,-0.098031,0.014231,-10.050861,31.887625,-28.136126,0.000649,-0.037471,-0.999297,0.006721,0.002788,0.021728,0
764956.143872,-0.294199,-0.955744,-0.000579,0.955051,-0.294008,0.037915,-0.036408,0.010602,0.999281,0.020624,-0.031399,0.017241,-10.135191,31.922579,-28.066151,0.000394,-0.037483,-0.999297,0.005053,0.002861,0.015945,0
764956.153578,-0.294199,-0.955744,-0.000579,0.955051,-0.294008,0.037915,-0.036408,0.010602,0.999281,0.049165,0.035272,0.008053,-10.135191,31.922579,-28.066151,0.000579,-0.037915,-0.999281,-0.008941,0.009397,0.009092,0
764956.163286,-0.294024,-0.955797,-0.001028,0.955092,-0.293848,0.038105,-0.036723,0.010222,0.999273,0.077804,0.077758,0.023107,-10.135191,31.922579,-28.066151,0.001028,-0.038105,-0.999273,-0.005560,0.012470,0.013052,0
764956.172992,-0.293729,-0.955883,-0.003273,0.955089,-0.293622,0.039891,-0.039092,0.008591,0.999199,0.093516,0.105766,0.007517,-10.094739,31.893349,-28.113926,0.002003,-0.039047,-0.999235,-0.003483,0.006439,0.021590,0
764956.182698,-0.293729,-0.955883,-0.003273,0.955089,-0.293622,0.039891,-0.039092,0.008591,0.999199,0.094423,0.117754,0.018567,-10.094739,31.893349,-28.113926,0.003273,-0.039891,-0.999199,0.002113,0.004170,0.028358,0
764956.192405,-0.293557,-0.955932,-0.004346,0.955096,-0.293486,0.040708,-0.040190,0.007799,0.999162,0.074979,0.106636,0.013507,-10.094739,31.893349,-28.113926,0.004346,-0.040708,-0.999162,0.001040,0.004987,0.028321,0
764956.202112,-0.293049,-0.956077,-0.006250,0.955175,-0.293047,0.042005,-0.041992,0.006340,0.999098,0.061845,0.077519,0.020571,-9.985447,31.826172,-28.228844,0.005313,-0.041401,-0.999128,0.002072,0.001652,0.038832,0
764956.211818,-0.293049,-0.956077,-0.006250,0.955175,-0.293047,0.042005,-0.041992,0.006340,0.999098,0.026613,0.045632,0.028704,-9.985447,31.826172,-28.228844,0.006250,-0.042005,-0.999098,0.009039,-0.003786,0.044584,0
764956.221525,-0.292729,-0.956170,-0.006960,0.955248,-0.292756,0.042371,-0.042551,0.005754,0.999078,0.009750,0.021287,0.033335,-9.935757,31.804132,-28.271189,0.006960,-0.042371,-0.999078,0.011274,-0.003421,0.041696,0
764956.231232,-0.292100,-0.956361,-0.007206,0.955456,-0.292140,0.041925,-0.042201,0.005361,0.999095,-0.012798,-0.025955,0.029262,-9.935757,31.804132,-28.271189,0.007238,-0.042325,-0.999078,0.009929,0.000485,0.040795,0
764956.240938,-0.292100,-0.956361,-0.007206,0.955456,-0.292140,0.041925,-0.042201,0.005361,0.999095,-0.034647,-0.050406,0.038739,-9.935757,31.804132,-28.271189,0.007206,-0.041925,-0.999095,0.010845,0.004007,0.038951,0
764956.250645,-0.291766,-0.956465,-0.006851,0.955589,-0.291795,0.041303,-0.041504,0.005504,0.999123,-0.047794,-0.072243,0.036092,-9.877352,31.815992,-28.278307,0.006851,-0.041303,-0.999123,0.009262,0.005445,0.030327,0
764956.260352,-0.291268,-0.956627,-0.005224,0.955806,-0.291237,0.040188,-0.039966,0.006713,0.999178,-0.055007,-0.080761,0.033559,-9.877352,31.815992,-28.278307,0.006168,-0.040727,-0.999151,0.004162,0.002030,0.028311,0
764956.270058,-0.291268,-0.956627,-0.005224,0.955806,-0.291237,0.040188,-0.039966,0.006713,0.999178,-0.047495,-0.080573,0.021413,-9.877352,31.815992,-28.278307,0.005224,-0.040188,-0.999178,-0.002676,0.002575,0.023440,0
764956.279765,-0.291115,-0.956678,-0.004336,0.955887,-0.291053,0.039598,-0.039145,0.007383,0.999206,-0.040247,-0.069606,0.016645,-9.901885,31.874695,-28.203518,0.004336,-0.039598,-0.999206,-0.004778,0.005022,0.019623,0
764956.289471,-0.290897,-0.956749,-0.003240,0.955991,-0.290798,0.038961,-0.038218,0.008236,0.999236,-0.031852,-0.051388,0.009488,-9.901885,31.874695,-28.203518,0.003778,-0.039275,-0.999221,-0.004220,0.004699,0.019638,0
764956.299177,-0.290897,-0.956749,-0.003240,0.955991,-0.290798,0.038961,-0.038218,0.008236,0.999236,-0.016340,-0.025909,0.014609,-9.901885,31.874695,-28.203518,0.003240,-0.038961,-0.999236,-0.005590,0.003408,0.018660,0
764956.308885,-0.290758,-0.956792,-0.002896,0.956043,-0.290648,0.038793,-0.037958,0.008511,0.999243,0.004342,-0.012341,0.014814,-9.942352,31.914013,-28.144762,0.002896,-0.038793,-0.999243,-0.004345,0.005208,0.021582,0
764956.318591,-0.290401,-0.956901,-0.002554,0.956153,-0.290278,0.038853,-0.037920,0.008841,0.999242,0.017394,0.011818,0.013714,-9.951371,31.920341,-28.134394,0.002698,-0.038907,-0.999239,-0.008039,0.003309,0.027300,0
764956.328297,-0.290401,-0.956901,-0.002554,0.956153,-0.290278,0.038853,-0.037920,0.008841,0.999242,0.018440,0.014169,0.025927,-9.951371,31.920341,-28.134394,0.002554,-0.038853,-0.999242,-0.009008,0.008213,0.025441,0
764956.338004,-0.290282,-0.956937,-0.002642,0.956188,-0.290162,0.038867,-0.037960,0.008756,0.999241,0.022019,0.032359,0.008987,-9.951371,31.920341,-28.134394,0.002642,-0.038867,-0.999241,-0.006258,0.009082,0.037052,0
764956.347711,-0.289909,-0.957049,-0.003132,0.956293,-0.289807,0.038931,-0.038167,0.008291,0.999237,0.023263,0.020268,0.024773,-9.931303,31.921644,-28.140005,0.002878,-0.038871,-0.999240,0.000357,0.008033,0.038074,0
764956.357417,-0.289909,-0.957049,-0.003132,0.956293,-0.289807,0.038931,-0.038167,0.008291,0.999237,0.020910,0.020285,0.015006,-9.931303,31.921644,-28.140005,0.003132,-0.038931,-0.999237,0.001155,0.006140,0.033249,0
764956.367124,-0.289767,-0.957092,-0.003251,0.956328,-0.289669,0.039086,-0.038351,0.008217,0.999231,0.012410,0.009287,0.020985,-9.931303,31.921644,-28.140005,0.003251,-0.039086,-0.999231,0.001037,0.006295,0.033242,0
764956.376831,-0.289482,-0.957179,-0.003008,0.956436,-0.289379,0.038600,-0.037818,0.008297,0.999250,0.003891,0.003134,0.020898,-9.902080,31.932310,-28.138205,0.003196,-0.038781,-0.999243,-0.002967,0.012948,0.029455,0
764956.386537,-0.289482,-0.957179,-0.003008,0.956436,-0.289379,0.038600,-0.037818,0.008297,0.999250,0.006686,-0.007564,0.006221,-9.902080,31.932310,-28.138205,0.003008,-0.038600,-0.999250,-0.003680,0.009838,0.028440,0
764956.396244,-0.289422,-0.957198,-0.002654,0.956462,-0.289307,0.038506,-0.037626,0.008606,0.999255,0.000758,-0.019680,0.003675,-9.902080,31.932310,-28.138205,0.002654,-0.038506,-0.999255,-0.008025,0.003899,0.027331,0
764956.405951,-0.289246,-0.957252,-0.002324,0.956527,-0.289120,0.038297,-0.037332,0.008854,0.999264,-0.000610,-0.014922,0.008572,-9.911394,31.946840,-28.118423,0.002352,-0.038371,-0.999261,-0.005846,0.005702,0.030282,0
764956.415657,-0.289246,-0.957252,-0.002324,0.956527,-0.289120,0.038297,-0.037332,0.008854,0.999264,-0.014217,-0.012758,0.012160,-9.911394,31.946840,-28.118423,0.002324,-0.038297,-0.999264,0.003886,0.001386,0.054409,0
764956.425364,-0.289221,-0.957260,-0.002231,0.956536,-0.289091,0.038275,-0.037284,0.008936,0.999265,0.000597,-0.010061,0.003731,-9.910026,31.950298,-28.114975,0.002231,-0.038275,-0.999265,0.001111,0.001471,0.045728,0
764956.435070,-0.289031,-0.957319,-0.001439,0.956597,-0.288871,0.038411,-0.037188,0.009726,0.999261,0.010601,-0.029214,0.017090,-9.910026,31.950298,-28.114975,0.001955,-0.038433,-0.999259,-0.002214,-0.002003,0.015739,0
