time,r0,r1,r2,r3,r4,r5,r6,r7,r8,imid,cf
4.144104004,0.05206011,0.99770415,-0.043315515,-0.18957038,0.05245883,0.9804648,0.98048604,-0.042831767,0.19186616,2.0,0
4.148529053,0.051392652,0.997857,-0.040499628,-0.18946591,0.049558744,0.9806358,0.9805414,-0.042724174,0.19160683,2.0,0
4.152923584,0.051335234,0.9978493,-0.040760476,-0.18918167,0.049791712,0.9806789,0.98059934,-0.04263225,0.19133088,2.0,0
4.157348633,0.05125196,0.99783814,-0.04113878,-0.18883568,0.050132543,0.9807283,0.9806704,-0.042495772,0.19099681,2.0,0
4.161743164,0.05498016,0.9966007,-0.061353166,-0.18732217,0.0706502,0.97975445,0.9807586,-0.042374253,0.19056977,2.0,0
4.166137695,0.054922905,0.99658954,-0.06158525,-0.18699352,0.07085326,0.9798026,0.9808246,-0.042297564,0.19024725,2.0,0
4.170562744,0.054878667,0.9965809,-0.061764546,-0.18656233,0.071002536,0.9798741,0.9809092,-0.042251248,0.18982098,2.0,0
4.174957276,0.05322871,0.9970563,-0.05518517,-0.18658516,0.06422083,0.9803376,0.98099583,-0.04188537,0.1894543,2.0,0
4.179382324,0.052992664,0.99701583,-0.05613572,-0.18634976,0.065100655,0.9803244,0.98105335,-0.041489117,0.18924353,2.0,0
4.183776856,0.052819572,0.99698555,-0.056832574,-0.18619218,0.06574639,0.98031116,0.9810926,-0.041197833,0.1891036,2.0,0
4.188201904,0.051574934,0.9973006,-0.05226415,-0.18638313,0.06102661,0.98058,0.9811225,-0.04083219,0.18902744,2.0,0
4.192596436,0.051279306,0.99725294,-0.0534511,-0.18621615,0.06213078,0.98054236,0.9811697,-0.040328074,0.18889062,2.0,0
4.197021485,0.050938167,0.997196,-0.054820247,-0.18622777,0.06341286,0.980458,0.9811853,-0.03973369,0.18893574,2.0,0
4.201416016,0.041478526,0.9991133,-0.0072257034,-0.18854356,0.014929036,0.9819514,0.9811885,-0.039367534,0.1889956,2.0,0
4.205810547,0.041285526,0.9991155,-0.007983498,-0.18874544,0.015645303,0.98190147,0.98115784,-0.039031465,0.18922442,2.0,0
4.210235596,0.041153822,0.99911666,-0.00850055,-0.18882042,0.016131446,0.9818791,0.98114896,-0.038803,0.18931751,2.0,0
4.214630127,0.044626396,0.9986306,-0.027300349,-0.18810843,0.035238586,0.9815159,0.98113394,-0.0386661,0.18942343,2.0,0
4.219055176,0.044528056,0.9986247,-0.02767583,-0.18811364,0.035589173,0.98150223,0.9811374,-0.038498186,0.18943965,2.0,0
4.223449707,0.044516616,0.9986241,-0.027719498,-0.18801825,0.035626173,0.9815193,0.9811562,-0.038482144,0.18934546,2.0,0
4.227874756,0.040464528,0.99915504,-0.0071876515,-0.1888191,0.014710472,0.9819016,0.9811778,-0.03837502,0.18925484,2.0,0
4.232269287,0.040481757,0.99915487,-0.007120644,-0.18870138,0.01464328,0.98192537,0.9811998,-0.03840639,0.1891347,2.0,0
4.236663819,0.040435363,0.99915546,-0.0073010693,-0.18846694,0.014802646,0.981968,0.98124677,-0.03833022,0.18890633,2.0,0
4.241088867,0.036470644,0.9992513,0.012916163,-0.18903078,-0.0057933424,0.98195416,0.9812937,-0.038254045,0.18867795,2.0,0
4.245483399,0.036379863,0.9992588,0.012580274,-0.18895428,-0.0054833917,0.9819705,0.98131174,-0.03810105,0.18861476,2.0,0
4.249908447,0.03629784,0.9992657,0.012276766,-0.18891332,-0.005202214,0.9819801,0.9813227,-0.037962995,0.18858574,2.0,0
4.254302979,0.036169168,0.9992679,0.012466612,-0.18890257,-0.005413488,0.9819808,0.98132944,-0.037872408,0.18856849,2.0,0
4.258728028,0.03621542,0.9992642,0.012632231,-0.1888651,-0.005568959,0.9819872,0.981335,-0.03794886,0.18852443,2.0,0
4.263122559,0.03604044,0.99927825,0.0120056495,-0.18867224,-0.004993651,0.9820275,0.9813786,-0.03765784,0.18835609,2.0,0
4.267547608,0.03093844,0.9988579,0.03640975,-0.18942122,-0.02990776,0.98144037,0.9814084,-0.037261013,0.1882796,2.0,0
4.271942139,0.03077883,0.99888396,0.0358276,-0.18916495,-0.029375508,0.98150593,0.9814629,-0.036986925,0.18804967,2.0,0
4.27633667,0.030580815,0.9989156,0.035105415,-0.18898204,-0.028710002,0.98156065,0.9815042,-0.036651216,0.18789914,2.0,0
4.280761719,0.033246282,0.9992621,0.019233184,-0.18827538,-0.012637526,0.98203486,0.9815533,-0.03627015,0.1877163,2.0,0
4.28515625,0.033019796,0.9992854,0.018394621,-0.1881657,-0.011860008,0.9820657,0.98158205,-0.035888843,0.18763961,2.0,0
4.289581299,0.032619007,0.9993247,0.016910942,-0.18816884,-0.010477105,0.98208076,0.98159486,-0.035216615,0.18770006,2.0,0
4.29397583,0.031617135,0.9993138,0.019296387,-0.18831465,-0.013004445,0.9820227,0.98159975,-0.034682535,0.18777426,2.0,0
4.298400879,0.03132289,0.9993432,0.018224025,-0.1884882,-0.011999922,0.98200226,0.9815759,-0.03419416,0.18798852,2.0,0
4.30279541,0.031038202,0.99937034,0.017186617,-0.1886326,-0.011029141,0.9819858,0.9815572,-0.033721033,0.18817152,2.0,0
4.307189942,0.01986286,0.99714506,0.072850704,-0.19018456,-0.06776633,0.9794068,0.9815474,-0.033308897,0.18829556,2.0,0
4.31161499,0.01972586,0.99718463,0.072343215,-0.1902034,-0.067293055,0.97943574,0.9815466,-0.03308014,0.18834051,2.0,0
4.316009522,0.01952506,0.99724233,0.07159938,-0.19001174,-0.06660671,0.9795199,0.9815877,-0.03272991,0.18818726,2.0,0
4.32043457,0.019342868,0.9972942,0.07092448,-0.18979342,-0.06598532,0.97960424,0.9816335,-0.03240935,0.1880035,2.0,0
4.324829102,0.01922036,0.9973287,0.070470676,-0.1894509,-0.06557384,0.97969806,0.98170197,-0.03218088,0.18768446,2.0,0
4.329254151,0.019059358,0.99737364,0.06987427,-0.18912905,-0.065028675,0.9797965,0.98176724,-0.031889554,0.18739295,2.0,0
4.333648682,0.025196915,0.99900395,0.03682896,-0.18806855,-0.031445816,0.98165244,0.9818326,-0.031660978,0.18708886,2.0,0
4.338043213,0.025082882,0.99902177,0.036419537,-0.18779382,-0.031073658,0.9817168,0.9818881,-0.031463653,0.1868307,2.0,0
4.342468262,0.024902655,0.9990496,0.035772447,-0.18757074,-0.03047856,0.981778,0.9819353,-0.031158743,0.18663348,2.0,0
4.346862793,0.024738817,0.99907464,0.03518422,-0.1874069,-0.029936263,0.9818261,0.9819708,-0.03088298,0.18649288,2.0,0
4.351287842,0.022396088,0.99874294,0.044844586,-0.18763927,-0.039859496,0.981429,0.98198265,-0.030394772,0.18651068,2.0,0
4.355682373,0.022205349,0.9987789,0.044132844,-0.18762444,-0.039196156,0.9814586,0.9819899,-0.03007403,0.18652496,2.0,0
4.360107422,0.022650333,0.99893636,0.0401642,-0.18761498,-0.035213545,0.9816114,0.9819815,-0.029769227,0.18661782,2.0,0
4.364501953,0.0224112,0.99897677,0.039285675,-0.18767148,-0.034393232,0.98162967,0.9819762,-0.02937229,0.18670861,2.0,0
4.368927002,0.022142097,0.9990211,0.038297087,-0.18787743,-0.03346603,0.9816222,0.98194283,-0.028930325,0.18695249,2.0,0
4.373321533,0.016490787,0.9977423,0.06510296,-0.18859561,-0.06083913,0.98016846,0.9819163,-0.028441882,0.18716653,2.0,0
4.377716065,0.016208738,0.9978139,0.06406836,-0.18880829,-0.059869524,0.98018724,0.9818801,-0.027984234,0.18742512,2.0,0
4.382141113,0.015962094,0.99787545,0.06316363,-0.18905872,-0.059019998,0.98019034,0.98183596,-0.02758753,0.18771501,2.0,0
4.386535645,0.01816402,0.99860966,0.049484853,-0.189103,-0.0451685,0.9809178,0.98178923,-0.027175149,0.18801966,2.0,0
4.390960694,0.017830748,0.9986751,0.048271496,-0.18923837,-0.04403568,0.98094326,0.98176926,-0.026625771,0.18820244,2.0,0
4.395355225,0.01762756,0.99871415,0.04753175,-0.18930301,-0.043345604,0.98096144,0.98176044,-0.026289862,0.18829553,2.0,0
4.399780274,0.014862249,0.9981128,0.05958188,-0.18955667,-0.055695333,0.98028904,0.9817574,-0.02586344,0.18837118,2.0,0
4.404174805,0.014702083,0.99815035,0.058989994,-0.18944228,-0.055147175,0.98034203,0.9817818,-0.025588263,0.18828107,2.0,0
4.408569336,0.014498888,0.99819744,0.05823909,-0.18927124,-0.054452345,0.98041385,0.9818177,-0.02523789,0.18814054,2.0,0
4.412994385,0.0131440675,0.9978894,0.06359265,-0.18925357,-0.05996588,0.98009557,0.9818403,-0.024917576,0.18806593,2.0,0
4.417388916,0.012865442,0.99795735,0.06257413,-0.18912093,-0.059021246,0.9801783,0.98186946,-0.02444451,0.18797532,2.0,0
4.421813965,0.012556788,0.9980314,0.061445836,-0.18904488,-0.057972953,0.98025554,0.9818881,-0.023924885,0.18794478,2.0,0
4.426208496,0.012517856,0.99816036,0.05932262,-0.18897621,-0.055896524,0.9803895,0.9819018,-0.02348294,0.18792887,2.0,0
4.430633545,0.012240476,0.9982273,0.05824408,-0.1890114,-0.054888517,0.9804396,0.9818986,-0.023009844,0.1880045,2.0,0
4.435028076,0.011968714,0.99829173,0.057187375,-0.18915465,-0.05389847,0.98046696,0.98187435,-0.022552187,0.18818644,2.0,0
4.439453125,0.01446607,0.99900526,0.04218031,-0.18911871,-0.038689658,0.9811918,0.98184776,-0.022171076,0.18837091,2.0,0
4.443847656,0.014261799,0.9990399,0.041421995,-0.18930674,-0.037979174,0.98118323,0.98181444,-0.021834902,0.18858336,2.0,0
4.448242188,0.014098094,0.99906725,0.04081428,-0.18971397,-0.03740426,0.98112667,0.9817382,-0.021575056,0.1890097,2.0,0
4.452667236,0.008587706,0.997735,0.06671594,-0.19043304,-0.06386558,0.9796206,0.98166263,-0.021117616,0.18945327,2.0,0
4.457061768,0.008394616,0.9977825,0.06602645,-0.19091,-0.063215084,0.9795699,0.9815717,-0.020828223,0.18995601,2.0,0
4.461486817,0.00822131,0.99782467,0.065407574,-0.1913477,-0.06263127,0.97952193,0.9814879,-0.020568544,0.19041659,2.0,0
4.465881348,0.008007976,0.9978761,0.064645745,-0.19188553,-0.06191296,0.9794624,0.98138463,-0.020248096,0.19098221,2.0,0
4.470306397,0.006158676,0.99736655,0.07226334,-0.19255586,-0.069729485,0.9788054,0.9812667,-0.019942876,0.19161935,2.0,0
4.474700928,0.0059523727,0.99742395,0.07148374,-0.1930013,-0.068995036,0.97876966,0.9811804,-0.019622456,0.19209345,2.0,0
4.479095459,0.00760669,0.99807537,0.061545253,-0.19331121,-0.05891832,0.97936684,0.98110795,-0.019347124,0.19249097,2.0,0
4.483520508,0.0075046965,0.9981,0.061157707,-0.19367929,-0.058550477,0.9793163,0.9810362,-0.01919445,0.19287187,2.0,0
4.487915039,0.0074014417,0.9981246,0.060765374,-0.19409454,-0.05817739,0.9792561,0.9809548,-0.019042138,0.19329995,2.0,0
4.492340088,0.0038310422,0.9970344,0.07686262,-0.19443786,-0.074653514,0.97806996,0.9809074,-0.018692026,0.1935752,2.0,0
4.496734619,0.003583454,0.99710906,0.07590005,-0.19466093,-0.07375304,0.978094,0.9808641,-0.018279726,0.19383386,2.0,0
4.501159668,0.003329034,0.99718463,0.07491085,-0.1948389,-0.072828785,0.9781276,0.9808296,-0.017851768,0.19404793,2.0,0
4.505554199,0.0056727408,0.99817467,0.060126413,-0.19489862,-0.057870682,0.9791148,0.98080707,-0.017272819,0.19421458,2.0,0
4.509948731,0.0052347598,0.9982768,0.05844643,-0.19502866,-0.056305673,0.97918004,0.9807836,-0.016524501,0.19439784,2.0,0
4.514373779,0.0048324023,0.9983681,0.056902993,-0.19518423,-0.05486749,0.97923076,0.98075473,-0.015838603,0.19460054,2.0,0
4.518768311,0.005700157,0.99873424,0.04997492,-0.19542445,-0.047899533,0.9795484,0.9807022,-0.0153499,0.19490404,2.0,0
4.52319336,0.005403544,0.9987929,0.048821207,-0.1956671,-0.046822134,0.97955203,0.98065555,-0.014845757,0.19517791,2.0,0
4.527587891,0.004968507,0.9988764,0.047129024,-0.19588046,-0.04524441,0.9795833,0.98061514,-0.014098723,0.1954356,2.0,0
4.53201294,0.004647867,0.9989361,0.04588176,-0.19607656,-0.04408121,0.9795974,0.9805776,-0.013549374,0.19566305,2.0,0
4.536407471,0.0043433,0.9989911,0.04469698,-0.1963256,-0.04297566,0.9795965,0.9805292,-0.013029844,0.1959409,2.0,0
4.54083252,0.004093956,0.9990351,0.04372698,-0.19651477,-0.042070925,0.97959787,0.9804923,-0.012603429,0.19615293,2.0,0
4.545227051,0.0028078714,0.9988371,0.04813155,-0.19680363,-0.046638455,0.9793331,0.9804389,-0.012222304,0.19644378,2.0,0
4.549621582,0.0025994107,0.9988752,0.047346137,-0.19695276,-0.04590753,0.9793377,0.98040956,-0.011870654,0.19661188,2.0,0
4.554046631,0.0024888795,0.9988951,0.046929687,-0.19709595,-0.045519255,0.97932696,0.9803811,-0.011687078,0.19676489,2.0,0
4.558441162,0.0008624865,0.99854213,0.05397147,-0.1972345,-0.052741427,0.9789366,0.980356,-0.011489355,0.19690146,2.0,0
4.562866211,0.00077152235,0.9985613,0.05361501,-0.1973635,-0.05240839,0.9789285,0.9803301,-0.0113369115,0.19703914,2.0,0
4.567260742,0.0007002096,0.99857634,0.053335555,-0.19740328,-0.05214802,0.9789343,0.98032206,-0.011214075,0.19708577,2.0,0
4.571685791,-0.0017611083,0.99788374,0.064998105,-0.19740587,-0.064066075,0.9782261,0.9803203,-0.011108247,0.19710097,2.0,0
4.576080322,-0.0018256179,0.9978998,0.06475124,-0.19747268,-0.063836046,0.9782278,0.98030674,-0.011000731,0.19717449,2.0,0
4.580474854,-0.0019436325,0.99792874,0.06429959,-0.19758357,-0.06341534,0.97823274,0.98028415,-0.010803217,0.19729757,2.0,0
4.584899903,-0.00081790786,0.9983088,0.0581297,-0.1977677,-0.057143074,0.9785819,0.9802485,-0.010695787,0.19747995,2.0,0
4.589294434,-0.001010353,0.9983515,0.057386573,-0.19802372,-0.05644993,0.97857034,0.98019665,-0.010375202,0.19775432,2.0,0
4.593719483,-0.0012109356,0.9983955,0.056611978,-0.19826561,-0.05572788,0.97856283,0.98014766,-0.010039232,0.19801497,2.0,0
4.598114014,-0.006719269,0.996623,0.08183827,-0.19839647,-0.08154186,0.976724,0.98009884,-0.0096735535,0.19827439,2.0,0
4.602539063,-0.006950457,0.99669594,0.08092499,-0.1989047,-0.08068782,0.97669154,0.9799942,-0.009307908,0.19880833,2.0,0
4.606933594,-0.007186585,0.99676955,0.0799921,-0.19932003,-0.07981683,0.9766784,0.97990805,-0.008925045,0.19924977,2.0,0
4.611358643,-0.006354179,0.9972599,0.0737037,-0.1997582,-0.073485486,0.97708565,0.9798246,-0.008514342,0.19967781,2.0,0
4.615753174,-0.0066388096,0.9973418,0.07256191,-0.20000303,-0.07242163,0.9771151,0.9797728,-0.008025721,0.19995217,2.0,0
4.620147705,-0.006975054,0.99743676,0.071212925,-0.20004542,-0.07116692,0.97719866,0.97976184,-0.0074298056,0.20002905,2.0,0
4.624572754,-0.0058959587,0.99800175,0.06291052,-0.20004156,-0.06281708,0.9777716,0.97976965,-0.006819818,0.2000122,2.0,0
4.628967285,-0.0062833917,0.99809605,0.06135753,-0.1998555,-0.061374236,0.97790134,0.9798053,-0.0061181034,0.19986065,2.0,0
4.633392334,-0.0066653243,0.9981866,0.059826385,-0.19950096,-0.059952367,0.97806185,0.9798749,-0.0054163216,0.19953877,2.0,0
4.637786865,-0.0062258285,0.9985115,0.054184493,-0.1991496,-0.05433819,0.97846144,0.97994936,-0.0046990863,0.19919148,2.0,0
4.642211914,-0.0065815086,0.998584,0.05279014,-0.19858609,-0.053045016,0.97864693,0.9800613,-0.004042414,0.198654,2.0,0
4.646606445,-0.0069102324,0.9986489,0.051501285,-0.19798394,-0.051849313,0.9788327,0.9801808,-0.0034324666,0.19807479,2.0,0
4.651000977,-0.010964732,0.9976208,0.06806157,-0.19721064,-0.06888624,0.97793794,0.9802999,-0.0026996376,0.19749677,2.0,0
4.655426026,-0.011236828,0.9976918,0.0669674,-0.19669805,-0.06786855,0.97811234,0.9803998,-0.0021814774,0.19700669,2.0,0
4.659820557,-0.01151017,0.99776196,0.0658681,-0.19597507,-0.06684591,0.9783279,0.9805413,-0.0016477855,0.19630587,2.0,0
4.664245606,-0.011506988,0.9979281,0.06330136,-0.19546567,-0.064329125,0.9785985,0.9806431,-0.0011125229,0.19580093,2.0,0
4.668640137,-0.011755499,0.9979865,0.062326085,-0.1948705,-0.06342179,0.9787763,0.98075855,-0.0006395115,0.19522372,2.0,0
4.673065186,-0.01191172,0.99802274,0.061712936,-0.1943688,-0.06285112,0.9789128,0.9808562,-0.0003345343,0.1947332,2.0,0
4.677459717,-0.010038132,0.9986376,0.05120808,-0.19409251,-0.052182566,0.97959435,0.9809318,-0.00010580614,0.19435187,2.0,0
4.681854248,-0.010139067,0.9986569,0.050809298,-0.19372183,-0.051810972,0.9796874,0.98100406,9.024747e-05,0.19398695,2.0,0
4.686279297,-0.010312658,0.9986898,0.050123423,-0.1933911,-0.05117167,0.97978634,0.98106754,0.00041077627,0.19366544,2.0,0
4.690673828,-0.008078663,0.9992453,0.03799417,-0.19322382,-0.03883924,0.9803856,0.9811214,0.00057882624,0.19339177,2.0,0
4.695098877,-0.008242947,0.9992688,0.037335142,-0.19320294,-0.03822441,0.980414,0.9811242,0.0008682419,0.19337675,2.0,0
4.699493408,-0.008328892,0.99928087,0.036990367,-0.19312355,-0.03790267,0.9804421,0.9811391,0.0010222842,0.19330038,2.0,0
4.703918457,-0.01019685,0.9989013,0.045739803,-0.19314115,-0.046848286,0.9800519,0.981118,0.0011592045,0.19340666,2.0,0
4.708312988,-0.01024735,0.99890983,0.04554223,-0.19338296,-0.04666451,0.9800129,0.9810698,0.0012354436,0.19365034,2.0,0
4.712738037,-0.010352181,0.9989275,0.045132056,-0.193684,-0.04628283,0.97997177,0.98100936,0.0014034892,0.19395536,2.0,0
4.717132569,-0.010459639,0.99894446,0.044725098,-0.19403134,-0.045904994,0.9799206,0.98093957,0.0015715448,0.19430673,2.0,0
4.7215271,-0.010601652,0.9989683,0.044156577,-0.19448538,-0.045375735,0.97985524,0.98084813,0.0018002752,0.19476582,2.0,0
4.725952149,-0.010767339,0.9989957,0.04349326,-0.19487579,-0.04475821,0.97980624,0.98076886,0.0020741222,0.195162,2.0,0
4.73034668,-0.0129518835,0.9985178,0.052862085,-0.19518954,-0.054374237,0.97925705,0.98068,0.0023650979,0.19560447,2.0,0
4.734771729,-0.01317802,0.99856335,0.051938687,-0.19557627,-0.053513974,0.97922736,0.98059994,0.0027463036,0.19600049,2.0,0
4.73916626,-0.013419449,0.998611,0.05095273,-0.19593288,-0.052595578,0.9792059,0.9805255,0.0031570878,0.1963665,2.0,0
4.743591309,-0.013668269,0.99865896,0.049936477,-0.19622834,-0.051649023,0.97919714,0.98046297,0.003584976,0.19667111,2.0,0
4.74798584,-0.013915416,0.9987054,0.048926923,-0.1964783,-0.05070878,0.97919613,0.9804095,0.0040128427,0.19692959,2.0,0
4.752380371,-0.014195485,0.9987569,0.047782782,-0.1967305,-0.049643297,0.9792,0.9803548,0.0044998885,0.19719064,2.0,0
4.75680542,-0.014374358,0.9988385,0.04598839,-0.19692868,-0.047920324,0.97924596,0.9803124,0.005019599,0.1973888,2.0,0
4.761199951,-0.014657373,0.99888486,0.044879805,-0.19708832,-0.046890255,0.97926384,0.9802762,0.0055081486,0.19755583,2.0,0
4.765625,-0.014956758,0.9989324,0.04370694,-0.19723602,-0.04580048,0.97928554,0.9802419,0.0060263546,0.19771048,2.0,0
4.770019531,-0.015959568,0.9987972,0.046361,-0.19721633,-0.04860053,0.9791545,0.9802301,0.006483738,0.19775479,2.0,0
4.77444458,-0.016196638,0.99883586,0.04543698,-0.19727194,-0.047741957,0.9791856,0.980215,0.0068960744,0.19781557,2.0,0
4.778839111,-0.016396932,0.9988678,0.044656225,-0.19725253,-0.047016043,0.9792247,0.9802156,0.0072477283,0.19780013,2.0,0
4.78326416,-0.015152868,0.9991754,0.037668366,-0.19717513,-0.03991893,0.9795552,0.98025113,0.0074158073,0.19761741,2.0,0
4.787658692,-0.015161535,0.99917656,0.03763435,-0.19682354,-0.03988463,0.97962743,0.98032176,0.007445328,0.19726618,2.0,0
4.792053223,-0.015142353,0.99917406,0.03770964,-0.1963798,-0.0399513,0.97971374,0.980411,0.0074297604,0.19682252,2.0,0
4.796478272,-0.017684553,0.99853855,0.0510682,-0.19567582,-0.053544965,0.97920567,0.9805091,0.0073240018,0.19633678,2.0,0
4.800872803,-0.017564934,0.9985162,0.051543295,-0.19518797,-0.05398383,0.979279,0.9806086,0.0071403384,0.19584662,2.0,0
4.805297852,-0.017483953,0.998501,0.05186491,-0.1948085,-0.054280676,0.97933817,0.9806855,0.007018978,0.19546553,2.0,0
4.809692383,-0.014877375,0.99910367,0.03962888,-0.19466893,-0.04176908,0.9799792,0.98075616,0.006865007,0.19511588,2.0,0
4.814117432,-0.014845433,0.9990991,0.0397571,-0.19440767,-0.0418868,0.9800261,0.9808085,0.006819825,0.19485436,2.0,0
4.818511963,-0.014788146,0.9990908,0.03998703,-0.1941945,-0.042099714,0.98005927,0.9808516,0.006727998,0.19464049,2.0,0
4.822906494,-0.012023124,0.99957216,0.026662022,-0.19436625,-0.028491594,0.98051506,0.9808553,0.006606658,0.19462566,2.0,0
4.827331543,-0.012004077,0.9995705,0.02673735,-0.19429001,-0.02856127,0.98052835,0.9808707,0.0065755374,0.1945494,2.0,0
4.831726074,-0.011950121,0.99956536,0.026950726,-0.19419925,-0.028759483,0.9805405,0.9808894,0.006483766,0.19445851,2.0,0
4.836151123,-0.013301667,0.99932677,0.03419144,-0.19398598,-0.036123857,0.980339,0.9809141,0.006407481,0.1943359,2.0,0
4.840545654,-0.013229262,0.9993177,0.034482308,-0.19381915,-0.036394056,0.98036194,0.9809481,0.006286134,0.1941684,2.0,0
4.844970703,-0.013182445,0.99931186,0.03467038,-0.19365235,-0.036568414,0.9803885,0.9809817,0.006209917,0.19400115,2.0,0
4.849365235,-0.015089601,0.99887204,0.04502137,-0.19326471,-0.04709106,0.9800159,0.9810306,0.006087008,0.19375731,2.0,0
4.853759766,-0.015015268,0.99885964,0.04532077,-0.1930676,-0.047369212,0.98004144,0.98107064,0.0059656105,0.1935587,2.0,0
4.858184815,-0.014958944,0.99885017,0.045547616,-0.19291618,-0.04757997,0.980061,0.9811012,0.005873805,0.1934061,2.0,0
4.862579346,-0.014463456,0.99893296,0.043859515,-0.19278179,-0.045827013,0.9801709,0.9811351,0.0057213446,0.19323891,2.0,0
4.867004395,-0.014351135,0.9989157,0.04428797,-0.19258395,-0.046224594,0.98019105,0.98117554,0.005537703,0.19303852,2.0,0
4.871398926,-0.014289831,0.9989062,0.044521786,-0.19229814,-0.04644061,0.980237,0.98123246,0.0054459665,0.19275144,2.0,0
4.875823975,-0.014399762,0.9988105,0.046586346,-0.19195883,-0.048485983,0.9802046,0.9812973,0.0051720524,0.19242866,2.0,0
4.880218506,-0.014312379,0.99879533,0.046938345,-0.19162591,-0.0488129,0.98025346,0.9813636,0.0050351555,0.19209367,2.0,0
4.884643555,-0.014187258,0.9987733,0.04744233,-0.19121929,-0.049281493,0.9803094,0.9814448,0.004836014,0.19168386,2.0,0
4.889038086,-0.011714848,0.9992858,0.03592624,-0.19075234,-0.037502244,0.9809216,0.9815683,0.004638333,0.19105543,2.0,0
4.893432617,-0.011565735,0.9992648,0.03655281,-0.19019088,-0.0380863,0.98100805,0.98167896,0.004394068,0.19049156,2.0,0
4.897857666,-0.011456721,0.9992492,0.03701087,-0.18952197,-0.038512357,0.98112094,0.9818097,0.0042260564,0.18982089,2.0,0
4.902252197,-0.008387024,0.9997136,0.022413014,-0.18900529,-0.023594638,0.98169255,0.98194027,0.0039973008,0.18914904,2.0,0
4.906677246,-0.008287254,0.9997059,0.022791725,-0.18830399,-0.023944912,0.9818189,0.98207587,0.00384481,0.18844704,2.0,0
4.911071778,-0.008169301,0.99969655,0.023239443,-0.18763399,-0.024359897,0.98193693,0.98220503,0.0036612286,0.18777606,2.0,0
4.915496826,-0.01695742,0.99737203,0.070438,-0.1865047,-0.07236692,0.9797851,0.9823076,0.003477611,0.18724173,2.0,0
4.919891358,-0.016862672,0.99734765,0.07080521,-0.18595923,-0.072708055,0.97986364,0.9824127,0.003356237,0.18669204,2.0,0
4.924285889,-0.01684145,0.9973421,0.07088743,-0.18547083,-0.07278323,0.9799506,0.9825055,0.0033562402,0.18620366,2.0,0
4.928710938,-0.008077575,0.9996548,0.025000514,-0.1855537,-0.026065536,0.9822884,0.9826009,0.0032955692,0.1857002,2.0,0
4.933105469,-0.008071458,0.99965423,0.025024943,-0.18515663,-0.026087074,0.9823626,0.98267585,0.003295565,0.18530318,2.0,0
4.937530518,-0.008065559,0.9996537,0.025048519,-0.18477455,-0.026107868,0.98243403,0.9827478,0.0032955506,0.18492115,2.0,0
4.941925049,-0.016143883,0.99752903,0.068374954,-0.18397006,-0.07017979,0.98042315,0.9827992,0.003248892,0.18464847,2.0,0
4.946350098,-0.016120542,0.99752307,0.06846794,-0.18360485,-0.07026569,0.9804857,0.982868,0.003234915,0.1842828,2.0,0
4.950744629,-0.016110973,0.9975206,0.068506055,-0.18337542,-0.07030063,0.9805261,0.982911,0.0032349029,0.18405336,2.0,0
4.955169678,-0.016075639,0.99751157,0.068646796,-0.18318073,-0.070431836,0.98055303,0.98294777,0.0031882466,0.18385711,2.0,0
4.959564209,-0.016052937,0.9975056,0.068737224,-0.18307242,-0.07051621,0.9805671,0.98296833,0.0031570927,0.18374777,2.0,0
4.96395874,-0.01596098,0.9974817,0.06910351,-0.1830012,-0.07085915,0.9805556,0.98298305,0.0030046036,0.18367137,2.0,0
4.968383789,-0.011970045,0.99873656,0.04880645,-0.1832739,-0.050174423,0.9817807,0.982989,0.0028070107,0.18364292,2.0,0
4.97277832,-0.011886478,0.9987221,0.049121685,-0.18321428,-0.05046879,0.9817766,0.9830011,0.002670074,0.18358004,2.0,0
4.977203369,-0.01183253,0.99871266,0.049325213,-0.18294057,-0.05065824,0.9818179,0.98305273,0.0025938067,0.18330449,2.0,0
4.981597901,-0.011176042,0.9988577,0.04645609,-0.18272068,-0.047716767,0.9820061,0.9831013,0.0024864534,0.18304528,2.0,0
4.986022949,-0.011147664,0.998853,0.04656641,-0.18237184,-0.047819164,0.9820661,0.9831664,0.0024553407,0.18269572,2.0,0
4.990417481,-0.011069382,0.9988396,0.04687067,-0.18214396,-0.048103467,0.98209447,0.98320955,0.0023339696,0.18246508,2.0,0
4.994812012,-0.008453418,0.9993995,0.033602327,-0.18184112,-0.034579616,0.9827197,0.9832916,0.0021970563,0.18202426,2.0,0
4.999237061,-0.008371406,0.9993899,0.03390884,-0.1814609,-0.034865286,0.98278,0.9833626,0.0020741222,0.18164206,2.0,0
5.003631592,-0.0082533555,0.9993757,0.03435002,-0.18106666,-0.035276935,0.9828379,0.9834363,0.0018920674,0.1812448,2.0,0
5.008056641,-0.015060823,0.99726146,0.07240517,-0.18021244,-0.073934875,0.98084515,0.9835125,0.001724022,0.18083248,2.0,0
5.012451172,-0.014964701,0.9972358,0.07278035,-0.17989726,-0.074285984,0.98087645,0.9835715,0.0015855373,0.18051164,2.0,0
5.016876221,-0.014783461,0.99718654,0.07348767,-0.17968245,-0.074948706,0.98086536,0.9836136,0.0012961406,0.18028492,2.0,0
5.021270752,-0.012276758,0.9980738,0.060810313,-0.17965525,-0.062026933,0.9817721,0.983653,0.001128087,0.18007071,2.0,0
5.025665283,-0.012175256,0.9980504,0.061214373,-0.1795845,-0.062406044,0.98176104,0.98366714,0.0009600396,0.1799942,2.0,0
