time,ax,ay,az,imid,cf
2.433868408,9.62468,-0.15322876,1.8770447,2.0,0
2.438293457,9.629471,-0.11491394,1.9153595,2.0,0
2.442687988,9.643829,-0.19631958,1.8961945,2.0,0
2.447113037,9.591171,-0.17237854,2.1020966,2.0,0
2.451507569,9.552856,-0.13885498,1.8483124,2.0,0
2.4559021,9.567215,-0.09576416,1.8483124,2.0,0
2.460327149,9.686935,-0.12927246,1.8578949,2.0,0
2.46472168,9.615112,-0.004776001,1.9632416,2.0,0
2.469146729,9.543274,-0.15322876,1.8291626,2.0,0
2.47354126,9.567215,-0.07661438,1.8914185,2.0,0
2.477966309,9.572006,-0.0622406,1.8387451,2.0,0
2.48236084,9.60553,-0.02394104,1.953659,2.0,0
2.486755371,9.581589,-0.10533142,1.8100128,2.0,0
2.49118042,9.610321,-0.16758728,1.8818359,2.0,0
2.495574951,9.706085,-0.13885498,1.9728088,2.0,0
2.5,9.662994,-0.20588684,1.8722534,2.0,0
2.504394531,9.615112,-0.11012268,1.9153595,2.0,0
2.50881958,9.567215,-0.028717041,1.9440765,2.0,0
2.513214111,9.60553,-0.11491394,1.9009857,2.0,0
2.517608643,9.562439,-0.1484375,1.9153595,2.0,0
2.522033692,9.4379425,-0.07182312,1.8961945,2.0,0
2.526428223,9.677353,-0.2106781,1.8291626,2.0,0
2.530853272,9.653412,-0.04788208,1.9440765,2.0,0
2.535247803,9.60553,-0.15322876,1.8674622,2.0,0
2.539672852,9.62468,-0.13406372,1.8531036,2.0,0
2.544067383,9.696503,-0.11012268,1.8722534,2.0,0
2.548492432,9.595947,-0.009567261,1.7573395,2.0,0
2.552886963,9.5767975,-0.21546936,1.8961945,2.0,0
2.557281494,9.595947,-0.11012268,1.9680328,2.0,0
2.561706543,9.58638,-0.13406372,1.9105682,2.0,0
2.566101074,9.538498,-0.08618164,1.9584503,2.0,0
2.570526123,9.667786,-0.16758728,1.9440765,2.0,0
2.574920654,9.552856,-0.07182312,2.039856,2.0,0
2.579345703,9.701294,-0.1484375,1.8148041,2.0,0
2.583740235,9.567215,-0.13406372,1.7669067,2.0,0
2.588134766,9.567215,-0.13406372,1.7669067,2.0,0
2.592559815,9.648621,-0.13885498,1.8866272,2.0,0
2.596954346,9.634262,-0.08139038,1.6998749,2.0,0
2.601379395,9.629471,-0.1197052,1.8722534,2.0,0
2.605773926,9.725235,-0.04788208,1.8004303,2.0,0
2.610198975,9.5767975,-0.0622406,1.6998749,2.0,0
2.614593506,9.519333,-0.11012268,1.7142334,2.0,0
2.619018555,9.595947,-0.07661438,1.8148041,2.0,0
2.623413086,9.658203,-0.1197052,1.8387451,2.0,0
2.627807617,9.643829,-0.07661438,1.8387451,2.0,0
2.632232666,9.643829,-0.12927246,1.9345093,2.0,0
2.636627197,9.648621,-0.0143585205,1.929718,2.0,0
2.641052246,9.696503,-0.12449646,1.7525482,2.0,0
2.645446778,9.62468,-0.06703186,2.0350647,2.0,0
2.649871826,9.514557,-0.11012268,1.8339539,2.0,0
2.654266358,9.691727,-0.1484375,1.8004303,2.0,0
2.658660889,9.572006,-0.04788208,1.8052216,2.0,0
2.663085938,9.481033,-0.1484375,1.9345093,2.0,0
2.667480469,9.682144,-0.10055542,1.9440765,2.0,0
2.671905518,9.643829,-0.0335083,1.8961945,2.0,0
2.676300049,9.629471,-0.13406372,2.0302734,2.0,0
2.680725098,9.653412,-0.20111084,1.8339539,2.0,0
2.685119629,9.658203,-0.09576416,1.8866272,2.0,0
2.68951416,9.715668,-0.05744934,1.8866272,2.0,0
2.693939209,9.682144,-0.1197052,1.7860718,2.0,0
2.69833374,9.581589,-0.09576416,1.7046661,2.0,0
2.702758789,9.682144,-0.1197052,1.613678,2.0,0
2.70715332,9.643829,-0.0909729,1.8243713,2.0,0
2.711578369,9.62468,-0.13406372,1.6902924,2.0,0
2.715972901,9.62468,-0.13406372,1.6902924,2.0,0
2.720397949,9.643829,-0.22984314,1.7669067,2.0,0
2.724792481,9.552856,-0.0909729,1.608902,2.0,0
2.729187012,9.600739,-0.14364624,1.7094574,2.0,0
2.733612061,9.639053,-0.028717041,1.7669067,2.0,0
2.738006592,9.62468,-0.04309082,1.8243713,2.0,0
2.742431641,9.557648,-0.1484375,1.8100128,2.0,0
2.746826172,9.730026,-0.15322876,1.6519928,2.0,0
2.751251221,9.653412,-0.13406372,1.747757,2.0,0
2.755645752,9.509766,-0.04309082,1.6950836,2.0,0
2.760040283,9.739609,-0.14364624,1.7669067,2.0,0
2.764465332,9.619888,-0.16279602,1.8243713,2.0,0
2.768859863,9.634262,-0.08618164,1.7573395,2.0,0
2.773284912,9.658203,-0.11491394,1.6711426,2.0,0
2.777679444,9.643829,-0.29208374,1.7764893,2.0,0
2.782104492,9.643829,-0.29208374,1.7764893,2.0,0
2.786499024,9.557648,-0.14364624,1.7286072,2.0,0
2.790924072,9.629471,-0.06703186,1.8531036,2.0,0
2.795318604,9.619888,-0.20111084,1.6902924,2.0,0
2.799713135,9.658203,-0.08618164,1.6472015,2.0,0
2.804138184,9.701294,-0.13406372,1.5322876,2.0,0
2.808532715,9.543274,-0.08139038,1.608902,2.0,0
2.812957764,9.600739,-0.13406372,1.6232605,2.0,0
2.817352295,9.5767975,-0.15800476,1.3694763,2.0,0
2.821777344,9.667786,0.0143585205,1.5514374,2.0,0
2.826171875,9.662994,-0.0622406,1.7046661,2.0,0
2.830566406,9.639053,0.0,1.6472015,2.0,0
2.834991455,9.639053,-0.1197052,1.8435211,2.0,0
2.839385986,9.639053,-0.1197052,1.8435211,2.0,0
2.843811035,9.595947,-0.20111084,1.9201355,2.0,0
2.848205567,9.595947,-0.20111084,1.9201355,2.0,0
2.852630615,9.533707,-0.14364624,2.0542145,2.0,0
2.857025147,9.667786,-0.24899292,1.9345093,2.0,0
2.861419678,9.490601,-0.13885498,2.0015411,2.0,0
2.865844727,9.595947,-0.05744934,1.5897369,2.0,0
2.870239258,9.62468,-0.02394104,1.7669067,2.0,0
2.874664307,9.610321,-0.13406372,1.7381897,2.0,0
2.879058838,9.581589,-0.15322876,1.6998749,2.0,0
2.883483887,9.60553,-0.028717041,1.7286072,2.0,0
2.887878418,9.691727,-0.15800476,1.613678,2.0,0
2.892303467,9.648621,-0.12449646,1.7525482,2.0,0
2.896697998,9.701294,-0.09576416,1.8531036,2.0,0
2.901092529,9.615112,-0.20111084,1.8483124,2.0,0
2.905517578,9.7348175,-0.0335083,1.8674622,2.0,0
2.90991211,9.629471,-0.16279602,1.8100128,2.0,0
2.914337158,9.634262,-0.18673706,1.8674622,2.0,0
2.91873169,9.634262,-0.18673706,1.8674622,2.0,0
2.923156738,9.552856,-0.1819458,1.8866272,2.0,0
2.92755127,9.648621,-0.1771698,1.905777,2.0,0
2.931945801,9.672562,-0.06703186,1.9201355,2.0,0
2.93637085,9.691727,-0.20111084,1.8052216,2.0,0
2.940765381,9.5767975,-0.13885498,1.9345093,2.0,0
2.94519043,9.591171,-0.10533142,1.771698,2.0,0
2.949584961,9.557648,-0.18673706,1.6711426,2.0,0
2.95401001,9.653412,-0.18673706,1.6615753,2.0,0
2.958404541,9.730026,-0.028717041,1.7812805,2.0,0
2.96282959,9.634262,-0.0622406,1.6998749,2.0,0
2.967224121,9.595947,-0.20588684,1.8578949,2.0,0
2.971618653,9.682144,-0.11491394,1.5993195,2.0,0
2.976043701,9.58638,-0.08139038,1.8626862,2.0,0
2.980438233,9.7444,-0.12449646,1.8818359,2.0,0
2.984863281,9.567215,-0.12449646,1.9009857,2.0,0
2.989257813,9.533707,-0.16279602,1.7764893,2.0,0
2.993682861,9.634262,-0.04788208,1.8914185,2.0,0
2.998077393,9.58638,-0.1484375,1.905777,2.0,0
3.002471924,9.648621,0.009567261,1.9153595,2.0,0
3.006896973,9.619888,-0.11491394,1.8770447,2.0,0
3.011291504,9.653412,-0.08139038,1.8722534,2.0,0
3.015716553,9.715668,-0.12449646,1.7286072,2.0,0
3.020111084,9.648621,-0.0909729,1.9153595,2.0,0
3.024536133,9.634262,-0.0335083,1.8243713,2.0,0
3.028930664,9.610321,-0.0909729,1.8961945,2.0,0
3.033325195,9.701294,-0.1484375,1.8770447,2.0,0
3.037750244,9.662994,-0.0909729,1.9105682,2.0,0
3.042144776,9.639053,-0.05265808,1.8004303,2.0,0
3.046569824,9.524124,-0.08618164,1.8339539,2.0,0
3.050964356,9.524124,-0.08618164,1.8339539,2.0,0
3.055389404,9.524124,-0.1771698,1.9488678,2.0,0
3.059783936,9.452301,-0.11491394,1.8435211,2.0,0
3.064208985,9.658203,-0.12449646,2.015915,2.0,0
3.068603516,9.672562,0.01914978,2.0302734,2.0,0
3.072998047,9.610321,-0.17237854,1.9632416,2.0,0
3.077423096,9.610321,-0.12449646,1.8674622,2.0,0
3.081817627,9.753967,-0.08618164,1.7908478,2.0,0
3.086242676,9.615112,-0.20111084,1.9105682,2.0,0
3.090637207,9.615112,-0.20111084,1.9105682,2.0,0
3.095062256,9.500183,-0.15800476,1.8243713,2.0,0
3.099456787,9.653412,-0.08618164,1.8578949,2.0,0
3.103851319,9.548065,-0.17237854,1.747757,2.0,0
3.108276367,9.567215,-0.20111084,1.9153595,2.0,0
3.112670899,9.581589,-0.11491394,1.7860718,2.0,0
3.117095947,9.581589,-0.11491394,1.7860718,2.0,0
3.121490479,9.682144,-0.05744934,1.8435211,2.0,0
3.125915528,9.619888,-0.05744934,1.8100128,2.0,0
3.130310059,9.5767975,-0.19152832,1.8004303,2.0,0
3.134735108,9.643829,-0.004776001,1.8291626,2.0,0
3.139129639,9.653412,-0.10055542,2.0111237,2.0,0
3.14352417,9.619888,-0.10533142,1.8961945,2.0,0
3.147949219,9.667786,-0.09576416,1.953659,2.0,0
3.15234375,9.557648,-0.08618164,1.8961945,2.0,0
3.156768799,9.629471,-0.07182312,1.8195801,2.0,0
3.16116333,9.552856,-0.11491394,1.8722534,2.0,0
3.165588379,9.572006,-0.25856018,1.8770447,2.0,0
3.16998291,9.62468,-0.10533142,1.8914185,2.0,0
3.174377442,9.715668,-0.08139038,2.0446472,2.0,0
3.17880249,9.667786,-0.11491394,1.8483124,2.0,0
3.183197022,9.5767975,-0.14364624,1.9823914,2.0,0
3.18762207,9.5767975,-0.14364624,1.9823914,2.0,0
3.192016602,9.639053,-0.17237854,1.8291626,2.0,0
3.196441651,9.60553,-0.01914978,2.1595612,2.0,0
3.200836182,9.667786,-0.1197052,2.0015411,2.0,0
3.205230713,9.591171,-0.12927246,1.6950836,2.0,0
3.209655762,9.562439,-0.09576416,1.8961945,2.0,0
3.214050293,9.639053,-0.04788208,1.6998749,2.0,0
3.218475342,9.543274,-0.09576416,1.953659,2.0,0
3.222869873,9.581589,-0.08139038,1.8243713,2.0,0
3.227294922,9.672562,-0.01914978,1.6950836,2.0,0
3.231689453,9.557648,-0.07661438,1.7429657,2.0,0
3.236114502,9.562439,-0.19152832,1.8435211,2.0,0
3.240509033,9.739609,-0.25856018,1.8004303,2.0,0
3.244903565,9.648621,-0.15800476,1.9680328,2.0,0
3.249328613,9.648621,-0.15800476,1.9680328,2.0,0
3.253723145,9.62468,-0.14364624,1.929718,2.0,0
3.258148194,9.658203,-0.0909729,1.9632416,2.0,0
3.262542725,9.562439,-0.15322876,1.8531036,2.0,0
3.266967774,9.567215,-0.0622406,2.0015411,2.0,0
3.271362305,9.691727,-0.0909729,2.1260376,2.0,0
3.275756836,9.60553,0.0,2.0254822,2.0,0
3.280181885,9.629471,-0.19152832,2.0685883,2.0,0
3.284576416,9.677353,-0.1771698,1.7908478,2.0,0
3.289001465,9.619888,-0.13885498,1.9105682,2.0,0
3.293395996,9.682144,-0.1197052,1.8961945,2.0,0
3.297821045,9.581589,-0.16758728,1.9584503,2.0,0
3.302215576,9.581589,-0.16758728,1.7908478,2.0,0
3.306640625,9.591171,-0.13885498,1.9009857,2.0,0
3.311035156,9.471451,0.0143585205,1.929718,2.0,0
3.315429688,9.662994,-0.22026062,1.9009857,2.0,0
3.319854736,9.567215,-0.09576416,1.9249268,2.0,0
3.324249268,9.572006,-0.11491394,1.9584503,2.0,0
3.328674317,9.58638,-0.21546936,1.9584503,2.0,0
3.333068848,9.610321,-0.028717041,1.8531036,2.0,0
3.337493897,9.610321,-0.07661438,1.8866272,2.0,0
3.341888428,9.610321,-0.07661438,1.8866272,2.0,0
3.346282959,9.62468,-0.15322876,1.8818359,2.0,0
3.350708008,9.658203,-0.19631958,1.8483124,2.0,0
3.355102539,9.567215,-0.20111084,1.7525482,2.0,0
3.359527588,9.62468,-0.13406372,1.8722534,2.0,0
3.363922119,9.548065,-0.09576416,1.8626862,2.0,0
3.368347168,9.62468,-0.07182312,1.8148041,2.0,0
3.372741699,9.615112,-0.15800476,1.8291626,2.0,0
3.377136231,9.581589,-0.13406372,1.7669067,2.0,0
3.381561279,9.595947,-0.0622406,1.8052216,2.0,0
3.385955811,9.595947,-0.0622406,1.8052216,2.0,0
3.39038086,9.758759,-0.17237854,1.8243713,2.0,0
3.394775391,9.552856,-0.06703186,1.9680328,2.0,0
3.39920044,9.591171,-0.09576416,2.1068878,2.0,0
3.403594971,9.504974,-0.10533142,2.0111237,2.0,0
3.40802002,9.658203,-0.05744934,1.8626862,2.0,0
3.412414551,9.60553,-0.13406372,1.905777,2.0,0
3.416809082,9.62468,-0.12927246,1.8914185,2.0,0
3.421234131,9.538498,-0.09576416,1.905777,2.0,0
3.425628662,9.615112,-0.13406372,2.015915,2.0,0
3.430053711,9.619888,-0.03829956,1.8004303,2.0,0
3.434448242,9.634262,-0.1197052,1.8148041,2.0,0
3.438873291,9.591171,-0.1197052,1.8531036,2.0,0
3.443267822,9.619888,-0.2394104,1.8291626,2.0,0
3.447662354,9.481033,-0.05744934,1.953659,2.0,0
3.452087403,9.481033,-0.05744934,1.953659,2.0,0
3.456481934,9.615112,-0.11012268,1.9009857,2.0,0
3.460906983,9.667786,-0.2681427,1.632843,2.0,0
3.465301514,9.648621,-0.05265808,1.7812805,2.0,0
3.469726563,9.552856,-0.07661438,1.656784,2.0,0
3.474121094,9.562439,-0.0143585205,1.7908478,2.0,0
3.478546143,9.557648,-0.18673706,1.8052216,2.0,0
3.482940674,9.629471,0.028717041,1.7669067,2.0,0
3.487335205,9.615112,-0.12449646,1.6950836,2.0,0
3.491760254,9.653412,-0.13406372,1.8195801,2.0,0
3.496154785,9.5767975,-0.08139038,1.9153595,2.0,0
3.500579834,9.691727,-0.12449646,1.8531036,2.0,0
3.504974365,9.629471,-0.16758728,1.8004303,2.0,0
3.509399414,9.591171,-0.10533142,1.905777,2.0,0
3.513793945,9.519333,-0.0622406,1.9393005,2.0,0
3.518188477,9.519333,-0.0622406,1.9393005,2.0,0
3.522613526,9.44751,-0.08618164,1.8339539,2.0,0
3.527008057,9.62468,0.01914978,2.0207062,2.0,0
3.531433106,9.58638,-0.14364624,1.9009857,2.0,0
3.535827637,9.572006,-0.16758728,2.063797,2.0,0
3.540252686,9.528915,-0.23461914,1.8339539,2.0,0
3.544647217,9.500183,-0.08139038,1.8387451,2.0,0
3.549041748,9.610321,-0.0909729,2.0542145,2.0,0
3.553466797,9.595947,-0.12449646,2.1308289,2.0,0
3.557861328,9.658203,-0.13406372,1.9393005,2.0,0
3.562286377,9.667786,-0.07661438,1.9584503,2.0,0
3.566680908,9.610321,-0.05265808,1.905777,2.0,0
3.571105957,9.548065,-0.07182312,1.9488678,2.0,0
3.575500488,9.595947,-0.0143585205,2.0111237,2.0,0
3.579925537,9.643829,-0.08618164,1.8866272,2.0,0
3.584320069,9.643829,-0.08618164,1.8866272,2.0,0
3.5887146,9.595947,-0.1771698,1.7621307,2.0,0
3.593139649,9.595947,-0.1771698,1.7621307,2.0,0
3.59753418,9.677353,-0.15322876,1.8004303,2.0,0
3.601959229,9.46666,-0.0335083,1.8531036,2.0,0
3.60635376,9.567215,-0.01914978,1.9967499,2.0,0
3.610778809,9.629471,-0.21546936,1.7908478,2.0,0
3.61517334,9.677353,-0.15322876,1.8100128,2.0,0
3.619567871,9.5767975,-0.08618164,1.8435211,2.0,0
3.62399292,9.619888,-0.11012268,1.8961945,2.0,0
3.628387451,9.643829,-0.15322876,1.7764893,2.0,0
3.6328125,9.634262,-0.13885498,1.9009857,2.0,0
3.637207031,9.701294,-0.07182312,1.9488678,2.0,0
3.64163208,9.610321,-0.11491394,1.9393005,2.0,0
3.646026611,9.557648,-0.08139038,1.8818359,2.0,0
3.650421143,9.557648,-0.08139038,1.8818359,2.0,0
3.654846192,9.519333,-0.19631958,2.0542145,2.0,0
3.659240723,9.533707,-0.08618164,2.2313843,2.0,0
3.663665772,9.500183,-0.19631958,2.0685883,2.0,0
3.668060303,9.524124,-0.1197052,2.221817,2.0,0
3.672485352,9.643829,-0.1484375,1.9632416,2.0,0
3.676879883,9.634262,-0.24420166,2.0590057,2.0,0
3.681304932,9.528915,-0.01914978,2.0350647,2.0,0
3.685699463,9.643829,-0.08139038,1.8148041,2.0,0
3.690093994,9.653412,-0.04788208,1.8674622,2.0,0
3.694519043,9.471451,-0.1771698,1.9153595,2.0,0
3.698913574,9.662994,-0.08618164,1.8004303,2.0,0
3.703338623,9.60553,-0.08618164,1.8483124,2.0,0
3.707733154,9.696503,-0.10533142,1.9584503,2.0,0
3.712158203,9.572006,-0.15322876,1.795639,2.0,0
3.716552735,9.572006,-0.15322876,1.795639,2.0,0
3.720947266,9.610321,-0.07182312,1.8148041,2.0,0
3.725372315,9.639053,-0.0622406,1.6519928,2.0,0
3.729766846,9.686935,-0.16758728,1.656784,2.0,0
3.734191895,9.572006,-0.22505188,1.7429657,2.0,0
3.738586426,9.504974,-0.13406372,1.7573395,2.0,0
3.743011475,9.591171,-0.1197052,1.7142334,2.0,0
3.747406006,9.629471,-0.0909729,1.7429657,2.0,0
3.751831055,9.519333,-0.09576416,1.771698,2.0,0
3.756225586,9.58638,-0.10055542,1.7860718,2.0,0
3.760620117,9.662994,-0.1484375,2.0685883,2.0,0
3.765045166,9.615112,-0.08139038,1.7812805,2.0,0
3.769439697,9.572006,-0.08139038,1.9871826,2.0,0
3.773864746,9.610321,0.01914978,1.8578949,2.0,0
3.778259278,9.581589,-0.19152832,1.9776001,2.0,0
3.782684326,9.581589,-0.19152832,1.9776001,2.0,0
3.787078858,9.44751,-0.0909729,2.0111237,2.0,0
3.791473389,9.519333,-0.1197052,2.0829468,2.0,0
3.795898438,9.5767975,0.06703186,2.0254822,2.0,0
3.800292969,9.619888,-0.21546936,2.0542145,2.0,0
3.804718018,9.720444,-0.1771698,1.953659,2.0,0
3.809112549,9.672562,-0.0909729,1.8578949,2.0,0
3.813537598,9.58638,-0.1197052,1.9249268,2.0,0
3.817932129,9.610321,-0.07661438,1.8866272,2.0,0
3.82232666,9.653412,-0.0909729,1.9249268,2.0,0
3.826751709,9.610321,-0.1484375,1.8004303,2.0,0
3.83114624,9.619888,-0.13406372,2.0015411,2.0,0
3.835571289,9.562439,-0.20111084,1.6950836,2.0,0
3.83996582,9.653412,-0.23461914,1.8100128,2.0,0
3.844390869,9.653412,-0.23461914,1.8100128,2.0,0
3.848785401,9.643829,-0.12927246,1.7238159,2.0,0
3.853210449,9.643829,-0.12927246,1.7238159,2.0,0
3.857604981,9.495392,-0.15800476,1.6711426,2.0,0
3.861999512,9.643829,-0.24899292,1.6998749,2.0,0
3.866424561,9.835373,-0.25856018,1.6519928,2.0,0
3.870819092,9.768341,-0.45010376,1.4843903,2.0,0
3.875244141,9.706085,-0.37348938,1.450882,2.0,0
3.879638672,9.658203,-0.41178894,1.2689209,2.0,0
3.884063721,9.758759,-0.27293396,1.4077759,2.0,0
3.888458252,9.768341,-0.09576416,1.4029999,2.0,0
3.892852783,9.720444,-0.3591156,1.4077759,2.0,0
3.897277832,8.968674,-7.297516,1.771698,2.0,0
3.901672363,9.710876,-5.4970856,2.0829468,2.0,0
3.906097412,9.701294,-3.428482,1.905777,2.0,0
3.910491944,9.701294,-2.5043335,2.0350647,2.0,0
3.914916992,9.548065,-2.6144562,1.8195801,2.0,0
3.919311524,9.643829,-2.9687958,2.0302734,2.0,0
3.923736572,9.548065,-3.0980835,2.2649078,2.0,0
3.928131104,9.524124,-3.241745,2.245758,2.0,0
3.932525635,9.60553,-3.0885162,2.1835022,2.0,0
3.936950684,9.62468,-2.8251495,2.0111237,2.0,0
3.941345215,9.672562,-2.7772675,1.9728088,2.0,0
3.945770264,9.720444,-2.5953064,1.9584503,2.0,0
