Serial,Time,Imid,ax,ay,az,vx,vy,vz,dx,dy,dz
749,3.305359,1,-0.7606391,-0.6690943,1.3693047,0.0,0.0,0.0,0.0,0.0,1.5955421
750,3.3097534,1,-0.8244596,-0.63837945,1.4307995,0.0,0.0,0.0,0.0,0.0,1.5955421
751,3.314148,1,-0.7533433,-0.7669401,1.3688536,0.0,0.0,0.0,0.0,0.0,1.5955421
752,3.3185425,1,-0.7779691,-0.80451745,1.3946905,0.0,0.0,0.0,0.0,0.0,1.5955421
753,3.322937,1,-0.85943675,-0.58972716,1.4608889,0.0,0.0,0.0,0.0,0.0,1.5955421
754,3.3273315,1,-0.77168506,-0.61317736,1.3749475,0.0,0.0,0.0,0.0,0.0,1.5955421
755,3.331726,1,-0.8069262,-0.67566407,1.412302,0.0,0.0,0.0,0.0,0.0,1.5955421
756,3.3361206,1,-0.90718627,-0.7542125,1.5148067,0.0,0.0,0.0,0.0,0.0,1.5955421
757,3.3405151,1,-0.9397609,-0.65673137,1.5395613,0.0,0.0,0.0,0.0,0.0,1.5955421
758,3.3449097,1,-0.94385725,-0.7679508,1.5504007,0.0,0.0,0.0,0.0,0.0,1.5955421
759,3.3493042,1,-0.9508361,-0.86422426,1.5613003,0.0,0.0,0.0,0.0,0.0,1.5955421
760,3.3536987,1,-0.91235495,-0.92493916,1.5276613,0.0,0.0,0.0,0.0,0.0,1.5955421
761,3.3580933,1,-1.0798569,-0.81823784,1.6863909,0.0,0.0,0.0,0.0,0.0,1.5955421
762,3.3624878,1,-1.0545793,-0.9035227,1.6668453,0.0,0.0,0.0,0.0,0.0,1.5955421
763,3.3668823,1,-1.0545868,-0.9030953,1.667037,0.0,0.0,0.0,0.0,0.0,1.5955421
764,3.3712769,1,-0.98360246,-0.73424214,1.5874071,0.0,0.0,0.0,0.0,0.0,1.5955421
765,3.3756714,1,-1.07576,-0.88506925,1.6890268,0.0,0.0,0.0,0.0,0.0,1.5955421
766,3.380066,1,-0.97798395,-0.8154621,1.5890493,0.0,0.0,0.0,0.0,0.0,1.5955421
767,3.3844604,1,-0.9018874,-0.6921965,1.5076284,0.0,0.0,0.0,0.0,0.0,1.5955421
768,3.388855,1,-0.88945055,-1.0193081,1.516118,0.0,0.0,0.0,0.0,0.0,1.5955421
769,3.3932495,1,-0.7568842,-0.7071881,1.3667469,0.0,0.0,0.0,0.0,0.0,1.5955421
770,3.397644,1,-0.89338505,-0.7331877,1.5020876,0.0,0.0,0.0,0.0,0.0,1.5955421
771,3.4020386,1,-0.7934543,-0.77942073,1.4052267,0.0,0.0,0.0,0.0,0.0,1.5955421
772,3.406433,1,-0.7518961,-0.998773,1.3778982,0.0,0.0,0.0,0.0,0.0,1.5955421
773,3.4108276,1,-0.79850024,-0.77591574,1.4099016,0.0,0.0,0.0,0.0,0.0,1.5955421
774,3.4152222,1,-0.7592418,-0.69671667,1.3657475,0.0,0.0,0.0,0.0,0.0,1.5955421
775,3.4196167,1,-0.63648725,-0.91503257,1.258172,0.0,0.0,0.0,0.0,0.0,1.5955421
776,3.4240112,1,-0.8204275,-0.8021456,1.4337301,0.0,0.0,0.0,0.0,0.0,1.5955421
777,3.4284058,1,-0.7319936,-0.8229813,1.3482561,0.0,0.0,0.0,0.0,0.0,1.5955421
778,3.4328003,1,-0.8200771,-0.6309006,1.4233713,0.0,0.0,0.0,0.0,0.0,1.5955421
779,3.4371948,1,-0.6414793,-0.7525704,1.2537498,0.0,0.0,0.0,0.0,0.0,1.5955421
780,3.4415894,1,-0.7361344,-0.7955092,1.3480463,0.0,0.0,0.0,0.0,0.0,1.5955421
781,3.445984,1,-0.78022647,-0.84990585,1.3932304,0.0,0.0,0.0,0.0,0.0,1.5955421
782,3.4503784,1,-0.81899494,-0.82601136,1.4300451,0.0,0.0,0.0,0.0,0.0,1.5955421
783,3.454773,1,-0.6950458,-0.8839455,1.3094215,0.0,0.0,0.0,0.0,0.0,1.5955421
784,3.4591675,1,-0.9467148,-0.91766125,1.5585365,0.0,0.0,0.0,0.0,0.0,1.5955421
785,3.463562,1,-0.86798626,-0.7993284,1.4737682,0.0,0.0,0.0,0.0,0.0,1.5955421
786,3.4679565,1,-0.86822176,-0.8017584,1.4726057,0.0,0.0,0.0,0.0,0.0,1.5955421
787,3.472351,1,-0.8682392,-0.8037323,1.4710684,0.0,0.0,0.0,0.0,0.0,1.5955421
788,3.4767456,1,-0.89626324,-0.8912097,1.5084839,0.0,0.0,0.0,0.0,0.0,1.5955421
789,3.4811401,1,-0.97249603,-0.9285332,1.585145,0.0,0.0,0.0,0.0,0.0,1.5955421
790,3.4855347,1,-0.98941445,-0.89858955,1.6009064,0.0,0.0,0.0,0.0,0.0,1.5955421
791,3.4899292,1,-0.8783765,-0.79413307,1.4837885,0.0,0.0,0.0,0.0,0.0,1.5955421
792,3.4943237,1,-0.91484535,-0.8611928,1.5233727,0.0,0.0,0.0,0.0,0.0,1.5955421
793,3.4987183,1,-0.94363886,-0.7843328,1.5463295,0.0,0.0,0.0,0.0,0.0,1.5955421
794,3.5031128,1,-0.8059327,-0.7164052,1.4055386,0.0,0.0,0.0,0.0,0.0,1.5955421
795,3.5075073,1,-0.92236793,-0.9587308,1.5349417,0.0,0.0,0.0,0.0,0.0,1.5955421
796,3.5119019,1,-0.9491738,-0.79674935,1.5508394,0.0,0.0,0.0,0.0,0.0,1.5955421
797,3.5162964,1,-0.8803351,-0.8604586,1.487669,0.0,0.0,0.0,0.0,0.0,1.5955421
798,3.520691,1,-0.97545576,-0.707123,1.5728693,0.0,0.0,0.0,0.0,0.0,1.5955421
799,3.5250854,1,-0.7947527,-0.7700321,1.3988762,0.0,0.0,0.0,0.0,0.0,1.5955421
800,3.52948,1,-0.88202226,-0.5897263,1.4732685,0.0,0.0,0.0,0.0,0.0,1.5955421
801,3.5338745,1,-0.93578076,-0.78139067,1.5381346,0.0,0.0,0.0,0.0,0.0,1.5955421
802,3.538269,1,-0.8839012,-0.78476787,1.4864874,0.0,0.0,0.0,0.0,0.0,1.5955421
803,3.5426636,1,-0.9343144,-0.7476944,1.5339146,0.0,0.0,0.0,0.0,0.0,1.5955421
804,3.547058,1,-0.949083,-0.77989995,1.550394,0.0,0.0,0.0,0.0,0.0,1.5955421
805,3.5514526,1,-0.8223221,-0.71481943,1.4216118,0.0,0.0,0.0,0.0,0.0,1.5955421
806,3.5558472,1,-0.7625625,-0.65025723,1.3582745,0.0,0.0,0.0,0.0,0.0,1.5955421
807,3.5602417,1,-0.7995288,-0.8936245,1.4105701,0.0,0.0,0.0,0.0,0.0,1.5955421
808,3.5646362,1,-0.7642434,-0.54900265,1.3535376,0.0,0.0,0.0,0.0,0.0,1.5955421
809,3.5690308,1,-0.79682535,-0.63599056,1.3897991,0.0,0.0,0.0,0.0,0.0,1.5955421
810,3.5734253,1,-0.6873055,-0.5369008,1.2739506,0.0,0.0,0.0,0.0,0.0,1.5955421
811,3.5778198,1,-0.7265042,-0.63864213,1.3179092,0.0,0.0,0.0,0.0,0.0,1.5955421
812,3.5822144,1,-0.7999317,-0.54358757,1.3829374,0.0,0.0,0.0,0.0,0.0,1.5955421
813,3.586609,1,-0.80491644,-0.86988825,1.4097033,0.0,0.0,0.0,0.0,0.0,1.5955421
814,3.5910034,1,-0.9007868,-0.52764,1.4809532,0.0,0.0,0.0,0.0,0.0,1.5955421
815,3.595398,1,-0.83742595,-0.65993303,1.4260969,0.0,0.0,0.0,0.0,0.0,1.5955421
816,3.5997925,1,-0.9009414,-0.77974343,1.4954453,0.0,0.0,0.0,0.0,0.0,1.5955421
817,3.604187,1,-0.96229684,-0.8697357,1.5614119,0.0,0.0,0.0,0.0,0.0,1.5955421
818,3.6085815,1,-0.89390266,-0.8359245,1.4902811,0.0,0.0,0.0,0.0,0.0,1.5955421
819,3.612976,1,-0.8894026,-0.7316943,1.4782982,0.0,0.0,0.0,0.0,0.0,1.5955421
820,3.6173706,1,-0.95924217,-0.7601395,1.5481634,0.0,0.0,0.0,0.0,0.0,1.5955421
821,3.6217651,1,-0.87862223,-0.73848945,1.4663925,0.0,0.0,0.0,0.0,0.0,1.5955421
822,3.6261597,1,-0.9135935,-0.87795436,1.510272,0.0,0.0,0.0,0.0,0.0,1.5955421
823,3.6305542,1,-0.98979264,-0.76697564,1.5782871,0.0,0.0,0.0,0.0,0.0,1.5955421
824,3.6349487,1,-0.96968263,-0.9615278,1.572195,0.0,0.0,0.0,0.0,0.0,1.5955421
825,3.6393433,1,-0.9923129,-0.91322756,1.5929604,0.0,0.0,0.0,0.0,0.0,1.5955421
826,3.6437378,1,-0.902433,-0.8089559,1.499176,0.0,0.0,0.0,0.0,0.0,1.5955421
827,3.6481323,1,-0.92688227,-0.8221704,1.5245657,0.0,0.0,0.0,0.0,0.0,1.5955421
828,3.6525269,1,-0.98462546,-0.723066,1.5724506,0.0,0.0,0.0,0.0,0.0,1.5955421
829,3.6569214,1,-0.9150582,-0.88887835,1.5149755,0.0,0.0,0.0,0.0,0.0,1.5955421
830,3.661316,1,-0.8404737,-0.89824986,1.4426308,0.0,0.0,0.0,0.0,0.0,1.5955421
831,3.6657104,1,-0.8514279,-0.81124127,1.4482889,0.0,0.0,0.0,0.0,0.0,1.5955421
832,3.670105,1,-0.7123682,-0.73235273,1.3065233,0.0,0.0,0.0,0.0,0.0,1.5955421
833,3.6744995,1,-0.8286008,-0.764529,1.425087,0.0,0.0,0.0,0.0,0.0,1.5955421
834,3.678894,1,-0.7877782,-0.62903196,1.3774805,0.0,0.0,0.0,0.0,0.0,1.5955421
835,3.6832886,1,-0.7682177,-0.7943829,1.3700151,0.0,0.0,0.0,0.0,0.0,1.5955421
836,3.687683,1,-0.8947342,-0.7110008,1.4884701,0.0,0.0,0.0,0.0,0.0,1.5955421
837,3.6920776,1,-0.69603616,-0.8174447,1.2986822,0.0,0.0,0.0,0.0,0.0,1.5955421
838,3.6964722,1,-0.79589176,-0.9063571,1.4025583,0.0,0.0,0.0,0.0,0.0,1.5955421
839,3.7008667,1,-0.81242466,-0.78713423,1.410552,0.0,0.0,0.0,0.0,0.0,1.5955421
840,3.7052612,1,-0.8241543,-0.8153633,1.4236012,0.0,0.0,0.0,0.0,0.0,1.5955421
841,3.7096558,1,-0.8681231,-0.6986116,1.4583168,0.0,0.0,0.0,0.0,0.0,1.5955421
842,3.7140503,1,-0.8530462,-0.5803145,1.4339209,0.0,0.0,0.0,0.0,0.0,1.5955421
843,3.7184448,1,-0.8072387,-0.90938705,1.4100742,0.0,0.0,0.0,0.0,0.0,1.5955421
844,3.7228394,1,-0.807131,-0.9102063,1.4091053,0.0,0.0,0.0,0.0,0.0,1.5955421
845,3.727234,1,-0.81492805,-0.71893406,1.4026728,0.0,0.0,0.0,0.0,0.0,1.5955421
846,3.7316284,1,-0.81519884,-0.7204525,1.4029474,0.0,0.0,0.0,0.0,0.0,1.5955421
847,3.736023,1,-0.7860397,-0.86707217,1.3829889,0.0,0.0,0.0,0.0,0.0,1.5955421
848,3.7404175,1,-0.7631644,-0.87191856,1.3608065,0.0,0.0,0.0,0.0,0.0,1.5955421
849,3.744812,1,-0.8384354,-0.8362342,1.4328842,0.0,0.0,0.0,0.0,0.0,1.5955421
850,3.7492065,1,-0.86083627,-0.7950356,1.4519415,0.0,0.0,0.0,0.0,0.0,1.5955421
851,3.753601,1,-0.89217365,-0.7761017,1.4831476,0.0,0.0,0.0,0.0,0.0,1.5955421
852,3.7579956,1,-0.8568276,-0.7793095,1.4506044,0.0,0.0,0.0,0.0,0.0,1.5955421
853,3.7623901,1,-0.9191796,-0.8693967,1.5197105,0.0,0.0,0.0,0.0,0.0,1.5955421
854,3.7667847,1,-1.0256172,-0.75158995,1.617281,0.0,0.0,0.0,0.0,0.0,1.5955421
855,3.7711792,1,-0.9455781,-0.6172927,1.529767,0.0,0.0,0.0,0.0,0.0,1.5955421
856,3.7755737,1,-0.8683897,-0.89868635,1.472126,0.0,0.0,0.0,0.0,0.0,1.5955421
857,3.7799683,1,-0.9684782,-0.66652775,1.5543976,0.0,0.0,0.0,0.0,0.0,1.5955421
858,3.7843628,1,-0.8936193,-0.7526649,1.4847317,0.0,0.0,0.0,0.0,0.0,1.5955421
859,3.7887573,1,-1.0001032,-0.7176363,1.5860796,0.0,0.0,0.0,0.0,0.0,1.5955421
860,3.7931519,1,-0.86085474,-0.70791095,1.4501686,0.0,0.0,0.0,0.0,0.0,1.5955421
861,3.7975464,1,-0.83570915,-0.74937534,1.4298573,0.0,0.0,0.0,0.0,0.0,1.5955421
862,3.801941,1,-0.85272133,-0.93501127,1.461524,0.0,0.0,0.0,0.0,0.0,1.5955421
863,3.8063354,1,-0.71934736,-0.81809855,1.3223181,0.0,0.0,0.0,0.0,0.0,1.5955421
864,3.81073,1,-0.7239143,-0.7421553,1.3217459,0.0,0.0,0.0,0.0,0.0,1.5955421
865,3.8151245,1,-0.74871653,-0.7611165,1.347909,0.0,0.0,0.0,0.0,0.0,1.5955421
866,3.819519,1,-0.74475324,-0.8847859,1.3541641,0.0,0.0,0.0,0.0,0.0,1.5955421
867,3.8239136,1,-0.7784745,-0.66361517,1.3721924,0.0,0.0,0.0,0.0,0.0,1.5955421
868,3.828308,1,-0.7954479,-0.59753716,1.3841066,0.0,0.0,0.0,0.0,0.0,1.5955421
869,3.8327026,1,-0.8325932,-0.78590274,1.4314013,0.0,0.0,0.0,0.0,0.0,1.5955421
870,3.8370972,1,-0.883238,-0.7521668,1.4767971,0.0,0.0,0.0,0.0,0.0,1.5955421
871,3.8414917,1,-0.7569686,-0.62708664,1.3422289,0.0,0.0,0.0,0.0,0.0,1.5955421
872,3.8458862,1,-0.8064451,-0.6758935,1.3957882,0.0,0.0,0.0,0.0,0.0,1.5955421
873,3.8502808,1,-0.86912495,-0.64340806,1.4558601,0.0,0.0,0.0,0.0,0.0,1.5955421
874,3.8546753,1,-0.823346,-0.8070915,1.4254122,0.0,0.0,0.0,0.0,0.0,1.5955421
875,3.8590698,1,-0.8717879,-0.8780416,1.4784765,0.0,0.0,0.0,0.0,0.0,1.5955421
876,3.8634644,1,-0.8777896,-0.82202417,1.4820967,0.0,0.0,0.0,0.0,0.0,1.5955421
877,3.867859,1,-0.8982146,-0.58180416,1.488039,0.0,0.0,0.0,0.0,0.0,1.5955421
878,3.8722534,1,-0.894744,-0.8532666,1.5022573,0.0,0.0,0.0,0.0,0.0,1.5955421
879,3.876648,1,-0.9207205,-0.888062,1.5309515,0.0,0.0,0.0,0.0,0.0,1.5955421
880,3.8810425,1,-0.9899409,-0.8721516,1.5986872,0.0,0.0,0.0,0.0,0.0,1.5955421
881,3.885437,1,-0.9231434,-0.8560503,1.5317554,0.0,0.0,0.0,0.0,0.0,1.5955421
882,3.8898315,1,-0.94101185,-0.8394996,1.548131,0.0,0.0,0.0,0.0,0.0,1.5955421
883,3.894226,1,-0.9086719,-0.9479033,1.5233994,0.0,0.0,0.0,0.0,0.0,1.5955421
884,3.8986206,1,-0.8040676,-0.8381632,1.4137163,0.0,0.0,0.0,0.0,0.0,1.5955421
885,3.9030151,1,-0.92275536,-0.9669726,1.5387735,0.0,0.0,0.0,0.0,0.0,1.5955421
886,3.9074097,1,-0.97161937,-0.9247068,1.5847464,0.0,0.0,0.0,0.0,0.0,1.5955421
887,3.9118042,1,-0.75220245,-0.8179893,1.360713,0.0,0.0,0.0,0.0,0.0,1.5955421
888,3.9161987,1,-0.9959801,-0.74535555,1.5957937,0.0,0.0,0.0,0.0,0.0,1.5955421
889,3.9205933,1,-0.76166934,-0.64956963,1.3558264,0.0,0.0,0.0,0.0,0.0,1.5955421
890,3.9238892,1,-0.9354241,-0.83963513,1.5394545,0.0,0.0,0.0,0.0,0.0,1.5955421
891,3.927185,1,-0.93514806,-0.8379649,1.5391932,0.0,0.0,0.0,0.0,0.0,1.5955421
892,3.930481,1,-0.934723,-0.83599627,1.5389643,0.0,0.0,0.0,0.0,0.0,1.5955421
893,3.938202,1,-0.7676295,-0.8545023,1.3718433,0.0,0.0,0.0,0.0,0.0,1.5955421
894,3.9457703,1,-0.7675793,-0.85432583,1.3715706,0.0,0.0,0.0,0.0,0.0,1.5955421
895,3.9497986,1,-0.79198194,-0.7785375,1.3918257,0.0,0.0,0.0,0.0,0.0,1.5955421
896,3.9536438,1,-0.8735751,-0.74804074,1.4715796,0.0,0.0,0.0,0.0,0.0,1.5955421
897,3.957489,1,-0.7582833,-0.85428953,1.3651018,0.0,0.0,0.0,0.0,0.0,1.5955421
898,3.9613342,1,-0.81061715,-0.53306895,1.3960295,0.0,0.0,0.0,0.0,0.0,1.5955421
899,3.9651794,1,-0.7765939,-0.79308534,1.3787098,0.0,0.0,0.0,0.0,0.0,1.5955421
900,3.9690247,1,-0.8096225,-0.76613045,1.4085636,0.0,0.0,0.0,0.0,0.0,1.5955421
901,3.9728699,1,-0.80964637,-0.76614344,1.4087143,0.0,0.0,0.0,0.0,0.0,1.5955421
902,3.976715,1,-0.84701264,-0.8904856,1.4523878,0.0,0.0,0.0,0.0,0.0,1.5955421
903,3.9805603,1,-0.84706473,-0.89066344,1.452673,0.0,0.0,0.0,0.0,0.0,1.5955421
904,3.9844055,1,-0.93234134,-0.75132483,1.5293198,0.0,0.0,0.0,0.0,0.0,1.5955421
905,3.9882507,1,-0.8641918,-0.76850605,1.463234,0.0,0.0,0.0,0.0,0.0,1.5955421
906,3.992096,1,-0.8611957,-0.8453891,1.465848,0.0,0.0,0.0,0.0,0.0,1.5955421
907,3.998291,1,-0.94772327,-0.877917,1.553668,0.0,0.0,0.0,0.0,0.0,1.5955421
908,4.0044556,1,-0.83371854,-0.775525,1.4330244,0.0,0.0,0.0,0.0,0.0,1.5955421
909,4.0106506,1,-0.9427182,-0.801847,1.5412722,0.0,0.0,0.0,0.0,0.0,1.5955421
910,4.015381,1,-0.86680096,-0.7843721,1.4641056,0.0,0.0,0.0,0.0,0.0,1.5955421
911,4.019806,1,-0.8051969,-0.5769461,1.3892059,0.0,0.0,0.0,0.0,0.0,1.5955421
912,4.0242004,1,-0.83645755,-0.68122864,1.4258156,0.0,0.0,0.0,0.0,0.0,1.5955421
913,4.028595,1,-0.9050277,-0.79323316,1.50074,0.0,0.0,0.0,0.0,0.0,1.5955421
914,4.0329895,1,-0.9256066,-0.6998954,1.5152025,0.0,0.0,0.0,0.0,0.0,1.5955421
915,4.037384,1,-0.8136838,-0.81946325,1.413229,0.0,0.0,0.0,0.0,0.0,1.5955421
916,4.0417786,1,-0.86174,-0.75488675,1.4569178,0.0,0.0,0.0,0.0,0.0,1.5955421
917,4.046173,1,-0.7502704,-0.68894225,1.341836,0.0,0.0,0.0,0.0,0.0,1.5955421
918,4.0505676,1,-0.96899086,-0.7537291,1.5612974,0.0,0.0,0.0,0.0,0.0,1.5955421
919,4.054962,1,-0.94319934,-0.61402494,1.5268955,0.0,0.0,0.0,0.0,0.0,1.5955421
920,4.0593567,1,-0.89959246,-0.7750057,1.4954901,0.0,0.0,0.0,0.0,0.0,1.5955421
921,4.063751,1,-0.8324912,-0.65570366,1.4215784,0.0,0.0,0.0,0.0,0.0,1.5955421
922,4.0681458,1,-0.8326958,-0.65659,1.4216251,0.0,0.0,0.0,0.0,0.0,1.5955421
923,4.0725403,1,-0.9153088,-0.7806654,1.5134459,0.0,0.0,0.0,0.0,0.0,1.5955421
924,4.076935,1,-0.8664635,-0.7691025,1.4642887,0.0,0.0,0.0,0.0,0.0,1.5955421
925,4.0813293,1,-0.7671869,-0.8467877,1.3715706,0.0,0.0,0.0,0.0,0.0,1.5955421
926,4.085724,1,-0.959436,-0.841525,1.5645695,0.0,0.0,0.0,0.0,0.0,1.5955421
927,4.0901184,1,-0.8011297,-0.75464773,1.4074459,0.0,0.0,0.0,0.0,0.0,1.5955421
928,4.094513,1,-0.90145206,-0.7510351,1.5093594,0.0,0.0,0.0,0.0,0.0,1.5955421
929,4.0989075,1,-0.8450471,-0.9483211,1.4644241,0.0,0.0,0.0,0.0,0.0,1.5955421
930,4.103302,1,-0.7533647,-0.7716675,1.3620415,0.0,0.0,0.0,0.0,0.0,1.5955421
931,4.1076965,1,-0.8290196,-0.79230535,1.4372635,0.0,0.0,0.0,0.0,0.0,1.5955421
932,4.112091,1,-0.7699036,-0.79878926,1.3793087,0.0,0.0,0.0,0.0,0.0,1.5955421
933,4.1164856,1,-0.78645116,-0.7981597,1.3959999,0.0,0.0,0.0,0.0,0.0,1.5955421
934,4.12088,1,-0.7811855,-0.7393606,1.3870173,0.0,0.0,0.0,0.0,0.0,1.5955421
935,4.1252747,1,-0.8660318,-0.59128714,1.4618359,0.0,0.0,0.0,0.0,0.0,1.5955421
936,4.129669,1,-0.91025007,-0.7269733,1.5130014,0.0,0.0,0.0,0.0,0.0,1.5955421
937,4.1340637,1,-0.8722582,-0.7343501,1.4752846,0.0,0.0,0.0,0.0,0.0,1.5955421
938,4.1384583,1,-0.910039,-0.72617793,1.5115013,0.0,0.0,0.0,0.0,0.0,1.5955421
939,4.142853,1,-0.8253773,-0.7264956,1.4277601,0.0,0.0,0.0,0.0,0.0,1.5955421
940,4.1472473,1,-0.90417063,-0.8294246,1.51155,0.0,0.0,0.0,0.0,0.0,1.5955421
941,4.151642,1,-0.88395196,-0.6895591,1.4816561,0.0,0.0,0.0,0.0,0.0,1.5955421
942,4.1560364,1,-0.797703,-0.6868385,1.391264,0.0,0.0,0.0,0.0,0.0,1.5955421
943,4.160431,1,-0.83646667,-0.755929,1.4327593,0.0,0.0,0.0,0.0,0.0,1.5955421
944,4.1648254,1,-0.8719709,-0.624131,1.4587784,0.0,0.0,0.0,0.0,0.0,1.5955421
945,4.16922,1,-0.8415681,-0.7231422,1.4353151,0.0,0.0,0.0,0.0,0.0,1.5955421
946,4.1736145,1,-0.98063195,-0.78045267,1.575881,0.0,0.0,0.0,0.0,0.0,1.5955421
947,4.178009,1,-0.9514102,-0.78879786,1.547822,0.0,0.0,0.0,0.0,0.0,1.5955421
948,4.1824036,1,-0.955724,-0.93113947,1.5629673,0.0,0.0,0.0,0.0,0.0,1.5955421
949,4.186798,1,-0.86108816,-0.79906356,1.4609585,0.0,0.0,0.0,0.0,0.0,1.5955421
950,4.1911926,1,-0.8238834,-0.84907746,1.422535,0.0,0.0,0.0,0.0,0.0,1.5955421
951,4.195587,1,-0.80351937,-0.922336,1.4054232,0.0,0.0,0.0,0.0,0.0,1.5955421
952,4.1999817,1,-1.0128142,-0.96630967,1.6130896,0.0,0.0,0.0,0.0,0.0,1.5955421
953,4.204376,1,-0.9359442,-1.0145197,1.5397463,0.0,0.0,0.0,0.0,0.0,1.5955421
954,4.2087708,1,-0.8923389,-0.9437921,1.4905291,0.0,0.0,0.0,0.0,0.0,1.5955421
955,4.2131653,1,-0.8359658,-0.94051147,1.4339132,0.0,0.0,0.0,0.0,0.0,1.5955421
956,4.21756,1,-0.8209131,-0.67428416,1.3987875,0.0,0.0,0.0,0.0,0.0,1.5955421
957,4.2219543,1,-0.8176406,-0.7715681,1.4055624,0.0,0.0,0.0,0.0,0.0,1.5955421
958,4.226349,1,-0.8173546,-0.7709197,1.4049034,0.0,0.0,0.0,0.0,0.0,1.5955421
959,4.2307434,1,-0.7941891,-0.80264395,1.3846703,0.0,0.0,0.0,0.0,0.0,1.5955421
960,4.235138,1,-0.6793997,-0.79948246,1.271985,0.0,0.0,0.0,0.0,0.0,1.5955421
961,4.2395325,1,-0.76821613,-0.7217456,1.3551435,0.0,0.0,0.0,0.0,0.0,1.5955421
962,4.243927,1,-0.7020105,-0.78637147,1.2955151,0.0,0.0,0.0,0.0,0.0,1.5955421
963,4.2483215,1,-0.7547195,-0.6943506,1.3420076,0.0,0.0,0.0,0.0,0.0,1.5955421
964,4.252716,1,-0.78478664,-0.73981106,1.3756523,0.0,0.0,0.0,0.0,0.0,1.5955421
965,4.2571106,1,-0.74355614,-0.54959315,1.3238039,0.0,0.0,0.0,0.0,0.0,1.5955421
966,4.261505,1,-0.7681192,-0.6698135,1.3562193,0.0,0.0,0.0,0.0,0.0,1.5955421
967,4.2658997,1,-0.7979123,-0.8195752,1.3960438,0.0,0.0,0.0,0.0,0.0,1.5955421
968,4.270294,1,-0.75517464,-0.6352705,1.3409033,0.0,0.0,0.0,0.0,0.0,1.5955421
969,4.2746887,1,-0.76965415,-0.708413,1.3598433,0.0,0.0,0.0,0.0,0.0,1.5955421
970,4.2790833,1,-1.0046632,-0.7680516,1.5951853,0.0,0.0,0.0,0.0,0.0,1.5955421
971,4.283478,1,-0.9954859,-0.71967226,1.5801735,0.0,0.0,0.0,0.0,0.0,1.5955421
972,4.2878723,1,-0.8651973,-0.62426704,1.4420862,0.0,0.0,0.0,0.0,0.0,1.5955421
973,4.292267,1,-0.98542196,-0.85516405,1.5763378,0.0,0.0,0.0,0.0,0.0,1.5955421
974,4.2966614,1,-0.85094905,-0.8174311,1.4410353,0.0,0.0,0.0,0.0,0.0,1.5955421
975,4.301056,1,-0.93405205,-0.85986197,1.5256977,0.0,0.0,0.0,0.0,0.0,1.5955421
976,4.3054504,1,-1.0022724,-0.7003622,1.5818672,0.0,0.0,0.0,0.0,0.0,1.5955421
977,4.309845,1,-0.98520446,-0.7530583,1.5698872,0.0,0.0,0.0,0.0,0.0,1.5955421
978,4.3142395,1,-0.96201086,-0.8961795,1.5577097,0.0,0.0,0.0,0.0,0.0,1.5955421
979,4.318634,1,-0.9205483,-0.74058914,1.5076256,0.0,0.0,0.0,0.0,0.0,1.5955421
980,4.3230286,1,-0.8635122,-0.9542742,1.4674578,0.0,0.0,0.0,0.0,0.0,1.5955421
981,4.327423,1,-0.956092,-0.8337039,1.5510607,0.0,0.0,0.0,0.0,0.0,1.5955421
982,4.3318176,1,-1.0604737,-0.7847037,1.6515656,0.0,0.0,0.0,0.0,0.0,1.5955421
983,4.336212,1,-1.0602024,-0.78317,1.6512909,0.0,0.0,0.0,0.0,0.0,1.5955421
984,4.3406067,1,-0.8663049,-0.868814,1.4660273,0.0,0.0,0.0,0.0,0.0,1.5955421
985,4.345001,1,-0.75865114,-0.7324857,1.3510466,0.0,0.0,0.0,0.0,0.0,1.5955421
986,4.3493958,1,-0.92312384,-0.704854,1.5121546,0.0,0.0,0.0,0.0,0.0,1.5955421
987,4.3537903,1,-0.78826386,-0.61619335,1.3732233,0.0,0.0,0.0,0.0,0.0,1.5955421
988,4.358185,1,-0.6804035,-0.49629816,1.2605953,0.0,0.0,0.0,0.0,0.0,1.5955421
989,4.3625793,1,-0.7440282,-0.7508651,1.3398829,0.0,0.0,0.0,0.0,0.0,1.5955421
990,4.366974,1,-0.7322133,-0.74388224,1.3269291,0.0,0.0,0.0,0.0,0.0,1.5955421
991,4.3713684,1,-0.7392907,-0.71947676,1.3310385,0.0,0.0,0.0,0.0,0.0,1.5955421
992,4.375763,1,-0.72267985,-0.6097094,1.3063555,0.0,0.0,0.0,0.0,0.0,1.5955421
993,4.3801575,1,-0.7813314,-0.71678305,1.3711853,0.0,0.0,0.0,0.0,0.0,1.5955421
994,4.384552,1,-0.73516977,-0.5296155,1.3115568,0.0,0.0,0.0,0.0,0.0,1.5955421
995,4.3889465,1,-0.69171065,-0.6575624,1.2773094,0.0,0.0,0.0,0.0,0.0,1.5955421
996,4.393341,1,-0.77951014,-0.59366417,1.3592453,0.0,0.0,0.0,0.0,0.0,1.5955421
997,4.3977356,1,-0.8688607,-0.61793953,1.4491282,0.0,0.0,0.0,0.0,0.0,1.5955421
998,4.40213,1,-0.806294,-0.68730235,1.389741,0.0,0.0,0.0,0.0,0.0,1.5955421
999,4.4065247,1,-0.8787401,-0.72710776,1.4616947,0.0,0.0,0.0,0.0,0.0,1.5955421
1000,4.410919,1,-0.8815689,-0.7025027,1.4604626,0.0,0.0,0.0,0.0,0.0,1.5955421
