Time,Rot1,Rot2,Rot3,Rot4,Rot5,Rot6,Rot7,Rot8,Rot9,FRot1,FRot2,FRot3,FRot4,FRot5,FRot6,FRot7,FRot8,FRot9,Imid
204.747168357,-0.7459269,0.66595864,-0.009601209,-0.66428906,-0.7428613,0.082929224,0.048095066,0.06823711,0.9965092,-0.7456952,0.6662141,-0.009872343,-0.6645641,-0.74262005,0.08288553,0.04788811,0.068368144,0.99651015,0
204.751776512,-0.7508081,0.66045874,-0.009023007,-0.6587703,-0.7477552,0.08296815,0.048050042,0.06823725,0.99651134,-0.7456952,0.6662141,-0.009872343,-0.6645641,-0.74262005,0.08288553,0.04788811,0.068368144,0.99651015,0
204.756354148,-0.7508055,0.6604621,-0.008999676,-0.65877,-0.74775094,0.083009355,0.048095014,0.06825259,0.9965081,-0.7459078,0.6659766,-0.009841386,-0.66432476,-0.7428326,0.08289939,0.047898546,0.06837317,0.9965093,0
204.760962303,-0.7508057,0.6604619,-0.009001066,-0.65877104,-0.7477525,0.08298755,0.04807954,0.06823716,0.9965099,-0.7460027,0.6658701,-0.0098584965,-0.6642197,-0.7429262,0.082903564,0.047878865,0.068394475,0.99650884,0
204.765570457,-0.7156202,0.6983628,-0.013303195,-0.69682956,-0.7124778,0.0824855,0.048126582,0.068298355,0.9965034,-0.74611837,0.66574013,-0.009879518,-0.66408914,-0.74303705,0.082955144,0.047885716,0.068455234,0.9965043,0
204.770178611,-0.71562344,0.69835895,-0.013336295,-0.69682956,-0.7124816,0.08245313,0.048080016,0.06829852,0.99650574,-0.74611837,0.66574013,-0.009879518,-0.66408914,-0.74303705,0.082955144,0.047885716,0.068455234,0.9965043,0
204.774756248,-0.71562046,0.6983627,-0.013304885,-0.6968327,-0.71248245,0.08241992,0.04807949,0.06825265,0.9965089,-0.7449445,0.6670511,-0.0100267455,-0.66541123,-0.74186826,0.08282116,0.047807425,0.06836908,0.99651396,0
204.779364402,-0.71561825,0.6983653,-0.013282818,-0.69683266,-0.71247977,0.082441494,0.048110534,0.06825254,0.9965073,-0.74441004,0.66764706,-0.0100566745,-0.66600865,-0.7413364,0.08278194,0.047813732,0.06832153,0.99651694,0
204.783972556,-0.71561724,0.6983666,-0.013271732,-0.6968318,-0.7124772,0.082473114,0.04814066,0.068267345,0.99650496,-0.7438637,0.6682557,-0.010056302,-0.6666147,-0.7407913,0.08278318,0.047870707,0.06828309,0.9965168,0
204.788580711,-0.71561307,0.6983715,-0.013229555,-0.69683594,-0.71247804,0.08242883,0.04814018,0.06820598,0.9965091,-0.7438637,0.6682557,-0.010056302,-0.6666147,-0.7407913,0.08278318,0.047870707,0.06828309,0.9965168,0
204.793158348,-0.7493606,0.66209894,-0.009158254,-0.660411,-0.74630195,0.083011106,0.04812673,0.06825344,0.9965065,-0.7427557,0.6694846,-0.010207783,-0.6678515,-0.73968244,0.08272984,0.04783584,0.06826535,0.99651974,0
204.797766502,-0.74936175,0.6620974,-0.009172387,-0.6604131,-0.74630624,0.08295609,0.04807959,0.06822167,0.99651104,-0.7428463,0.66938347,-0.010251027,-0.66775274,-0.73976946,0.082749054,0.04780745,0.068314984,0.99651766,0
204.802374656,-0.7493608,0.6620984,-0.009162167,-0.660414,-0.7463066,0.082944505,0.048079647,0.06820619,0.9965121,-0.7429775,0.6692384,-0.010215562,-0.66760534,-0.7399013,0.08275936,0.047827236,0.06830831,0.9965172,0
204.806952293,-0.73640746,0.67645234,-0.010780876,-0.6748297,-0.7333227,0.08271988,0.0480502,0.0681908,0.9965145,-0.7429775,0.6692384,-0.010215562,-0.66760534,-0.7399013,0.08275936,0.047827236,0.06830831,0.9965172,0
204.811560447,-0.7364055,0.67645484,-0.010762011,-0.674833,-0.7333246,0.082676426,0.04803482,0.06814593,0.9965183,-0.7426985,0.6695469,-0.010293055,-0.6679212,-0.73962396,0.082690775,0.047752358,0.06828926,0.9965221,0
204.816168601,-0.7364132,0.67644525,-0.010834799,-0.6748257,-0.7333249,0.08273311,0.048019,0.06823736,0.99651283,-0.7426021,0.66965264,-0.010372102,-0.66803026,-0.7395217,0.08272454,0.04772631,0.0683603,0.9965185,0
204.820776756,-0.72125936,0.6925491,-0.01267901,-0.69099975,-0.7181361,0.08246163,0.048003472,0.06823741,0.99651355,-0.74244624,0.6698245,-0.010426018,-0.66820544,-0.7393642,0.08271678,0.047697097,0.06837949,0.99651855,0
204.825354392,-0.7212498,0.6925602,-0.012603865,-0.6910053,-0.71812963,0.082469895,0.04806417,0.068190746,0.99651384,-0.74244624,0.6698245,-0.010426018,-0.66820544,-0.7393642,0.08271678,0.047697097,0.06837949,0.99651855,0
204.829962547,-0.7212473,0.6925633,-0.012583649,-0.691008,-0.7181295,0.08244872,0.048064265,0.06816132,0.9965158,-0.74162585,0.6707319,-0.01047859,-0.6691153,-0.73854697,0.0826627,0.04770558,0.06831618,0.99652255,0
204.834570701,-0.7312289,0.6820373,-0.011371219,-0.6804376,-0.72813684,0.08259108,0.0480504,0.0681304,0.9965187,-0.7412117,0.6711893,-0.010491751,-0.66957337,-0.73813564,0.082627065,0.047714066,0.06826915,0.99652535,0
204.839178855,-0.73123264,0.6820328,-0.011404215,-0.68043584,-0.7281396,0.082581304,0.048019297,0.06814598,0.996519,-0.74104524,0.67137206,-0.010555323,-0.6697614,-0.737969,0.08259134,0.047660016,0.06827347,0.9965276,0
204.843756492,-0.7312305,0.6820354,-0.011385247,-0.6804414,-0.7281444,0.08249409,0.047973786,0.06806919,0.9965266,-0.74104524,0.67137206,-0.010555323,-0.6697614,-0.737969,0.08259134,0.047660016,0.06827347,0.9965276,0
204.848364646,-0.7558367,0.65470695,-0.008347347,-0.6530027,-0.75281316,0.08282605,0.04794279,0.068053804,0.99652916,-0.74064,0.6718186,-0.010590453,-0.6702106,-0.73756593,0.08254814,0.047646217,0.06823629,0.9965308,0
204.852972801,-0.7558304,0.6547149,-0.008300589,-0.6530043,-0.7528048,0.08288727,0.048018802,0.06806903,0.99652433,-0.74096066,0.6714659,-0.010528602,-0.66985464,-0.7378883,0.08255686,0.047665183,0.06822402,0.9965308,0
204.857550437,-0.75582093,0.6547266,-0.008230774,-0.6530073,-0.7527931,0.08297002,0.04812661,0.06808523,0.9965181,-0.741259,0.6711375,-0.010465436,-0.6695213,-0.7381859,0.08260031,0.04771073,0.068235055,0.99652785,0
204.862158592,-0.73691875,0.67589813,-0.0106034,-0.67426926,-0.7338463,0.08264656,0.048079398,0.06805335,0.9965225,-0.741259,0.6711375,-0.010465436,-0.6695213,-0.7381859,0.08260031,0.04771073,0.068235055,0.99652785,0
204.866766746,-0.73692423,0.67589134,-0.010659053,-0.67426884,-0.7338527,0.082595386,0.04800333,0.0680536,0.99652624,-0.74107164,0.6713439,-0.010499973,-0.66973096,-0.7379998,0.082563326,0.04767941,0.06821749,0.99653053,0
204.8713749,-0.7369199,0.67589676,-0.0106147565,-0.67426926,-0.7338476,0.082636125,0.048063874,0.06805341,0.9965233,-0.74103105,0.671389,-0.010476626,-0.66977495,-0.7379614,0.082549125,0.047691226,0.06818845,0.9965319,0
204.875952537,-0.7305753,0.6827361,-0.011450153,-0.68113726,-0.7274788,0.08262275,0.04807979,0.06816127,0.9965151,-0.74099404,0.6714289,-0.010541167,-0.66981643,-0.73791766,0.082604505,0.047684535,0.06827009,0.9965267,0
204.880560691,-0.73057747,0.6827335,-0.0114715425,-0.68113714,-0.72748137,0.08260271,0.048050296,0.06816137,0.9965166,-0.74099404,0.6714289,-0.010541167,-0.66981643,-0.73791766,0.082604505,0.047684535,0.06827009,0.9965267,0
204.885168846,-0.7305772,0.68273383,-0.011468668,-0.68113315,-0.72747535,0.082687885,0.048110638,0.06822157,0.9965095,-0.7406235,0.67183626,-0.010625325,-0.6702256,-0.7375407,0.08265129,0.047691524,0.06833485,0.9965219,0
204.889746482,-0.73500085,0.6779776,-0.01095307,-0.67636144,-0.7319127,0.08269726,0.0480502,0.0681908,0.9965145,-0.7403979,0.6720847,-0.010631975,-0.6704767,-0.73732007,0.08258403,0.047664303,0.06827354,0.99652743,0
204.894354637,-0.7350107,0.6779656,-0.011035405,-0.6763508,-0.73191243,0.08278699,0.048049793,0.068313144,0.99650615,-0.740303,0.67218804,-0.010711096,-0.6705828,-0.7372184,0.08263042,0.047646765,0.06835423,0.9965227,0
204.898962791,-0.73501486,0.67796063,-0.011070179,-0.6763507,-0.7319185,0.08273374,0.047987748,0.068297856,0.99651015,-0.740303,0.67218804,-0.010711096,-0.6705828,-0.7372184,0.08263042,0.047646765,0.06835423,0.9965227,0
204.903296287,-0.73592836,0.67696965,-0.011021333,-0.6753587,-0.7328295,0.082773,0.047958054,0.068358354,0.99650747,-0.74012786,0.6723801,-0.010759346,-0.67077756,-0.7370417,0.08262508,0.047625378,0.06837026,0.99652267,0
204.907629783,-0.7359252,0.6769737,-0.010988591,-0.6753591,-0.7328258,0.08280451,0.048003748,0.06835917,0.99650526,-0.7400776,0.67243534,-0.010761209,-0.67083246,-0.7369911,0.08263108,0.04763315,0.06837238,0.9965221,0
204.911963279,-0.73592836,0.67696965,-0.011021333,-0.6753587,-0.7328295,0.082773,0.047958054,0.068358354,0.99650747,-0.73997945,0.67254305,-0.01077887,-0.670941,-0.7368925,0.08262875,0.047628522,0.068375565,0.99652207,0
204.916296775,-0.7408374,0.6716037,-0.01041079,-0.6699734,-0.73775595,0.08277546,0.047911685,0.06829811,0.99651384,-0.73997945,0.67254305,-0.01077887,-0.670941,-0.7368925,0.08262875,0.047628522,0.068375565,0.99652207,0
204.920630271,-0.7408377,0.6716034,-0.010413889,-0.66997635,-0.73776037,0.08271216,0.04786681,0.068253346,0.996519,-0.73997784,0.6725461,-0.0107009,-0.6709386,-0.7368944,0.08263162,0.047688138,0.068325214,0.9965227,0
204.924994285,-0.7408374,0.6716037,-0.01041079,-0.6699734,-0.73775595,0.08277546,0.047911685,0.06829811,0.99651384,-0.7399923,0.6725301,-0.0107061975,-0.67092115,-0.7369059,0.08267228,0.04771014,0.06835987,0.9965193,0
204.929327781,-0.7309006,0.6823856,-0.011581482,-0.68079364,-0.72779185,0.082698226,0.04800317,0.06832878,0.9965073,-0.74002475,0.67249465,-0.010695409,-0.67088324,-0.7369361,0.0827093,0.04773973,0.0683823,0.99651635,0
204.933661277,-0.7308996,0.68238705,-0.01157135,-0.6807969,-0.727795,0.08264431,0.04797383,0.06828242,0.9965119,-0.74002475,0.67249465,-0.010695409,-0.67088324,-0.7369361,0.0827093,0.04773973,0.0683823,0.99651635,0
204.937994773,-0.7309041,0.68238133,-0.01161284,-0.6807909,-0.727793,0.082710296,0.047988217,0.06835921,0.9965059,-0.73963505,0.67292064,-0.010852236,-0.6713167,-0.7365377,0.0827415,0.047685377,0.0684838,0.99651194,0
204.942328269,-0.71563447,0.69834673,-0.013387784,-0.6968204,-0.71248937,0.0824648,0.04805037,0.06834353,0.99650407,-0.7394619,0.67311096,-0.010851044,-0.6715057,-0.7363644,0.08274971,0.047709417,0.068476796,0.9965113,0
204.946661765,-0.7156388,0.69834137,-0.013431959,-0.69682103,-0.7124959,0.0824008,0.047973674,0.06832888,0.9965087,-0.73898154,0.67363673,-0.010947205,-0.67203665,-0.7358817,0.08273405,0.047676846,0.068495855,0.9965115,0
204.950995262,-0.7156419,0.69833755,-0.013463435,-0.69681895,-0.7124968,0.08241101,0.047958054,0.068358354,0.99650747,-0.73898154,0.67363673,-0.010947205,-0.67203665,-0.7358817,0.08273405,0.047676846,0.068495855,0.9965115,0
204.955328758,-0.75485396,0.65583503,-0.008706692,-0.65414155,-0.75180274,0.083013594,0.047897514,0.068358555,0.9965104,-0.73809606,0.6746038,-0.011133462,-0.673015,-0.7349932,0.08267881,0.04759242,0.068517886,0.9965141,0
204.959662254,-0.7548552,0.6558335,-0.008719859,-0.6541425,-0.7518056,0.08298167,0.04786652,0.06834318,0.996513,-0.73843867,0.674229,-0.011114202,-0.67264056,-0.73533595,0.08267795,0.04757121,0.06852846,0.9965143,0
204.96399575,-0.7548571,0.65583104,-0.00874008,-0.6541403,-0.7518049,0.08300499,0.04786641,0.06837414,0.99651074,-0.7388081,0.6738248,-0.011085026,-0.672235,-0.73570454,0.0826983,0.047568854,0.06854991,0.996513,0
204.968359764,-0.75184286,0.65927845,-0.009177484,-0.657607,-0.7487822,0.08293576,0.047805823,0.06838983,0.9965127,-0.7388081,0.6738248,-0.011085026,-0.672235,-0.73570454,0.0826983,0.047568854,0.06854991,0.996513,0
204.97269326,-0.75183994,0.6592821,-0.0091526825,-0.6576058,-0.7487761,0.08299871,0.04786626,0.068420604,0.9965076,-0.7393597,0.67322016,-0.011037901,-0.67162925,-0.73625654,0.08270681,0.04755316,0.06856346,0.9965128,0
204.977026756,-0.7518483,0.6592716,-0.009223131,-0.6575974,-0.7487771,0.083057076,0.047851108,0.068511434,0.9965021,-0.7396026,0.6729535,-0.011024423,-0.67136097,-0.7364968,0.082746185,0.047564883,0.06860066,0.9965097,0
204.981360252,-0.7439366,0.6681715,-0.01025444,-0.6665337,-0.7408391,0.08300753,0.04786638,0.068587266,0.99649614,-0.739868,0.67266184,-0.011017319,-0.67106986,-0.73676157,0.082750924,0.047546253,0.06861815,0.9965094,0
204.985693748,-0.7439387,0.6681689,-0.010273832,-0.66653025,-0.7408372,0.08305235,0.047881756,0.06863368,0.99649227,-0.739868,0.67266184,-0.011017319,-0.67106986,-0.73676157,0.082750924,0.047546253,0.06861815,0.9965094,0
204.990027244,-0.74393886,0.6681687,-0.010275003,-0.6665312,-0.7408389,0.08303054,0.04786628,0.068618245,0.99649405,-0.74006194,0.67244875,-0.011000697,-0.67085904,-0.7369596,0.08269651,0.047502093,0.068580456,0.9965141,0
204.99436074,-0.7439368,0.66817117,-0.010256632,-0.6665345,-0.7408406,0.08298686,0.047850907,0.068573385,0.99649787,-0.7401268,0.67237693,-0.011027098,-0.6707914,-0.7370259,0.08265403,0.04744741,0.06857135,0.9965173,0
204.998694236,-0.74393016,0.6681796,-0.010196176,-0.6665331,-0.74082893,0.083103046,0.04797414,0.06861895,0.9964888,-0.74019146,0.6723063,-0.01099471,-0.67071754,-0.73709005,0.082682274,0.04748372,0.068575054,0.99651533,0
205.003027732,-0.7439316,0.66817784,-0.010208789,-0.6665338,-0.740832,0.083070904,0.047943145,0.06860357,0.9964914,-0.74019146,0.6723063,-0.01099471,-0.67071754,-0.73709005,0.082682274,0.04748372,0.068575054,0.99651533,0
205.007361228,-0.7407413,0.67170656,-0.01060825,-0.67007965,-0.73763674,0.08297743,0.04791145,0.068573184,0.996495,-0.74031276,0.6721735,-0.010952309,-0.67058283,-0.73721373,0.08267188,0.047495656,0.06854747,0.9965167,0
205.011725242,-0.74073666,0.67171234,-0.010563681,-0.6700814,-0.7376328,0.08299711,0.04795807,0.06855754,0.99649376,-0.7403522,0.6721306,-0.01091288,-0.6705369,-0.7372542,0.08268292,0.04752815,0.06853197,0.99651617,0
205.016058738,-0.74073744,0.6717115,-0.010570043,-0.67007625,-0.73762655,0.08309497,0.048019107,0.06863429,0.99648553,-0.7403722,0.6721086,-0.010914106,-0.67051333,-0.7372717,0.08271825,0.047548983,0.06856034,0.99651325,0
205.020392234,-0.7309218,0.6823608,-0.011709946,-0.6807645,-0.7277879,0.08297309,0.048095226,0.06861855,0.99648297,-0.7403722,0.6721086,-0.010914106,-0.67051333,-0.7372717,0.08271825,0.047548983,0.06856034,0.99651325,0
205.02472573,-0.7309325,0.6823479,-0.011793852,-0.68075615,-0.7277928,0.08299789,0.048049957,0.068694584,0.9964799,-0.7400278,0.67248666,-0.010983638,-0.6708937,-0.7369235,0.08273631,0.047544964,0.06859602,0.996511,0
205.029059226,-0.73093665,0.6823428,-0.011826782,-0.6807539,-0.7277961,0.08298811,0.048018858,0.06871018,0.99648035,-0.7398286,0.6727054,-0.011003789,-0.6711135,-0.7367246,0.08272581,0.04754334,0.068587705,0.9965116,0
205.033392723,-0.75504297,0.6556154,-0.008860712,-0.6539133,-0.7519552,0.08342959,0.04803487,0.06878707,0.9964742,-0.7396884,0.6728588,-0.011051182,-0.6712682,-0.7365807,0.08275169,0.047540113,0.068628766,0.99650896,0
205.037726219,-0.7550374,0.6556226,-0.008811176,-0.65392,-0.75195616,0.08337115,0.04803438,0.068710126,0.99647963,-0.7396884,0.6728588,-0.011051182,-0.6712682,-0.7365807,0.08275169,0.047540113,0.068628766,0.99650896,0
205.042059715,-0.7550398,0.65561944,-0.008832866,-0.6539183,-0.7519574,0.08337268,0.04801881,0.06872567,0.99647933,-0.74039054,0.6720874,-0.010973718,-0.6704977,-0.73728913,0.08268978,0.04748395,0.068580575,0.9965149,0
205.046393211,-0.74632967,0.6655023,-0.009936727,-0.6638443,-0.7432279,0.08320499,0.04798786,0.06869479,0.9964829,-0.740681,0.67176807,-0.010925084,-0.670176,-0.7375807,0.0826973,0.047495272,0.06857405,0.99651486,0
205.050726707,-0.7463381,0.6654913,-0.0100306645,-0.6638379,-0.7432292,0.08324319,0.047942538,0.06878631,0.9964788,-0.7408365,0.67159563,-0.010984018,-0.67000663,-0.7377305,0.082733646,0.04746031,0.06865146,0.9965112,0
205.055090721,-0.7463373,0.6654925,-0.010020401,-0.6638389,-0.7432296,0.08323166,0.047942586,0.06877082,0.9964798,-0.74094397,0.6714777,-0.010946304,-0.66988677,-0.73783976,0.08273015,0.04747483,0.06863119,0.9965119,0
205.059424217,-0.7369015,0.6759061,-0.011273649,-0.6742957,-0.73375785,0.08321571,0.047973882,0.068923555,0.9964679,-0.7410494,0.6713607,-0.0109872855,-0.66976815,-0.7379359,0.08283235,0.047502477,0.0687418,0.99650294,0
205.063757713,-0.736904,0.67590296,-0.011297273,-0.6742962,-0.733762,0.08317298,0.047927354,0.068908215,0.996471,-0.7409542,0.67146516,-0.011013046,-0.6698745,-0.73784053,0.082821876,0.04748614,0.068744585,0.99650353,0
205.068091209,-0.73689824,0.6759101,-0.011243672,-0.67429817,-0.7337568,0.08320346,0.047987945,0.06889407,0.9964691,-0.7408888,0.6715375,-0.011009254,-0.66994613,-0.73777515,0.08282529,0.047497936,0.068739936,0.99650323,0
205.072424705,-0.7052094,0.7088397,-0.015034208,-0.7073741,-0.702,0.08256887,0.047974072,0.068863146,0.9964719,-0.7408888,0.6715375,-0.011009254,-0.66994613,-0.73777515,0.08282529,0.047497936,0.068739936,0.99650323,0
205.076758201,-0.7052105,0.7088383,-0.015045345,-0.7073689,-0.70199406,0.082665,0.04803437,0.06893884,0.99646384,-0.7395132,0.6730489,-0.011195257,-0.6714622,-0.7363914,0.08286169,0.04752588,0.068794504,0.99649817,0
205.081091697,-0.7052084,0.70884085,-0.01502505,-0.7073669,-0.7019884,0.08273079,0.048095554,0.06897067,0.99645865,-0.738857,0.6737676,-0.011295851,-0.6721829,-0.73572946,0.0828988,0.047543835,0.06884324,0.99649394,0
205.085425193,-0.7555515,0.65502936,-0.008851533,-0.6533224,-0.7524533,0.08356847,0.04807944,0.0689232,0.9964627,-0.7375993,0.67514163,-0.011451438,-0.67356384,-0.73447007,0.08285831,0.047530353,0.06882951,0.99649554,0
205.089758689,-0.75555223,0.6550285,-0.008858669,-0.65331936,-0.75244987,0.08362503,0.048111077,0.06897062,0.99645793,-0.7375993,0.67514163,-0.011451438,-0.67356384,-0.73447007,0.08285831,0.047530353,0.06882951,0.99649554,0
205.094092185,-0.75554675,0.6550355,-0.008801606,-0.65331995,-0.75244355,0.083674625,0.04818714,0.06897037,0.9964542,-0.73794913,0.67476076,-0.011353672,-0.67317563,-0.7348206,0.08290443,0.047597744,0.068822265,0.9964928,0
205.098456199,-0.73041576,0.68289983,-0.011860392,-0.6812998,-0.72725916,0.083215505,0.048202276,0.06886239,0.996461,-0.738297,0.67438227,-0.011233341,-0.6727943,-0.7351789,0.08282446,0.04759683,0.06870677,0.99650085,0
205.102789695,-0.7304118,0.6829046,-0.0118280165,-0.6813007,-0.7272545,0.083247386,0.04824804,0.06886331,0.99645865,-0.73815876,0.6745336,-0.011223774,-0.6729445,-0.7350417,0.08282177,0.04761613,0.0686886,0.99650115,0
205.107123191,-0.7304082,0.68290895,-0.011798131,-0.68130577,-0.72725624,0.08319153,0.048231978,0.06880191,0.9964638,-0.73815876,0.6745336,-0.011223774,-0.6729445,-0.7350417,0.08282177,0.04761613,0.0686886,0.99650115,0
205.111456687,-0.7418368,0.6705,-0.010389231,-0.6688458,-0.7387153,0.08333671,0.04820258,0.06877103,0.9964673,-0.7378502,0.67487043,-0.011271812,-0.6732856,-0.734735,0.08277074,0.04757773,0.068661556,0.99650484,0
205.115790183,-0.7418381,0.67049843,-0.010398412,-0.6688432,-0.73871386,0.08337,0.048218,0.06880195,0.9964644,-0.7379393,0.67477274,-0.01128529,-0.67318773,-0.734821,0.08280261,0.047580276,0.06870042,0.99650204,0
205.12012368,-0.74183416,0.6705033,-0.010370802,-0.66885,-0.7387166,0.08329311,0.048187207,0.068726175,0.99647117,-0.7380114,0.6746941,-0.011267047,-0.673107,-0.73489225,0.08282684,0.047602717,0.06871109,0.99650025,0
205.124457176,-0.7505891,0.6607038,-0.009296412,-0.6590132,-0.7474953,0.08338034,0.048140686,0.06871084,0.99647444,-0.7380114,0.6746941,-0.011267047,-0.673107,-0.73489225,0.08282684,0.047602717,0.06871109,0.99650025,0
205.128790672,-0.7505879,0.66070557,-0.0092810355,-0.6590114,-0.74749124,0.08343302,0.048187163,0.06874011,0.9964702,-0.73851466,0.674145,-0.011160009,-0.67255044,-0.73539597,0.082877696,0.047664553,0.06871206,0.9964972,0
205.133124168,-0.75059414,0.66069746,-0.009354162,-0.6590066,-0.7474915,0.08346941,0.048155863,0.068816096,0.99646646,-0.7387796,0.67385405,-0.011197392,-0.6722607,-0.73565483,0.08293078,0.047645826,0.068795145,0.9964924,0
205.137488181,-0.74979645,0.661601,-0.009449543,-0.6599082,-0.7466844,0.08356735,0.048232418,0.06889434,0.99645734,-0.7390374,0.67357236,-0.011141729,-0.671973,-0.73590964,0.08300233,0.04770877,0.068828754,0.99648714,0
205.141821678,-0.74978703,0.6616132,-0.009348026,-0.65990996,-0.7466751,0.08363654,0.048355103,0.06887844,0.99645245,-0.7390374,0.67357236,-0.011141729,-0.671973,-0.73590964,0.08300233,0.04770877,0.068828754,0.99648714,0
