Time,Rot1,Rot2,Rot3,Rot4,Rot5,Rot6,Rot7,Rot8,Rot9,FRot1,FRot2,FRot3,FRot4,FRot5,FRot6,FRot7,FRot8,FRot9,Imid
1181.324769671,-0.015352757,-0.99988085,-0.0016034481,0.9997836,-0.0153737385,0.014015045,-0.014038026,-0.0013879316,0.9999005,-0.0344415,-0.9994058,-0.0013401824,0.9993071,-0.034456972,0.014071071,-0.014108889,-8.5462496E-4,0.9999001,0
1181.329164202,0.005455833,-0.9999843,-0.0012649377,0.999887,0.005437575,0.014014011,-0.014006914,-0.001341253,0.999901,-0.033649497,-0.9994328,-0.001314941,0.99933404,-0.033664692,0.014078714,-0.014114996,-8.4032357E-4,0.99990004,0
1181.333558733,0.0054489514,-0.9999844,-0.0012353834,0.9998868,0.0054310877,0.014029399,-0.01402247,-0.0013116891,0.9999008,-0.032914106,-0.99945724,-0.0013522571,0.999358,-0.03292993,0.014113186,-0.014150056,-8.868661E-4,0.99989945,0
1181.337953264,0.0054417285,-0.9999845,-0.0012043627,0.999887,0.005424301,0.0140292235,-0.014022472,-0.0012805698,0.99990094,-0.03213364,-0.99948275,-0.0013268383,0.9993837,-0.03214917,0.01409855,-0.014133913,-8.729827E-4,0.99989974,0
1181.342347796,-0.035237547,-0.99937737,-0.0018062107,0.9992802,-0.03525942,0.013997059,-0.014052029,-0.0013116887,0.9999004,-0.03213364,-0.99948275,-0.0013268383,0.9993837,-0.03214917,0.01409855,-0.014133913,-8.729827E-4,0.99989974,0
1181.346742327,-0.035237547,-0.99937737,-0.0018062107,0.9992802,-0.03525942,0.013997059,-0.014052029,-0.0013116887,0.9999004,-0.032238405,-0.9994793,-0.0013534592,0.999381,-0.032254256,0.014048848,-0.014085188,-8.9970883E-4,0.9999004,0
1181.351136858,-0.035230998,-0.9993776,-0.0018351737,0.99928063,-0.035253253,0.013982036,-0.014038026,-0.0013412524,0.9999005,-0.03228901,-0.99947774,-0.0013122637,0.999379,-0.0323043,0.014077331,-0.01411237,-8.569056E-4,0.99990004,0
1181.355531389,-0.02867362,-0.99958736,-0.0017297956,0.99949014,-0.028695073,0.014008174,-0.014052029,-0.0013272484,0.9999004,-0.032370348,-0.99947506,-0.0013143246,0.99937606,-0.032385677,0.014093778,-0.014128946,-8.5728406E-4,0.9998998,0
1181.359925921,-0.028681079,-0.9995871,-0.0016996829,0.9994894,-0.02870215,0.014040154,-0.014083143,-0.0012961284,0.99990004,-0.032370348,-0.99947506,-0.0013143246,0.99937606,-0.032385677,0.014093778,-0.014128946,-8.5728406E-4,0.9998998,0
1181.364320452,-0.028681079,-0.9995871,-0.0016996829,0.9994894,-0.02870215,0.014040154,-0.014083143,-0.0012961284,0.99990004,-0.032251574,-0.9994788,-0.0013768714,0.999381,-0.03226772,0.014012894,-0.01405002,-9.240813E-4,0.9999009,0
1181.368714983,-0.028681079,-0.9995871,-0.0016996829,0.9994894,-0.02870215,0.014040154,-0.014083143,-0.0012961284,0.99990004,-0.032189514,-0.99948084,-0.0013653454,0.99938273,-0.032205526,0.014032595,-0.0140692815,-9.128003E-4,0.9999006,0
1181.373109514,-0.02867702,-0.99958724,-0.0017160733,0.9994891,-0.028698362,0.014070815,-0.014114256,-0.0013116875,0.99989957,-0.0321287,-0.9994828,-0.001334717,0.99938476,-0.032144282,0.014029254,-0.014064902,-8.831542E-4,0.99990064,0
1181.377504046,-0.028661838,-0.9995876,-0.001777371,0.9994891,-0.028684082,0.014098644,-0.014143812,-0.0013723698,0.999899,-0.0321287,-0.9994828,-0.001334717,0.99938476,-0.032144282,0.014029254,-0.014064902,-8.831542E-4,0.99990064,0
1181.381898577,0.012660062,-0.9999191,-0.001224438,0.9998198,0.012641465,0.014160436,-0.014143811,-0.0014034893,0.99989897,-0.031977344,-0.9994876,-0.0014024762,0.99938923,-0.031993918,0.014052851,-0.014090522,-9.5224683E-4,0.9999002,0
1181.386293108,0.012674714,-0.9999188,-0.0012843228,0.99981904,0.0126552,0.0142078865,-0.014190481,-0.0014641713,0.9998983,-0.0310669,-0.9995163,-0.0014099956,0.99941707,-0.031083731,0.014117693,-0.014154692,-9.705808E-4,0.9998993,0
1181.390687639,0.012678417,-0.99991876,-0.0012994553,0.99981844,0.012658643,0.014237642,-0.014220037,-0.0014797302,0.9998978,-0.030220302,-0.9995423,-0.0013919226,0.9994438,-0.03023691,0.014063945,-0.014099595,-9.6613175E-4,0.9999001,0
1181.395082171,-0.042323373,-0.9991018,-0.0020953426,0.9990031,-0.04234882,0.014128436,-0.014204481,-0.0014952903,0.999898,-0.030220302,-0.9995423,-0.0013919226,0.9994438,-0.03023691,0.014063945,-0.014099595,-9.6613175E-4,0.9999001,0
1181.399476702,-0.0423264,-0.9991017,-0.0020798377,0.99900293,-0.042351622,0.014129089,-0.014204481,-0.0014797306,0.999898,-0.030714858,-0.9995272,-0.0013957788,0.9994281,-0.030731516,0.014110742,-0.014146964,-9.615711E-4,0.99989945,0
1181.403871233,-0.042320654,-0.99910194,-0.0021092966,0.99900323,-0.0423463,0.01412785,-0.014204481,-0.0015092941,0.999898,-0.030924581,-0.9995207,-0.0013960797,0.99942154,-0.030941226,0.014116123,-0.014152555,-9.5873687E-4,0.9998994,0
1181.408265764,0.046507474,-0.99891746,-8.9514063E-4,0.9988173,0.04649006,0.014231943,-0.014174922,-0.0015559739,0.9998984,-0.031157179,-0.99951357,-0.0013725897,0.99941456,-0.031173455,0.014099011,-0.014134942,-9.3250064E-4,0.9998997,0
1181.412660296,0.046518367,-0.998917,-9.4006443E-4,0.9988169,0.04650031,0.01423405,-0.014174921,-0.001601097,0.9998983,-0.031157179,-0.99951357,-0.0013725897,0.99941456,-0.031173455,0.014099011,-0.014134942,-9.3250064E-4,0.9998997,0
1181.417054827,0.0465223,-0.99891675,-9.5627684E-4,0.99881685,0.046504036,0.014219237,-0.014159364,-0.001616657,0.99989843,-0.028063152,-0.99960524,-0.001346421,0.9995071,-0.028079307,0.014040894,-0.014073158,-9.517255E-4,0.9999005,0
1181.421449358,-0.028651208,-0.9995874,-0.0020365412,0.9994897,-0.028677084,0.0140756555,-0.01412825,-0.0016322174,0.9998989,-0.026544502,-0.9996467,-0.0013204075,0.99954873,-0.026560431,0.01403116,-0.014061274,-9.4736146E-4,0.99990064,0
1181.425843889,-0.028651109,-0.9995874,-0.0020369857,0.9994895,-0.028677016,0.014091207,-0.014143807,-0.0016322171,0.9998987,-0.026577365,-0.99964595,-0.0013007347,0.9995487,-0.026592966,0.013977124,-0.0140067665,-9.286724E-4,0.9999015,0
1181.430238421,-0.028654639,-0.9995873,-0.0020210345,0.99948955,-0.028680297,0.014076094,-0.01412825,-0.0016166577,0.9998989,-0.026577365,-0.99964595,-0.0013007347,0.9995487,-0.026592966,0.013977124,-0.0140067665,-9.286724E-4,0.9999015,0
1181.434632952,0.005664358,-0.9999827,-0.0015523981,0.9998843,0.0056418753,0.01412325,-0.014114249,-0.0016322177,0.999899,-0.02668719,-0.999643,-0.0013001555,0.9995466,-0.026702719,0.01391805,-0.013947799,-9.281323E-4,0.9999023,0
1181.439027483,0.005660112,-0.9999827,-0.0015370732,0.9998848,0.0056378967,0.014092043,-0.014083136,-0.0016166588,0.99989957,-0.026062913,-0.9996595,-0.001250776,0.9995631,-0.026077803,0.0139096845,-0.013937566,-8.877027E-4,0.9999024,0
1181.443422014,0.0056557697,-0.99998283,-0.0015213975,0.9998845,0.0056337263,0.014123064,-0.01411425,-0.0016010985,0.9998992,-0.025400713,-0.99967664,-0.0011977117,0.99957937,-0.025414983,0.013974903,-0.014000825,-8.422353E-4,0.99990165,0
1181.447816546,-0.0574096,-0.9983479,-0.002363043,0.9982512,-0.05743714,0.013986074,-0.014098695,-0.0015559756,0.99989945,-0.025400713,-0.99967664,-0.0011977117,0.99957937,-0.025414983,0.013974903,-0.014000825,-8.422353E-4,0.99990165,0
1181.452211077,-0.057413105,-0.9983477,-0.0023466628,0.99825114,-0.05744039,0.0139714265,-0.014083137,-0.001540416,0.9998996,-0.026664197,-0.9996437,-0.0012316613,0.9995453,-0.026678888,0.014053747,-0.014081599,-8.5636927E-4,0.9999005,0
1181.456605608,-0.057419337,-0.9983474,-0.002317466,0.99825037,-0.05744626,0.014004264,-0.014114251,-0.001509296,0.99989927,-0.027363196,-0.9996247,-0.0012815808,0.99952656,-0.027378509,0.014042555,-0.0140723735,-8.9672476E-4,0.9999006,0
1181.461000139,0.012797441,-0.99991727,-0.0012520561,0.999818,0.01277844,0.0141609805,-0.014143811,-0.0014330528,0.99989897,-0.027951296,-0.9996084,-0.0013314543,0.9995114,-0.027967175,0.013955604,-0.013987377,-9.4072655E-4,0.9999018,0
1181.465394671,0.012791476,-0.9999174,-0.0012231539,0.99981874,0.012772947,0.014115484,-0.014098696,-0.0014034902,0.9998996,-0.027951296,-0.9996084,-0.0013314543,0.9995114,-0.027967175,0.013955604,-0.013987377,-9.4072655E-4,0.9999018,0
1181.469789202,0.01278495,-0.9999175,-0.001191549,0.99981815,0.012766806,0.014160191,-0.014143812,-0.0013723698,0.999899,-0.026297655,-0.9996533,-0.0013305306,0.99955696,-0.026313636,0.013911407,-0.013941594,-9.6410373E-4,0.9999023,0
1181.474183733,0.018595165,-0.9998265,-0.0011092373,0.9997271,0.018577598,0.014166877,-0.014143812,-0.0013723698,0.999899,-0.025502412,-0.99967396,-0.0012945815,0.999578,-0.025517944,0.013884535,-0.013913043,-9.3994586E-4,0.9999028,0
1181.478578264,0.018591363,-0.99982655,-0.0010931537,0.99972665,0.018573983,0.014197691,-0.014174925,-0.0013568095,0.9998986,-0.024652233,-0.99969536,-0.0012193124,0.9995989,-0.024666822,0.013909892,-0.013935732,-8.759135E-4,0.99990255,0
1181.482972796,0.0185844,-0.9998267,-0.0010636915,0.99972683,0.01856744,0.014197136,-0.014174926,-0.0013272461,0.9998987,-0.024652233,-0.99969536,-0.0012193124,0.9995989,-0.024666822,0.013909892,-0.013935732,-8.759135E-4,0.99990255,0
1181.487367327,-0.044127155,-0.999024,-0.0019663258,0.9989251,-0.044150572,0.014117446,-0.014190482,-0.0013412494,0.9998984,-0.022871768,-0.9997376,-0.0012639142,0.9996409,-0.022887172,0.013933298,-0.013958571,-9.4478123E-4,0.9999021,0
1181.491761858,-0.044127453,-0.99902403,-0.0019649568,0.9989257,-0.04415082,0.014086365,-0.014159369,-0.0013412501,0.9998989,-0.0233202,-0.9997273,-0.0012175578,0.99963045,-0.023334922,0.013943218,-0.013967827,-8.919493E-4,0.999902,0
1181.496156389,-0.044140566,-0.99902356,-0.0019045119,0.9989251,-0.044163074,0.01408902,-0.01415937,-0.0012805673,0.99989897,-0.02374546,-0.99971724,-0.001236321,0.99962074,-0.023760382,0.013919128,-0.013944569,-9.053361E-4,0.99990237,0
1181.500550921,-0.063942246,-0.99795127,-0.0021520504,0.9978536,-0.06396622,0.014019322,-0.014128258,-0.0012510044,0.99989945,-0.02374546,-0.99971724,-0.001236321,0.99962074,-0.023760382,0.013919128,-0.013944569,-9.053361E-4,0.99990237,0
1181.504945452,-0.0639392,-0.9979514,-0.002165984,0.99785376,-0.06396337,0.014018431,-0.014128258,-0.0012650081,0.99989945,-0.025374562,-0.9996771,-0.0013463032,0.9995801,-0.025390906,0.0139671285,-0.013996802,-9.913279E-4,0.9999016,0
1181.509339983,-0.06394266,-0.99795127,-0.0021501654,0.997854,-0.06396658,0.013989824,-0.0140987,-0.0012510049,0.99989986,-0.026174229,-0.9996565,-0.0013544634,0.9995588,-0.026190653,0.014010643,-0.014041305,-9.87148E-4,0.99990094,0
1181.513734514,-0.022017444,-0.99975634,-0.0015911757,0.9996579,-0.02203769,0.014082622,-0.014114256,-0.001280568,0.99989957,-0.026894147,-0.99963737,-0.0013747705,0.99953973,-0.026910782,0.014005973,-0.01403789,-9.97459E-4,0.999901,0
1181.518129046,-0.02202129,-0.9997562,-0.0015753295,0.99965805,-0.022041295,0.014067407,-0.0140987,-0.0012650086,0.99989986,-0.026894147,-0.99963737,-0.0013747705,0.99953973,-0.026910782,0.014005973,-0.01403789,-9.97459E-4,0.999901,0
1181.522523577,-0.022017285,-0.9997564,-0.0015918245,0.99965763,-0.02203758,0.014112174,-0.014143814,-0.0012805675,0.9998992,-0.02669219,-0.9996426,-0.0014643541,0.9995451,-0.026710102,0.014006334,-0.014040442,-0.0010898283,0.9999008,0
1181.526918108,-0.036263857,-0.99934053,-0.0018228429,0.99924254,-0.03628594,0.014057381,-0.014114256,-0.0013116875,0.99989957,-0.02659859,-0.99964505,-0.0015145813,0.99954695,-0.026617272,0.014053693,-0.014089019,-0.0011400866,0.9999001,0
1181.531312639,-0.036257792,-0.9993408,-0.0018523046,0.9992428,-0.03628029,0.014056318,-0.014114254,-0.001341251,0.99989945,-0.02678263,-0.9996402,-0.001464047,0.9995425,-0.026800549,0.014022738,-0.014056929,-0.0010878112,0.9999006,0
1181.535707171,-0.036254495,-0.9993408,-0.0018683171,0.99924266,-0.036277242,0.014069751,-0.014128256,-0.0013568104,0.99989927,-0.02678263,-0.9996402,-0.001464047,0.9995425,-0.026800549,0.014022738,-0.014056929,-0.0010878112,0.9999006,0
1181.540101702,0.012867762,-0.99991643,-0.0011909569,0.99981767,0.012849679,0.014115178,-0.014098696,-0.0013723706,0.9998996,-0.027160024,-0.9996301,-0.0014128583,0.9995316,-0.027177235,0.0140709635,-0.014104157,-0.0010300287,0.9999,0
1181.544496233,0.012872039,-0.9999164,-0.0012064565,0.99981767,0.012853738,0.014115383,-0.014098696,-0.0013879305,0.9998996,-0.026377695,-0.9996511,-0.0013993259,0.9995526,-0.026394788,0.014067513,-0.014099538,-0.0010276313,0.99990004,0
1181.548890764,0.012884504,-0.9999162,-0.001251605,0.99981785,0.012865588,0.014100425,-0.0140831405,-0.001433054,0.99989986,-0.025644006,-0.99967015,-0.0013910579,0.99957156,-0.025661066,0.014077784,-0.014108837,-0.0010294511,0.9998999,0
1181.553285296,-0.0014870956,-0.99999774,-0.0015008904,0.99989897,-0.0015081504,0.01412602,-0.014128252,-0.0014797321,0.999899,-0.025644006,-0.99967015,-0.0013910579,0.99957156,-0.025661066,0.014077784,-0.014108837,-0.0010294511,0.9998999,0
1181.557679827,-0.0014870956,-0.99999774,-0.0015008904,0.99989897,-0.0015081504,0.01412602,-0.014128252,-0.0014797321,0.999899,-0.024762588,-0.99969244,-0.0013569379,0.9995929,-0.02477932,0.014142039,-0.014171315,-0.0010061921,0.9998991,0
1181.562074358,-0.0014772759,-0.9999976,-0.0015614198,0.99989927,-0.0014991653,0.014111943,-0.014114251,-0.0015404155,0.99989927,-0.024297098,-0.99970376,-0.0014278743,0.99960405,-0.024314897,0.014157974,-0.014188498,-0.0010833114,0.99989873,0
1181.566468889,-0.015512914,-0.9998781,-0.0017602997,0.99977916,-0.01553629,0.014149299,-0.014174922,-0.0015404142,0.9998984,-0.023850078,-0.99971455,-0.0014018238,0.9996153,-0.023867516,0.014125014,-0.014154439,-0.0010644019,0.9998992,0
1181.570863421,-0.015512914,-0.9998781,-0.0017602997,0.99977916,-0.01553629,0.014149299,-0.014174922,-0.0015404142,0.9998984,-0.023850078,-0.99971455,-0.0014018238,0.9996153,-0.023867516,0.014125014,-0.014154439,-0.0010644019,0.9998992,0
1181.575257952,-0.015516339,-0.99987805,-0.0017443057,0.99977946,-0.015539438,0.014118423,-0.014143808,-0.0015248549,0.99989873,-0.023524752,-0.99972224,-0.0014155093,0.9996232,-0.023542404,0.014113676,-0.01414308,-0.0010829552,0.9998994,0
1181.579652483,-0.015519714,-0.999878,-0.0017285525,0.99977964,-0.015542568,0.014103104,-0.014128252,-0.0015092957,0.999899,-0.023333013,-0.99972683,-0.0013864255,0.9996275,-0.023350293,0.014132595,-0.014161106,-0.001056153,0.9998992,0
1181.584047014,-0.015525924,-0.9998779,-0.0016995606,0.9997791,-0.0155484155,0.014134664,-0.0141593665,-0.0014797316,0.9998987,-0.023153417,-0.99973094,-0.001402372,0.99963176,-0.023170931,0.014122401,-0.014151095,-0.0010748737,0.99989927,0
1181.588441546,-0.015519559,-0.999878,-0.0017292749,0.999779,-0.015542495,0.014149769,-0.014174922,-0.0015092946,0.9998984,-0.023153417,-0.99973094,-0.001402372,0.99963176,-0.023170931,0.014122401,-0.014151095,-0.0010748737,0.99989927,0
1181.592836077,-0.008582508,-0.99996185,-0.0016464863,0.99986297,-0.008604951,0.014145738,-0.014159366,-0.0015248547,0.9998986,-0.022860331,-0.99973774,-0.0013723288,0.9996392,-0.022877397,0.014073785,-0.01410149,-0.0010501024,0.99990004,0
1181.597230608,-0.008585463,-0.99996185,-0.001631355,0.9998623,-0.00860776,0.01419098,-0.014204481,-0.0015092941,0.999898,-0.022588396,-0.9997439,-0.0014309303,0.999646,-0.022606267,0.014028701,-0.014057456,-0.0011135379,0.9999006,0
1181.601625139,-0.008603168,-0.99996185,-0.0015406982,0.9998633,-0.008624068,0.014115508,-0.014128256,-0.0014190495,0.99989927,-0.02224343,-0.99975175,-0.0013175831,0.9996544,-0.022259694,0.013983296,-0.0140091535,-0.0010060914,0.9999014,0
1181.606019671,-0.0014781045,-0.9999979,-0.0013934597,0.99989843,-0.0014977069,0.014172867,-0.014174925,-0.0013723692,0.9998986,-0.02224343,-0.99975175,-0.0013175831,0.9996544,-0.022259694,0.013983296,-0.0140091535,-0.0010060914,0.9999014,0
1181.610414202,-0.0014780805,-0.9999979,-0.001393549,0.99989754,-0.0014977673,0.014233537,-0.014235595,-0.0013723681,0.9998977,-0.02136204,-0.99977094,-0.0013333517,0.9996739,-0.02137859,0.013963059,-0.0139883645,-0.0010346376,0.9999016,0
